Reach,River Sta,Profile,Q Total,SA Chan,SA Left,SA Right,SA Total
Rch2B-3_RM216.1,515424,PF 25,2500,384.8,14.66,36.47,435.93
Rch2B-3_RM216.1,515424,PF 26,2600,386.52,16.04,36.89,439.45
Rch2B-3_RM216.1,515424,PF 27,2700,390.56,17.63,38,446.2
Rch2B-3_RM216.1,515424,PF 28,2800,392.19,18.81,38.74,449.74
Rch2B-3_RM216.1,515424,PF 29,2900,393.72,19.9,51.58,465.2
Rch2B-3_RM216.1,515424,PF 30,3000,394.69,62.96,52.24,509.89
Rch2B-3_RM216.1,515424,PF 31,3100,395.53,67.11,53.4,516.04
Rch2B-3_RM216.1,515424,PF 32,3200,396.35,71.15,54.42,521.92
Rch2B-3_RM216.1,515424,PF 33,3300,397.2,75.1,55.09,527.39
Rch2B-3_RM216.1,515424,PF 34,3400,397.97,78.48,55.72,532.18
Rch2B-3_RM216.1,515424,PF 35,3500,398.73,82.1,56.49,537.32
Rch2B-3_RM216.1,515424,PF 36,3600,399.78,85.2,57.37,542.35
Rch2B-3_RM216.1,515424,PF 37,3700,400.78,89.18,58.48,548.45
Rch2B-3_RM216.1,515424,PF 38,3800,401.43,215.03,59.6,676.07
Rch2B-3_RM216.1,515424,PF 39,3900,402.11,230.04,60.67,692.82
Rch2B-3_RM216.1,515424,PF 40,4000,402.85,245.42,61.73,710.01
Rch2B-3_RM216.1,515424,PF 41,4100,403.34,258.84,62.73,724.9
Rch2B-3_RM216.1,515424,PF 42,4200,403.72,272.48,63.73,739.92
Rch2B-3_RM216.1,515424,PF 43,4300,404.16,285.2,64.78,754.14
Rch2B-3_RM216.1,515424,PF 44,4400,404.59,296.85,65.99,767.43
Rch2B-3_RM216.1,515424,PF 45,4500,404.94,307.41,67.08,779.43
,,,,,,,
Rch2B-3_RM216.1,515130,PF 1,100,220.54,1.73,25.05,247.32
Rch2B-3_RM216.1,515130,PF 2,200,243.62,1.77,25.06,270.45
Rch2B-3_RM216.1,515130,PF 3,300,253.19,1.83,25.07,280.09
Rch2B-3_RM216.1,515130,PF 4,400,268.57,1.95,25.1,295.62
Rch2B-3_RM216.1,515130,PF 5,500,280.47,2.13,25.34,307.95
Rch2B-3_RM216.1,515130,PF 6,600,293.25,2.58,26.44,322.28
Rch2B-3_RM216.1,515130,PF 7,700,304.55,2.86,27.65,335.07
Rch2B-3_RM216.1,515130,PF 8,800,313.14,3.18,27.86,344.18
Rch2B-3_RM216.1,515130,PF 9,900,321.39,3.52,28.06,352.96
Rch2B-3_RM216.1,515130,PF 10,1000,329.07,3.91,28.35,361.33
Rch2B-3_RM216.1,515130,PF 11,1100,334.07,4.47,28.67,367.21
Rch2B-3_RM216.1,515130,PF 12,1200,340.78,4.86,29.02,374.65
Rch2B-3_RM216.1,515130,PF 13,1300,345.87,5.29,29.41,380.57
Rch2B-3_RM216.1,515130,PF 14,1400,350.79,5.68,29.93,386.4
Rch2B-3_RM216.1,515130,PF 15,1500,354.48,6.14,31.07,391.69
Rch2B-3_RM216.1,515130,PF 16,1600,357.58,6.72,31.77,396.07
Rch2B-3_RM216.1,515130,PF 17,1700,361.04,7.41,32.42,400.87
Rch2B-3_RM216.1,515130,PF 18,1800,363.96,8.02,32.89,404.87
Rch2B-3_RM216.1,515130,PF 19,1900,367.08,8.69,33.39,409.16
Rch2B-3_RM216.1,515130,PF 20,2000,370.41,9.6,33.76,413.78
Rch2B-3_RM216.1,515130,PF 21,2100,373.69,10.37,34.21,418.27
Rch2B-3_RM216.1,515130,PF 22,2200,376.83,11.25,34.77,422.85
Rch2B-3_RM216.1,515130,PF 23,2300,379.1,12.31,35.24,426.64
Rch2B-3_RM216.1,515130,PF 24,2400,381.77,13.25,35.76,430.78
Rch2B-3_RM216.1,515130,PF 25,2500,383.71,14.6,36.47,434.78
Rch2B-3_RM216.1,515130,PF 26,2600,385.43,15.97,36.89,438.29
Rch2B-3_RM216.1,515130,PF 27,2700,389.45,17.56,38,445.01
Rch2B-3_RM216.1,515130,PF 28,2800,391.07,18.73,38.74,448.54
Rch2B-3_RM216.1,515130,PF 29,2900,392.59,19.82,51.58,463.98
Rch2B-3_RM216.1,515130,PF 30,3000,393.54,62.87,52.24,508.65
Rch2B-3_RM216.1,515130,PF 31,3100,394.38,67.01,53.4,514.79
Rch2B-3_RM216.1,515130,PF 32,3200,395.18,71.05,54.42,520.64
Rch2B-3_RM216.1,515130,PF 33,3300,396,74.99,55.09,526.08
Rch2B-3_RM216.1,515130,PF 34,3400,396.75,78.37,55.72,530.84
Rch2B-3_RM216.1,515130,PF 35,3500,397.49,81.98,56.49,535.97
Rch2B-3_RM216.1,515130,PF 36,3600,398.54,85.05,57.37,540.96
Rch2B-3_RM216.1,515130,PF 37,3700,399.54,89.03,58.48,547.05
Rch2B-3_RM216.1,515130,PF 38,3800,400.18,214.88,59.6,674.66
Rch2B-3_RM216.1,515130,PF 39,3900,400.86,229.88,60.64,691.38
Rch2B-3_RM216.1,515130,PF 40,4000,401.59,245.27,61.64,708.5
Rch2B-3_RM216.1,515130,PF 41,4100,402.07,258.68,62.58,723.32
Rch2B-3_RM216.1,515130,PF 42,4200,402.44,272.32,63.54,738.3
Rch2B-3_RM216.1,515130,PF 43,4300,402.88,285.03,64.51,752.42
Rch2B-3_RM216.1,515130,PF 44,4400,403.31,296.69,65.57,765.56
Rch2B-3_RM216.1,515130,PF 45,4500,403.65,307.24,66.58,777.46
,,,,,,,
Rch2B-3_RM216.1,515091,PF 1,100,220.46,1.73,25.05,247.24
Rch2B-3_RM216.1,515091,PF 2,200,243.54,1.77,25.06,270.37
Rch2B-3_RM216.1,515091,PF 3,300,253.11,1.83,25.07,280.01
Rch2B-3_RM216.1,515091,PF 4,400,268.48,1.95,25.1,295.53
Rch2B-3_RM216.1,515091,PF 5,500,280.39,2.13,25.34,307.86
Rch2B-3_RM216.1,515091,PF 6,600,293.17,2.58,26.44,322.19
Rch2B-3_RM216.1,515091,PF 7,700,304.46,2.86,27.65,334.98
Rch2B-3_RM216.1,515091,PF 8,800,313.05,3.18,27.86,344.08
Rch2B-3_RM216.1,515091,PF 9,900,321.29,3.52,28.06,352.87
Rch2B-3_RM216.1,515091,PF 10,1000,328.98,3.91,28.35,361.24
Rch2B-3_RM216.1,515091,PF 11,1100,333.97,4.47,28.67,367.11
Rch2B-3_RM216.1,515091,PF 12,1200,340.68,4.86,29.02,374.56
Rch2B-3_RM216.1,515091,PF 13,1300,345.77,5.29,29.41,380.47
Rch2B-3_RM216.1,515091,PF 14,1400,350.69,5.68,29.93,386.3
Rch2B-3_RM216.1,515091,PF 15,1500,354.38,6.14,31.07,391.59
Rch2B-3_RM216.1,515091,PF 16,1600,357.48,6.72,31.77,395.97
Rch2B-3_RM216.1,515091,PF 17,1700,360.94,7.41,32.42,400.77
Rch2B-3_RM216.1,515091,PF 18,1800,363.85,8.02,32.89,404.76
Rch2B-3_RM216.1,515091,PF 19,1900,366.97,8.69,33.39,409.05
Rch2B-3_RM216.1,515091,PF 20,2000,370.3,9.6,33.76,413.66
Rch2B-3_RM216.1,515091,PF 21,2100,373.57,10.37,34.21,418.16
Rch2B-3_RM216.1,515091,PF 22,2200,376.71,11.25,34.77,422.73
Rch2B-3_RM216.1,515091,PF 23,2300,378.98,12.31,35.24,426.52
Rch2B-3_RM216.1,515091,PF 24,2400,381.65,13.25,35.76,430.66
Rch2B-3_RM216.1,515091,PF 25,2500,383.59,14.6,36.47,434.65
Rch2B-3_RM216.1,515091,PF 26,2600,385.31,15.97,36.89,438.17
Rch2B-3_RM216.1,515091,PF 27,2700,389.33,17.56,38,444.89
Rch2B-3_RM216.1,515091,PF 28,2800,390.94,18.73,38.74,448.41
Rch2B-3_RM216.1,515091,PF 29,2900,392.46,19.82,51.58,463.85
Rch2B-3_RM216.1,515091,PF 30,3000,393.42,62.87,52.24,508.52
Rch2B-3_RM216.1,515091,PF 31,3100,394.25,67.01,53.4,514.66
Rch2B-3_RM216.1,515091,PF 32,3200,395.05,71.05,54.42,520.51
Rch2B-3_RM216.1,515091,PF 33,3300,395.87,74.99,55.09,525.95
Rch2B-3_RM216.1,515091,PF 34,3400,396.62,78.37,55.72,530.71
Rch2B-3_RM216.1,515091,PF 35,3500,397.36,81.98,56.49,535.84
Rch2B-3_RM216.1,515091,PF 36,3600,398.41,85.05,57.37,540.83
Rch2B-3_RM216.1,515091,PF 37,3700,399.41,89.03,58.48,546.92
Rch2B-3_RM216.1,515091,PF 38,3800,400.05,214.88,59.6,674.52
Rch2B-3_RM216.1,515091,PF 39,3900,400.73,229.88,60.64,691.25
Rch2B-3_RM216.1,515091,PF 40,4000,401.46,245.27,61.64,708.36
Rch2B-3_RM216.1,515091,PF 41,4100,401.93,258.68,62.58,723.19
Rch2B-3_RM216.1,515091,PF 42,4200,402.31,272.32,63.54,738.16
Rch2B-3_RM216.1,515091,PF 43,4300,402.75,285.03,64.51,752.28
Rch2B-3_RM216.1,515091,PF 44,4400,403.17,296.69,65.57,765.43
Rch2B-3_RM216.1,515091,PF 45,4500,403.51,307.24,66.58,777.33
,,,,,,,
Rch2B-3_RM216.1,515089,PF 1,100,220.46,1.73,25.05,247.23
Rch2B-3_RM216.1,515089,PF 2,200,243.54,1.77,25.06,270.36
Rch2B-3_RM216.1,515089,PF 3,300,253.11,1.83,25.07,280.01
Rch2B-3_RM216.1,515089,PF 4,400,268.48,1.95,25.1,295.53
Rch2B-3_RM216.1,515089,PF 5,500,280.38,2.13,25.34,307.86
Rch2B-3_RM216.1,515089,PF 6,600,293.16,2.58,26.44,322.18
Rch2B-3_RM216.1,515089,PF 7,700,304.45,2.86,27.65,334.97
Rch2B-3_RM216.1,515089,PF 8,800,313.04,3.18,27.86,344.08
Rch2B-3_RM216.1,515089,PF 9,900,321.29,3.52,28.06,352.86
Rch2B-3_RM216.1,515089,PF 10,1000,328.97,3.91,28.35,361.24
Rch2B-3_RM216.1,515089,PF 11,1100,333.97,4.47,28.67,367.11
Rch2B-3_RM216.1,515089,PF 12,1200,340.67,4.86,29.02,374.55
Rch2B-3_RM216.1,515089,PF 13,1300,345.76,5.29,29.41,380.46
Rch2B-3_RM216.1,515089,PF 14,1400,350.68,5.68,29.93,386.29
Rch2B-3_RM216.1,515089,PF 15,1500,354.37,6.14,31.07,391.59
Rch2B-3_RM216.1,515089,PF 16,1600,357.47,6.72,31.77,395.96
Rch2B-3_RM216.1,515089,PF 17,1700,360.93,7.41,32.42,400.77
Rch2B-3_RM216.1,515089,PF 18,1800,363.85,8.02,32.89,404.76
Rch2B-3_RM216.1,515089,PF 19,1900,366.96,8.69,33.39,409.04
Rch2B-3_RM216.1,515089,PF 20,2000,370.29,9.6,33.76,413.66
Rch2B-3_RM216.1,515089,PF 21,2100,373.57,10.37,34.21,418.15
Rch2B-3_RM216.1,515089,PF 22,2200,376.7,11.25,34.77,422.72
Rch2B-3_RM216.1,515089,PF 23,2300,378.97,12.31,35.24,426.52
Rch2B-3_RM216.1,515089,PF 24,2400,381.64,13.25,35.76,430.66
Rch2B-3_RM216.1,515089,PF 25,2500,383.59,14.6,36.47,434.65
Rch2B-3_RM216.1,515089,PF 26,2600,385.3,15.97,36.89,438.16
Rch2B-3_RM216.1,515089,PF 27,2700,389.32,17.56,38,444.88
Rch2B-3_RM216.1,515089,PF 28,2800,390.93,18.73,38.74,448.41
Rch2B-3_RM216.1,515089,PF 29,2900,392.45,19.82,51.58,463.85
Rch2B-3_RM216.1,515089,PF 30,3000,393.41,62.87,52.24,508.52
Rch2B-3_RM216.1,515089,PF 31,3100,394.24,67.01,53.4,514.66
Rch2B-3_RM216.1,515089,PF 32,3200,395.04,71.05,54.42,520.51
Rch2B-3_RM216.1,515089,PF 33,3300,395.86,74.99,55.09,525.95
Rch2B-3_RM216.1,515089,PF 34,3400,396.62,78.37,55.72,530.71
Rch2B-3_RM216.1,515089,PF 35,3500,397.36,81.98,56.49,535.83
Rch2B-3_RM216.1,515089,PF 36,3600,398.4,85.05,57.37,540.83
Rch2B-3_RM216.1,515089,PF 37,3700,399.41,89.03,58.48,546.91
Rch2B-3_RM216.1,515089,PF 38,3800,400.04,214.88,59.6,674.52
Rch2B-3_RM216.1,515089,PF 39,3900,400.72,229.88,60.64,691.24
Rch2B-3_RM216.1,515089,PF 40,4000,401.45,245.27,61.64,708.36
Rch2B-3_RM216.1,515089,PF 41,4100,401.93,258.68,62.58,723.18
Rch2B-3_RM216.1,515089,PF 42,4200,402.3,272.32,63.54,738.16
Rch2B-3_RM216.1,515089,PF 43,4300,402.74,285.03,64.51,752.28
Rch2B-3_RM216.1,515089,PF 44,4400,403.16,296.69,65.57,765.42
Rch2B-3_RM216.1,515089,PF 45,4500,403.5,307.24,66.58,777.32
,,,,,,,
Rch2B-3_RM216.1,515088,PF 1,100,220.46,1.73,25.05,247.23
Rch2B-3_RM216.1,515088,PF 2,200,243.54,1.77,25.06,270.36
Rch2B-3_RM216.1,515088,PF 3,300,253.1,1.83,25.07,280.01
Rch2B-3_RM216.1,515088,PF 4,400,268.47,1.95,25.1,295.53
Rch2B-3_RM216.1,515088,PF 5,500,280.38,2.13,25.34,307.85
Rch2B-3_RM216.1,515088,PF 6,600,293.16,2.58,26.44,322.18
Rch2B-3_RM216.1,515088,PF 7,700,304.45,2.86,27.65,334.97
Rch2B-3_RM216.1,515088,PF 8,800,313.04,3.18,27.86,344.08
Rch2B-3_RM216.1,515088,PF 9,900,321.29,3.52,28.06,352.86
Rch2B-3_RM216.1,515088,PF 10,1000,328.97,3.91,28.35,361.23
Rch2B-3_RM216.1,515088,PF 11,1100,333.97,4.47,28.67,367.11
Rch2B-3_RM216.1,515088,PF 12,1200,340.67,4.86,29.02,374.55
Rch2B-3_RM216.1,515088,PF 13,1300,345.76,5.29,29.41,380.46
Rch2B-3_RM216.1,515088,PF 14,1400,350.68,5.68,29.93,386.29
Rch2B-3_RM216.1,515088,PF 15,1500,354.37,6.14,31.07,391.58
Rch2B-3_RM216.1,515088,PF 16,1600,357.47,6.72,31.77,395.96
Rch2B-3_RM216.1,515088,PF 17,1700,360.93,7.41,32.42,400.76
Rch2B-3_RM216.1,515088,PF 18,1800,363.85,8.02,32.89,404.75
Rch2B-3_RM216.1,515088,PF 19,1900,366.96,8.69,33.39,409.04
Rch2B-3_RM216.1,515088,PF 20,2000,370.29,9.6,33.76,413.66
Rch2B-3_RM216.1,515088,PF 21,2100,373.57,10.37,34.21,418.15
Rch2B-3_RM216.1,515088,PF 22,2200,376.7,11.25,34.77,422.72
Rch2B-3_RM216.1,515088,PF 23,2300,378.97,12.31,35.24,426.52
Rch2B-3_RM216.1,515088,PF 24,2400,381.64,13.25,35.76,430.65
Rch2B-3_RM216.1,515088,PF 25,2500,383.58,14.6,36.47,434.65
Rch2B-3_RM216.1,515088,PF 26,2600,385.3,15.97,36.89,438.16
Rch2B-3_RM216.1,515088,PF 27,2700,389.32,17.56,38,444.88
Rch2B-3_RM216.1,515088,PF 28,2800,390.93,18.73,38.74,448.4
Rch2B-3_RM216.1,515088,PF 29,2900,392.45,19.82,51.58,463.85
Rch2B-3_RM216.1,515088,PF 30,3000,393.41,62.87,52.24,508.52
Rch2B-3_RM216.1,515088,PF 31,3100,394.24,67.01,53.4,514.65
Rch2B-3_RM216.1,515088,PF 32,3200,395.04,71.05,54.42,520.51
Rch2B-3_RM216.1,515088,PF 33,3300,395.86,74.99,55.09,525.94
Rch2B-3_RM216.1,515088,PF 34,3400,396.61,78.37,55.72,530.71
Rch2B-3_RM216.1,515088,PF 35,3500,397.36,81.98,56.49,535.83
Rch2B-3_RM216.1,515088,PF 36,3600,398.4,85.05,57.37,540.83
Rch2B-3_RM216.1,515088,PF 37,3700,399.4,89.03,58.48,546.91
Rch2B-3_RM216.1,515088,PF 38,3800,400.04,214.88,59.6,674.52
Rch2B-3_RM216.1,515088,PF 39,3900,400.72,229.88,60.64,691.24
Rch2B-3_RM216.1,515088,PF 40,4000,401.45,245.27,61.64,708.35
Rch2B-3_RM216.1,515088,PF 41,4100,401.93,258.68,62.58,723.18
Rch2B-3_RM216.1,515088,PF 42,4200,402.3,272.32,63.54,738.16
Rch2B-3_RM216.1,515088,PF 43,4300,402.74,285.03,64.51,752.28
Rch2B-3_RM216.1,515088,PF 44,4400,403.16,296.69,65.57,765.42
Rch2B-3_RM216.1,515088,PF 45,4500,403.5,307.24,66.58,777.32
,,,,,,,
Rch2B-3_RM216.1,515029,PF 1,100,220.35,1.73,25.05,247.12
Rch2B-3_RM216.1,515029,PF 2,200,243.43,1.77,25.06,270.25
Rch2B-3_RM216.1,515029,PF 3,300,252.99,1.83,25.07,279.9
Rch2B-3_RM216.1,515029,PF 4,400,268.37,1.95,25.1,295.42
Rch2B-3_RM216.1,515029,PF 5,500,280.27,2.13,25.34,307.75
Rch2B-3_RM216.1,515029,PF 6,600,293.05,2.58,26.44,322.07
Rch2B-3_RM216.1,515029,PF 7,700,304.34,2.86,27.65,334.86
Rch2B-3_RM216.1,515029,PF 8,800,312.93,3.18,27.86,343.97
Rch2B-3_RM216.1,515029,PF 9,900,321.18,3.52,28.06,352.75
Rch2B-3_RM216.1,515029,PF 10,1000,328.86,3.91,28.35,361.13
Rch2B-3_RM216.1,515029,PF 11,1100,333.86,4.47,28.67,367
Rch2B-3_RM216.1,515029,PF 12,1200,340.56,4.86,29.02,374.44
Rch2B-3_RM216.1,515029,PF 13,1300,345.65,5.29,29.41,380.35
Rch2B-3_RM216.1,515029,PF 14,1400,350.57,5.68,29.93,386.18
Rch2B-3_RM216.1,515029,PF 15,1500,354.26,6.14,31.07,391.48
Rch2B-3_RM216.1,515029,PF 16,1600,357.36,6.72,31.77,395.85
Rch2B-3_RM216.1,515029,PF 17,1700,360.82,7.41,32.42,400.66
Rch2B-3_RM216.1,515029,PF 18,1800,363.74,8.02,32.89,404.65
Rch2B-3_RM216.1,515029,PF 19,1900,366.85,8.69,33.39,408.93
Rch2B-3_RM216.1,515029,PF 20,2000,370.18,9.6,33.76,413.55
Rch2B-3_RM216.1,515029,PF 21,2100,373.46,10.37,34.21,418.04
Rch2B-3_RM216.1,515029,PF 22,2200,376.59,11.25,34.77,422.61
Rch2B-3_RM216.1,515029,PF 23,2300,378.86,12.31,35.24,426.41
Rch2B-3_RM216.1,515029,PF 24,2400,381.53,13.25,35.76,430.55
Rch2B-3_RM216.1,515029,PF 25,2500,383.47,14.6,36.47,434.54
Rch2B-3_RM216.1,515029,PF 26,2600,385.19,15.97,36.89,438.05
Rch2B-3_RM216.1,515029,PF 27,2700,389.21,17.56,38,444.77
Rch2B-3_RM216.1,515029,PF 28,2800,390.82,18.73,38.74,448.3
Rch2B-3_RM216.1,515029,PF 29,2900,392.34,19.82,51.58,463.74
Rch2B-3_RM216.1,515029,PF 30,3000,393.3,62.87,52.24,508.41
Rch2B-3_RM216.1,515029,PF 31,3100,394.13,67.01,53.4,514.54
Rch2B-3_RM216.1,515029,PF 32,3200,394.93,71.05,54.42,520.4
Rch2B-3_RM216.1,515029,PF 33,3300,395.75,74.99,55.09,525.84
Rch2B-3_RM216.1,515029,PF 34,3400,396.51,78.37,55.72,530.6
Rch2B-3_RM216.1,515029,PF 35,3500,397.25,81.98,56.49,535.72
Rch2B-3_RM216.1,515029,PF 36,3600,398.29,85.05,57.37,540.72
Rch2B-3_RM216.1,515029,PF 37,3700,399.29,89.03,58.48,546.8
Rch2B-3_RM216.1,515029,PF 38,3800,399.93,214.88,59.6,674.41
Rch2B-3_RM216.1,515029,PF 39,3900,400.61,229.88,60.64,691.13
Rch2B-3_RM216.1,515029,PF 40,4000,401.34,245.27,61.64,708.25
Rch2B-3_RM216.1,515029,PF 41,4100,401.82,258.68,62.58,723.07
Rch2B-3_RM216.1,515029,PF 42,4200,402.19,272.32,63.54,738.05
Rch2B-3_RM216.1,515029,PF 43,4300,402.63,285.03,64.51,752.17
Rch2B-3_RM216.1,515029,PF 44,4400,403.05,296.69,65.57,765.31
Rch2B-3_RM216.1,515029,PF 45,4500,403.39,307.24,66.58,777.21
,,,,,,,
Rch2B-3_RM216.1,515028,PF 1,100,220.35,1.73,25.05,247.12
Rch2B-3_RM216.1,515028,PF 2,200,243.43,1.77,25.06,270.25
Rch2B-3_RM216.1,515028,PF 3,300,252.99,1.83,25.07,279.9
Rch2B-3_RM216.1,515028,PF 4,400,268.37,1.95,25.1,295.42
Rch2B-3_RM216.1,515028,PF 5,500,280.27,2.13,25.34,307.74
Rch2B-3_RM216.1,515028,PF 6,600,293.05,2.58,26.44,322.07
Rch2B-3_RM216.1,515028,PF 7,700,304.34,2.86,27.65,334.86
Rch2B-3_RM216.1,515028,PF 8,800,312.93,3.18,27.86,343.97
Rch2B-3_RM216.1,515028,PF 9,900,321.18,3.52,28.06,352.75
Rch2B-3_RM216.1,515028,PF 10,1000,328.86,3.91,28.35,361.12
Rch2B-3_RM216.1,515028,PF 11,1100,333.86,4.47,28.67,367
Rch2B-3_RM216.1,515028,PF 12,1200,340.56,4.86,29.02,374.44
Rch2B-3_RM216.1,515028,PF 13,1300,345.65,5.29,29.41,380.35
Rch2B-3_RM216.1,515028,PF 14,1400,350.57,5.68,29.93,386.18
Rch2B-3_RM216.1,515028,PF 15,1500,354.26,6.14,31.07,391.47
Rch2B-3_RM216.1,515028,PF 16,1600,357.36,6.72,31.77,395.85
Rch2B-3_RM216.1,515028,PF 17,1700,360.82,7.41,32.42,400.65
Rch2B-3_RM216.1,515028,PF 18,1800,363.74,8.02,32.89,404.64
Rch2B-3_RM216.1,515028,PF 19,1900,366.85,8.69,33.39,408.93
Rch2B-3_RM216.1,515028,PF 20,2000,370.18,9.6,33.76,413.55
Rch2B-3_RM216.1,515028,PF 21,2100,373.46,10.37,34.21,418.04
Rch2B-3_RM216.1,515028,PF 22,2200,376.59,11.25,34.77,422.61
Rch2B-3_RM216.1,515028,PF 23,2300,378.86,12.31,35.24,426.41
Rch2B-3_RM216.1,515028,PF 24,2400,381.53,13.25,35.76,430.54
Rch2B-3_RM216.1,515028,PF 25,2500,383.47,14.6,36.47,434.54
Rch2B-3_RM216.1,515028,PF 26,2600,385.19,15.97,36.89,438.05
Rch2B-3_RM216.1,515028,PF 27,2700,389.21,17.56,38,444.77
Rch2B-3_RM216.1,515028,PF 28,2800,390.82,18.73,38.74,448.29
Rch2B-3_RM216.1,515028,PF 29,2900,392.34,19.82,51.58,463.74
Rch2B-3_RM216.1,515028,PF 30,3000,393.3,62.87,52.24,508.41
Rch2B-3_RM216.1,515028,PF 31,3100,394.13,67.01,53.4,514.54
Rch2B-3_RM216.1,515028,PF 32,3200,394.93,71.05,54.42,520.4
Rch2B-3_RM216.1,515028,PF 33,3300,395.75,74.99,55.09,525.83
Rch2B-3_RM216.1,515028,PF 34,3400,396.5,78.37,55.72,530.6
Rch2B-3_RM216.1,515028,PF 35,3500,397.25,81.98,56.49,535.72
Rch2B-3_RM216.1,515028,PF 36,3600,398.29,85.05,57.37,540.72
Rch2B-3_RM216.1,515028,PF 37,3700,399.29,89.03,58.48,546.8
Rch2B-3_RM216.1,515028,PF 38,3800,399.93,214.88,59.6,674.41
Rch2B-3_RM216.1,515028,PF 39,3900,400.61,229.88,60.64,691.13
Rch2B-3_RM216.1,515028,PF 40,4000,401.34,245.27,61.64,708.24
Rch2B-3_RM216.1,515028,PF 41,4100,401.82,258.68,62.58,723.07
Rch2B-3_RM216.1,515028,PF 42,4200,402.19,272.32,63.54,738.05
Rch2B-3_RM216.1,515028,PF 43,4300,402.63,285.03,64.51,752.17
Rch2B-3_RM216.1,515028,PF 44,4400,403.05,296.69,65.57,765.31
Rch2B-3_RM216.1,515028,PF 45,4500,403.39,307.24,66.58,777.21
,,,,,,,
Rch2B-3_RM216.1,515026,PF 1,100,220.35,1.73,25.05,247.12
Rch2B-3_RM216.1,515026,PF 2,200,243.43,1.77,25.06,270.25
Rch2B-3_RM216.1,515026,PF 3,300,252.99,1.83,25.07,279.89
Rch2B-3_RM216.1,515026,PF 4,400,268.36,1.95,25.1,295.42
Rch2B-3_RM216.1,515026,PF 5,500,280.27,2.13,25.34,307.74
Rch2B-3_RM216.1,515026,PF 6,600,293.05,2.58,26.44,322.07
Rch2B-3_RM216.1,515026,PF 7,700,304.34,2.86,27.65,334.86
Rch2B-3_RM216.1,515026,PF 8,800,312.93,3.18,27.86,343.97
Rch2B-3_RM216.1,515026,PF 9,900,321.17,3.52,28.06,352.75
Rch2B-3_RM216.1,515026,PF 10,1000,328.86,3.91,28.35,361.12
Rch2B-3_RM216.1,515026,PF 11,1100,333.85,4.47,28.67,366.99
Rch2B-3_RM216.1,515026,PF 12,1200,340.56,4.86,29.02,374.44
Rch2B-3_RM216.1,515026,PF 13,1300,345.65,5.29,29.41,380.35
Rch2B-3_RM216.1,515026,PF 14,1400,350.57,5.68,29.93,386.17
Rch2B-3_RM216.1,515026,PF 15,1500,354.26,6.14,31.07,391.47
Rch2B-3_RM216.1,515026,PF 16,1600,357.36,6.72,31.77,395.85
Rch2B-3_RM216.1,515026,PF 17,1700,360.82,7.41,32.42,400.65
Rch2B-3_RM216.1,515026,PF 18,1800,363.73,8.02,32.89,404.64
Rch2B-3_RM216.1,515026,PF 19,1900,366.85,8.69,33.39,408.93
Rch2B-3_RM216.1,515026,PF 20,2000,370.18,9.6,33.76,413.54
Rch2B-3_RM216.1,515026,PF 21,2100,373.45,10.37,34.21,418.03
Rch2B-3_RM216.1,515026,PF 22,2200,376.59,11.25,34.77,422.61
Rch2B-3_RM216.1,515026,PF 23,2300,378.86,12.31,35.24,426.4
Rch2B-3_RM216.1,515026,PF 24,2400,381.53,13.25,35.76,430.54
