Reach,River Sta,Profile,Q Total,SA Chan,SA Left,SA Right,SA Total
Reach 4A,336642,PF 43,4300,257.34,129.63,114.9,501.87
Reach 4A,336642,PF 44,4400,257.36,132.1,116.56,506.02
Reach 4A,336642,PF 45,4500,257.37,134.86,118.26,510.49
,,,,,,,
Reach 4A,336240,PF 1,100,170.6,3.32,1.74,175.66
Reach 4A,336240,PF 2,200,192.94,6.68,4.79,204.41
Reach 4A,336240,PF 3,300,207,10.09,7.59,224.68
Reach 4A,336240,PF 4,400,215.43,13.9,9.59,238.93
Reach 4A,336240,PF 5,500,222.89,16.45,12.39,251.73
Reach 4A,336240,PF 6,600,229.39,19.17,15.56,264.12
Reach 4A,336240,PF 7,700,234.27,22.42,18.37,275.07
Reach 4A,336240,PF 8,800,237.83,25.57,21.57,284.98
Reach 4A,336240,PF 9,900,240.66,29.57,24.38,294.61
Reach 4A,336240,PF 10,1000,243.18,33.58,27.13,303.88
Reach 4A,336240,PF 11,1100,245.09,37.2,29.95,312.23
Reach 4A,336240,PF 12,1200,246.93,40.41,33.41,320.74
Reach 4A,336240,PF 13,1300,248.49,43.95,36.13,328.57
Reach 4A,336240,PF 14,1400,249.52,47.62,38.84,335.97
Reach 4A,336240,PF 15,1500,250.68,50.96,41.56,343.2
Reach 4A,336240,PF 16,1600,251.79,55.12,44.27,351.18
Reach 4A,336240,PF 17,1700,252.67,58.3,47.04,358.01
Reach 4A,336240,PF 18,1800,253.18,61.44,50.24,364.87
Reach 4A,336240,PF 19,1900,253.56,64.22,53.02,370.8
Reach 4A,336240,PF 20,2000,253.87,66.85,55.83,376.54
Reach 4A,336240,PF 21,2100,254.15,70.25,58.34,382.74
Reach 4A,336240,PF 22,2200,254.47,74.21,60.97,389.65
Reach 4A,336240,PF 23,2300,254.79,77.34,63.31,395.44
Reach 4A,336240,PF 24,2400,255.04,80.28,65.52,400.84
Reach 4A,336240,PF 25,2500,255.37,83.09,67.77,406.23
Reach 4A,336240,PF 26,2600,255.6,86.14,70.33,412.07
Reach 4A,336240,PF 27,2700,255.77,89.35,73.1,418.22
Reach 4A,336240,PF 28,2800,255.93,91.92,76.35,424.21
Reach 4A,336240,PF 29,2900,256.08,94.73,79.31,430.12
Reach 4A,336240,PF 30,3000,256.19,97,82.14,435.33
Reach 4A,336240,PF 31,3100,256.25,99.05,84.89,440.19
Reach 4A,336240,PF 32,3200,256.31,101.48,88.07,445.86
Reach 4A,336240,PF 33,3300,256.36,103.85,91.06,451.27
Reach 4A,336240,PF 34,3400,256.42,106.04,93.74,456.2
Reach 4A,336240,PF 35,3500,256.46,108.97,96.88,462.31
Reach 4A,336240,PF 36,3600,256.5,111.77,99.57,467.85
Reach 4A,336240,PF 37,3700,256.52,114.25,101.91,472.69
Reach 4A,336240,PF 38,3800,256.54,116.86,104.02,477.42
Reach 4A,336240,PF 39,3900,256.55,119.25,106.11,481.91
Reach 4A,336240,PF 40,4000,256.56,121.81,108.07,486.44
Reach 4A,336240,PF 41,4100,256.58,124.27,109.94,490.79
Reach 4A,336240,PF 42,4200,256.59,126.56,111.82,494.97
Reach 4A,336240,PF 43,4300,256.6,128.74,113.52,498.86
Reach 4A,336240,PF 44,4400,256.61,131.2,115.18,503
Reach 4A,336240,PF 45,4500,256.63,133.96,116.87,507.46
,,,,,,,
Reach 4A,335853,PF 1,100,170.02,3.32,1.74,175.08
Reach 4A,335853,PF 2,200,192.26,6.68,4.79,203.73
Reach 4A,335853,PF 3,300,206.21,10.09,7.59,223.89
Reach 4A,335853,PF 4,400,214.61,13.9,9.59,238.1
Reach 4A,335853,PF 5,500,222.03,16.45,12.37,250.85
Reach 4A,335853,PF 6,600,228.49,19.17,15.49,263.14
Reach 4A,335853,PF 7,700,233.36,22.4,18.28,274.04
Reach 4A,335853,PF 8,800,236.91,25.52,21.35,283.78
Reach 4A,335853,PF 9,900,239.74,29.45,24.09,293.28
Reach 4A,335853,PF 10,1000,242.25,33.37,26.81,302.43
Reach 4A,335853,PF 11,1100,244.16,36.93,29.61,310.7
Reach 4A,335853,PF 12,1200,246,40.12,33.06,319.18
Reach 4A,335853,PF 13,1300,247.56,43.64,35.78,326.98
Reach 4A,335853,PF 14,1400,248.58,47.29,38.46,334.33
Reach 4A,335853,PF 15,1500,249.74,50.62,41.16,341.52
Reach 4A,335853,PF 16,1600,250.86,54.76,43.86,349.48
Reach 4A,335853,PF 17,1700,251.73,57.92,46.63,356.27
Reach 4A,335853,PF 18,1800,252.25,61.03,49.81,363.09
Reach 4A,335853,PF 19,1900,252.62,63.79,52.59,369
Reach 4A,335853,PF 20,2000,252.93,66.4,55.38,374.72
Reach 4A,335853,PF 21,2100,253.22,69.78,57.89,380.88
Reach 4A,335853,PF 22,2200,253.53,73.69,60.51,387.72
Reach 4A,335853,PF 23,2300,253.85,76.78,62.83,393.46
Reach 4A,335853,PF 24,2400,254.11,79.71,65.02,398.84
Reach 4A,335853,PF 25,2500,254.44,82.52,67.26,404.21
Reach 4A,335853,PF 26,2600,254.66,85.57,69.79,410.02
Reach 4A,335853,PF 27,2700,254.83,88.77,72.55,416.16
Reach 4A,335853,PF 28,2800,255,91.34,75.77,422.11
Reach 4A,335853,PF 29,2900,255.14,94.14,78.68,427.97
Reach 4A,335853,PF 30,3000,255.26,96.41,81.51,433.18
Reach 4A,335853,PF 31,3100,255.32,98.46,84.26,438.03
Reach 4A,335853,PF 32,3200,255.37,100.89,87.44,443.69
Reach 4A,335853,PF 33,3300,255.43,103.26,90.42,449.1
Reach 4A,335853,PF 34,3400,255.48,105.43,93.1,454.01
Reach 4A,335853,PF 35,3500,255.53,108.36,96.23,460.12
Reach 4A,335853,PF 36,3600,255.57,111.16,98.92,465.65
Reach 4A,335853,PF 37,3700,255.59,113.64,101.26,470.49
Reach 4A,335853,PF 38,3800,255.6,116.24,103.37,475.22
Reach 4A,335853,PF 39,3900,255.62,118.63,105.46,479.71
Reach 4A,335853,PF 40,4000,255.63,121.19,107.41,484.23
Reach 4A,335853,PF 41,4100,255.64,123.65,109.28,488.57
Reach 4A,335853,PF 42,4200,255.65,125.94,111.15,492.74
Reach 4A,335853,PF 43,4300,255.67,128.11,112.85,496.62
Reach 4A,335853,PF 44,4400,255.68,130.57,114.5,500.75
Reach 4A,335853,PF 45,4500,255.69,133.32,116.19,505.2
,,,,,,,
Reach 4A,335458,PF 1,100,169.21,3.32,1.74,174.27
Reach 4A,335458,PF 2,200,191.41,6.68,4.79,202.88
Reach 4A,335458,PF 3,300,205.33,10.09,7.59,223.01
Reach 4A,335458,PF 4,400,213.7,13.9,9.59,237.2
Reach 4A,335458,PF 5,500,221.09,16.45,12.37,249.91
Reach 4A,335458,PF 6,600,227.53,19.17,15.49,262.18
Reach 4A,335458,PF 7,700,232.38,22.38,18.27,273.03
Reach 4A,335458,PF 8,800,235.93,25.46,21.29,282.68
Reach 4A,335458,PF 9,900,238.75,29.3,23.99,292.04
Reach 4A,335458,PF 10,1000,241.26,33.15,26.7,301.1
Reach 4A,335458,PF 11,1100,243.16,36.6,29.5,309.25
Reach 4A,335458,PF 12,1200,244.99,39.69,32.94,317.62
Reach 4A,335458,PF 13,1300,246.55,43.12,35.65,325.32
Reach 4A,335458,PF 14,1400,247.57,46.7,38.32,332.59
Reach 4A,335458,PF 15,1500,248.73,49.96,41.01,339.71
Reach 4A,335458,PF 16,1600,249.85,54.07,43.7,347.62
Reach 4A,335458,PF 17,1700,250.72,57.14,46.47,354.33
Reach 4A,335458,PF 18,1800,251.24,60.16,49.65,361.04
Reach 4A,335458,PF 19,1900,251.61,62.88,52.41,366.91
Reach 4A,335458,PF 20,2000,251.93,65.47,55.2,372.59
Reach 4A,335458,PF 21,2100,252.21,68.81,57.7,378.72
Reach 4A,335458,PF 22,2200,252.52,72.65,60.32,385.49
Reach 4A,335458,PF 23,2300,252.85,75.71,62.63,391.18
Reach 4A,335458,PF 24,2400,253.1,78.64,64.82,396.55
Reach 4A,335458,PF 25,2500,253.43,81.43,67.05,401.91
Reach 4A,335458,PF 26,2600,253.65,84.48,69.58,407.71
Reach 4A,335458,PF 27,2700,253.83,87.68,72.33,413.84
Reach 4A,335458,PF 28,2800,253.99,90.25,75.55,419.79
Reach 4A,335458,PF 29,2900,254.14,93.04,78.46,425.64
Reach 4A,335458,PF 30,3000,254.25,95.3,81.28,430.83
Reach 4A,335458,PF 31,3100,254.31,97.35,84.02,435.68
Reach 4A,335458,PF 32,3200,254.36,99.77,87.19,441.33
Reach 4A,335458,PF 33,3300,254.42,102.14,90.16,446.72
Reach 4A,335458,PF 34,3400,254.47,104.31,92.84,451.63
Reach 4A,335458,PF 35,3500,254.52,107.24,95.97,457.73
Reach 4A,335458,PF 36,3600,254.56,110.03,98.66,463.25
Reach 4A,335458,PF 37,3700,254.58,112.5,100.99,468.08
Reach 4A,335458,PF 38,3800,254.6,115.1,103.1,472.8
Reach 4A,335458,PF 39,3900,254.61,117.49,105.19,477.28
Reach 4A,335458,PF 40,4000,254.62,120.04,107.14,481.8
Reach 4A,335458,PF 41,4100,254.63,122.5,109.01,486.13
Reach 4A,335458,PF 42,4200,254.65,124.78,110.87,490.29
Reach 4A,335458,PF 43,4300,254.66,126.94,112.57,494.17
Reach 4A,335458,PF 44,4400,254.67,129.4,114.22,498.29
Reach 4A,335458,PF 45,4500,254.68,132.15,115.91,502.74
,,,,,,,
Reach 4A,335013,PF 1,100,168.45,3.32,1.74,173.51
Reach 4A,335013,PF 2,200,190.62,6.68,4.79,202.08
Reach 4A,335013,PF 3,300,204.5,10.09,7.59,222.18
Reach 4A,335013,PF 4,400,212.84,13.9,9.59,236.33
Reach 4A,335013,PF 5,500,220.21,16.45,12.37,249.02
Reach 4A,335013,PF 6,600,226.61,19.15,15.49,261.24
Reach 4A,335013,PF 7,700,231.44,22.23,18.27,271.94
Reach 4A,335013,PF 8,800,234.97,25.17,21.29,281.44
Reach 4A,335013,PF 9,900,237.78,28.88,23.99,290.64
Reach 4A,335013,PF 10,1000,240.27,32.61,26.7,299.58
Reach 4A,335013,PF 11,1100,242.16,35.92,29.45,307.53
Reach 4A,335013,PF 12,1200,243.98,38.9,32.84,315.72
Reach 4A,335013,PF 13,1300,245.53,42.22,35.51,323.26
Reach 4A,335013,PF 14,1400,246.56,45.59,38.17,330.31
Reach 4A,335013,PF 15,1500,247.72,48.73,40.85,337.3
Reach 4A,335013,PF 16,1600,248.83,52.77,43.53,345.14
Reach 4A,335013,PF 17,1700,249.71,55.75,46.28,351.74
Reach 4A,335013,PF 18,1800,250.22,58.69,49.46,358.36
Reach 4A,335013,PF 19,1900,250.6,61.38,52.21,364.19
Reach 4A,335013,PF 20,2000,250.91,63.92,54.99,369.81
Reach 4A,335013,PF 21,2100,251.19,67.24,57.48,375.91
Reach 4A,335013,PF 22,2200,251.5,71.06,60.08,382.64
Reach 4A,335013,PF 23,2300,251.83,74.1,62.39,388.32
Reach 4A,335013,PF 24,2400,252.08,77.02,64.57,393.67
Reach 4A,335013,PF 25,2500,252.41,79.81,66.79,399.02
Reach 4A,335013,PF 26,2600,252.64,82.85,69.32,404.81
Reach 4A,335013,PF 27,2700,252.81,86.05,72.06,410.92
Reach 4A,335013,PF 28,2800,252.97,88.61,75.28,416.85
Reach 4A,335013,PF 29,2900,253.12,91.4,78.17,422.69
Reach 4A,335013,PF 30,3000,253.23,93.65,80.99,427.87
Reach 4A,335013,PF 31,3100,253.29,95.69,83.72,432.7
Reach 4A,335013,PF 32,3200,253.34,98.11,86.88,438.34
Reach 4A,335013,PF 33,3300,253.4,100.47,89.85,443.71
Reach 4A,335013,PF 34,3400,253.46,102.64,92.52,448.61
Reach 4A,335013,PF 35,3500,253.5,105.56,95.64,454.7
Reach 4A,335013,PF 36,3600,253.54,108.35,98.33,460.22
Reach 4A,335013,PF 37,3700,253.56,110.81,100.66,465.03
Reach 4A,335013,PF 38,3800,253.58,113.4,102.76,469.75
Reach 4A,335013,PF 39,3900,253.59,115.79,104.84,474.22
Reach 4A,335013,PF 40,4000,253.6,118.33,106.8,478.73
Reach 4A,335013,PF 41,4100,253.62,120.78,108.66,483.06
Reach 4A,335013,PF 42,4200,253.63,123.06,110.52,487.21
Reach 4A,335013,PF 43,4300,253.64,125.22,112.21,491.07
Reach 4A,335013,PF 44,4400,253.65,127.68,113.87,495.19
Reach 4A,335013,PF 45,4500,253.66,130.42,115.55,499.63
,,,,,,,
Reach 4A,334514,PF 1,100,167.72,3.32,1.74,172.78
Reach 4A,334514,PF 2,200,189.84,6.68,4.79,201.31
Reach 4A,334514,PF 3,300,203.69,10.09,7.59,221.38
Reach 4A,334514,PF 4,400,212,13.9,9.59,235.5
Reach 4A,334514,PF 5,500,219.34,16.45,12.37,248.15
Reach 4A,334514,PF 6,600,225.71,19.08,15.49,260.27
Reach 4A,334514,PF 7,700,230.51,21.77,18.27,270.55
Reach 4A,334514,PF 8,800,234.02,24.43,21.29,279.75
Reach 4A,334514,PF 9,900,236.81,28.02,23.99,288.82
Reach 4A,334514,PF 10,1000,239.29,31.67,26.7,297.66
Reach 4A,334514,PF 11,1100,241.17,34.94,29.39,305.49
Reach 4A,334514,PF 12,1200,242.99,37.87,32.74,313.6
Reach 4A,334514,PF 13,1300,244.54,41.15,35.36,321.05
Reach 4A,334514,PF 14,1400,245.56,44.37,38.02,327.94
Reach 4A,334514,PF 15,1500,246.71,47.44,40.7,334.85
Reach 4A,334514,PF 16,1600,247.83,51.44,43.36,342.63
Reach 4A,334514,PF 17,1700,248.7,54.37,46.1,349.18
Reach 4A,334514,PF 18,1800,249.21,57.29,49.27,355.78
Reach 4A,334514,PF 19,1900,249.59,59.97,52.02,361.58
Reach 4A,334514,PF 20,2000,249.9,62.45,54.78,367.14
Reach 4A,334514,PF 21,2100,250.19,65.73,57.26,373.18
Reach 4A,334514,PF 22,2200,250.5,69.5,59.86,379.86
Reach 4A,334514,PF 23,2300,250.82,72.54,62.17,385.52
Reach 4A,334514,PF 24,2400,251.08,75.44,64.33,390.85
Reach 4A,334514,PF 25,2500,251.41,78.22,66.55,396.18
Reach 4A,334514,PF 26,2600,251.63,81.24,69.06,401.94
Reach 4A,334514,PF 27,2700,251.8,84.42,71.8,408.02
Reach 4A,334514,PF 28,2800,251.96,86.96,75.01,413.93
Reach 4A,334514,PF 29,2900,252.11,89.73,77.9,419.74
Reach 4A,334514,PF 30,3000,252.23,91.98,80.7,424.91
Reach 4A,334514,PF 31,3100,252.29,94.02,83.42,429.73
Reach 4A,334514,PF 32,3200,252.34,96.43,86.58,435.35
Reach 4A,334514,PF 33,3300,252.39,98.78,89.53,440.71
Reach 4A,334514,PF 34,3400,252.45,100.95,92.2,445.59
Reach 4A,334514,PF 35,3500,252.5,103.86,95.31,451.67
Reach 4A,334514,PF 36,3600,252.53,106.65,97.99,457.17
Reach 4A,334514,PF 37,3700,252.56,109.11,100.32,461.98
Reach 4A,334514,PF 38,3800,252.57,111.7,102.41,466.68
Reach 4A,334514,PF 39,3900,252.59,114.07,104.49,471.15
Reach 4A,334514,PF 40,4000,252.6,116.61,106.43,475.65
Reach 4A,334514,PF 41,4100,252.61,119.06,108.29,479.96
Reach 4A,334514,PF 42,4200,252.62,121.34,110.15,484.11
Reach 4A,334514,PF 43,4300,252.63,123.49,111.83,487.96
Reach 4A,334514,PF 44,4400,252.65,125.94,113.48,492.07
Reach 4A,334514,PF 45,4500,252.66,128.68,115.16,496.5
,,,,,,,
Reach 4A,334077,PF 1,100,167,3.32,1.74,172.06
Reach 4A,334077,PF 2,200,189.07,6.68,4.79,200.53
Reach 4A,334077,PF 3,300,202.88,10.09,7.59,220.56
Reach 4A,334077,PF 4,400,211.15,13.9,9.59,234.65
Reach 4A,334077,PF 5,500,218.46,16.45,12.37,247.28
Reach 4A,334077,PF 6,600,224.79,18.97,15.49,259.25
Reach 4A,334077,PF 7,700,229.57,21.37,18.26,269.21
Reach 4A,334077,PF 8,800,233.07,23.84,21.22,278.14
Reach 4A,334077,PF 9,900,235.86,27.28,23.87,287.01
Reach 4A,334077,PF 10,1000,238.34,30.88,26.54,295.77
Reach 4A,334077,PF 11,1100,240.21,34.12,29.21,303.54
Reach 4A,334077,PF 12,1200,242.03,37.03,32.51,311.57
Reach 4A,334077,PF 13,1300,243.58,40.29,35.12,318.99
Reach 4A,334077,PF 14,1400,244.6,43.48,37.76,325.84
Reach 4A,334077,PF 15,1500,245.75,46.53,40.42,332.7
Reach 4A,334077,PF 16,1600,246.86,50.51,43.07,340.45
Reach 4A,334077,PF 17,1700,247.74,53.42,45.8,346.95
Reach 4A,334077,PF 18,1800,248.25,56.33,48.95,353.53
Reach 4A,334077,PF 19,1900,248.63,58.99,51.67,359.29
Reach 4A,334077,PF 20,2000,248.94,61.46,54.43,364.83
Reach 4A,334077,PF 21,2100,249.22,64.71,56.91,370.84
Reach 4A,334077,PF 22,2200,249.54,68.46,59.5,377.5
Reach 4A,334077,PF 23,2300,249.86,71.48,61.8,383.14
Reach 4A,334077,PF 24,2400,250.11,74.38,63.96,388.46
Reach 4A,334077,PF 25,2500,250.44,77.15,66.17,393.76
Reach 4A,334077,PF 26,2600,250.67,80.14,68.68,399.49
Reach 4A,334077,PF 27,2700,250.84,83.3,71.41,405.55
Reach 4A,334077,PF 28,2800,251,85.83,74.61,411.44
Reach 4A,334077,PF 29,2900,251.15,88.59,77.5,417.24
Reach 4A,334077,PF 30,3000,251.26,90.84,80.3,422.4
Reach 4A,334077,PF 31,3100,251.32,92.87,83.02,427.21
Reach 4A,334077,PF 32,3200,251.37,95.28,86.17,432.82
Reach 4A,334077,PF 33,3300,251.43,97.62,89.12,438.17
Reach 4A,334077,PF 34,3400,251.49,99.78,91.78,443.05
Reach 4A,334077,PF 35,3500,251.53,102.69,94.89,449.11
Reach 4A,334077,PF 36,3600,251.57,105.48,97.56,454.61
Reach 4A,334077,PF 37,3700,251.59,107.93,99.88,459.41
Reach 4A,334077,PF 38,3800,251.61,110.52,101.97,464.1
Reach 4A,334077,PF 39,3900,251.62,112.89,104.04,468.56
Reach 4A,334077,PF 40,4000,251.63,115.43,105.98,473.05
Reach 4A,334077,PF 41,4100,251.65,117.88,107.82,477.35
Reach 4A,334077,PF 42,4200,251.66,120.15,109.67,481.47
Reach 4A,334077,PF 43,4300,251.67,122.3,111.34,485.31
Reach 4A,334077,PF 44,4400,251.68,124.75,112.97,489.4
Reach 4A,334077,PF 45,4500,251.69,127.48,114.64,493.82
,,,,,,,
Reach 4A,333722,PF 1,100,166.31,3.32,1.74,171.37
Reach 4A,333722,PF 2,200,188.33,6.68,4.79,199.8
Reach 4A,333722,PF 3,300,202.11,10.09,7.59,219.79
Reach 4A,333722,PF 4,400,210.36,13.9,9.59,233.85
Reach 4A,333722,PF 5,500,217.63,16.45,12.37,246.44
Reach 4A,333722,PF 6,600,223.92,18.92,15.49,258.33
Reach 4A,333722,PF 7,700,228.69,21.29,18.26,268.23
Reach 4A,333722,PF 8,800,232.18,23.72,21.17,277.08
Reach 4A,333722,PF 9,900,234.95,27.05,23.77,285.78
Reach 4A,333722,PF 10,1000,237.43,30.64,26.43,294.5
Reach 4A,333722,PF 11,1100,239.3,33.86,29.08,302.25
Reach 4A,333722,PF 12,1200,241.11,36.77,32.34,310.23
Reach 4A,333722,PF 13,1300,242.66,40.01,34.94,317.62
Reach 4A,333722,PF 14,1400,243.68,43.2,37.57,324.45
Reach 4A,333722,PF 15,1500,244.83,46.24,40.21,331.28
Reach 4A,333722,PF 16,1600,245.95,50.21,42.83,338.99
Reach 4A,333722,PF 17,1700,246.82,53.11,45.44,345.38
Reach 4A,333722,PF 18,1800,247.34,56.02,48.55,351.9
Reach 4A,333722,PF 19,1900,247.71,58.67,51.25,357.63
Reach 4A,333722,PF 20,2000,248.03,61.14,54,363.16
Reach 4A,333722,PF 21,2100,248.31,64.38,56.46,369.15
Reach 4A,333722,PF 22,2200,248.62,68.13,59.04,375.79
Reach 4A,333722,PF 23,2300,248.94,71.15,61.33,381.43
Reach 4A,333722,PF 24,2400,249.2,74.04,63.48,386.72
Reach 4A,333722,PF 25,2500,249.53,76.8,65.67,392
Reach 4A,333722,PF 26,2600,249.75,79.8,68.17,397.72
Reach 4A,333722,PF 27,2700,249.92,82.95,70.89,403.76
Reach 4A,333722,PF 28,2800,250.09,85.47,74.06,409.62
Reach 4A,333722,PF 29,2900,250.23,88.23,76.92,415.39
Reach 4A,333722,PF 30,3000,250.35,90.47,79.71,420.53
Reach 4A,333722,PF 31,3100,250.41,92.5,82.43,425.33
Reach 4A,333722,PF 32,3200,250.46,94.9,85.58,430.94
Reach 4A,333722,PF 33,3300,250.52,97.25,88.52,436.28
Reach 4A,333722,PF 34,3400,250.57,99.4,91.18,441.15
Reach 4A,333722,PF 35,3500,250.62,102.31,94.27,447.2
Reach 4A,333722,PF 36,3600,250.66,105.09,96.94,452.69
Reach 4A,333722,PF 37,3700,250.68,107.54,99.26,457.48
Reach 4A,333722,PF 38,3800,250.69,110.13,101.35,462.17
Reach 4A,333722,PF 39,3900,250.71,112.5,103.41,466.62
Reach 4A,333722,PF 40,4000,250.72,115.03,105.35,471.1
Reach 4A,333722,PF 41,4100,250.73,117.48,107.18,475.39
Reach 4A,333722,PF 42,4200,250.74,119.74,109.01,479.5
Reach 4A,333722,PF 43,4300,250.76,121.89,110.67,483.32
Reach 4A,333722,PF 44,4400,250.77,124.34,112.3,487.41
Reach 4A,333722,PF 45,4500,250.78,127.07,113.95,491.8
,,,,,,,
Reach 4A,333319,PF 1,100,165.46,3.28,1.74,170.48
Reach 4A,333319,PF 2,200,187.45,6.6,4.79,198.85
Reach 4A,333319,PF 3,300,201.22,10.01,7.59,218.82
Reach 4A,333319,PF 4,400,209.44,13.82,9.59,232.85
Reach 4A,333319,PF 5,500,216.69,16.36,12.37,245.42
