Reach,River Sta,Profile,Q Total,SA Chan,SA Left,SA Right,SA Total
,,,(cfs),(acres),(acres),(acres),(acres)
LESB,43440,PF 39,3900,171.34,25.89,23.86,221.1
LESB,43440,PF 40,4000,172.22,27.32,25.83,225.37
LESB,43440,PF 41,4100,172.99,29.22,28.41,230.62
LESB,43440,PF 42,4200,173.73,30.68,30.82,235.24
LESB,43440,PF 43,4300,174.44,32.52,33.26,240.22
LESB,43440,PF 44,4400,175.08,34.19,36,245.27
LESB,43440,PF 45,4500,175.66,36.3,39.35,251.31
,,,,,,,
LESB,42889,PF 1,100,64.02,,0.24,64.26
LESB,42889,PF 2,200,71.63,0.01,0.31,71.96
LESB,42889,PF 3,300,79.4,0.15,0.49,80.04
LESB,42889,PF 4,400,84.58,0.41,0.66,85.65
LESB,42889,PF 5,500,89.38,0.74,0.77,90.89
LESB,42889,PF 6,600,94.82,1.03,1.16,97.02
LESB,42889,PF 7,700,100.81,1.14,1.36,103.31
LESB,42889,PF 8,800,105.88,1.44,1.66,108.98
LESB,42889,PF 9,900,110.17,1.78,1.93,113.88
LESB,42889,PF 10,1000,116.18,2.01,2.31,120.51
LESB,42889,PF 11,1100,120.3,2.4,2.6,125.29
LESB,42889,PF 12,1200,124.27,2.86,2.92,130.05
LESB,42889,PF 13,1300,127.86,3.42,3.34,134.63
LESB,42889,PF 14,1400,130.99,3.87,3.67,138.52
LESB,42889,PF 15,1500,133.7,4.54,4.15,142.39
LESB,42889,PF 16,1600,136.06,5.25,4.62,145.93
LESB,42889,PF 17,1700,138.36,5.92,5.13,149.41
LESB,42889,PF 18,1800,140.23,6.44,5.65,152.33
LESB,42889,PF 19,1900,142.25,7.22,6.33,155.8
LESB,42889,PF 20,2000,144.3,7.86,7.24,159.4
LESB,42889,PF 21,2100,146,8.66,7.79,162.45
LESB,42889,PF 22,2200,147.8,9.31,8.36,165.46
LESB,42889,PF 23,2300,149.92,10.35,9.17,169.44
LESB,42889,PF 24,2400,152,11.45,9.67,173.12
LESB,42889,PF 25,2500,153.64,12.57,10.3,176.51
LESB,42889,PF 26,2600,154.94,13.7,10.98,179.62
LESB,42889,PF 27,2700,156.3,14.98,11.76,183.04
LESB,42889,PF 28,2800,157.56,16.13,12.61,186.31
LESB,42889,PF 29,2900,158.72,17.04,13.33,189.09
LESB,42889,PF 30,3000,159.97,17.57,14.12,191.67
LESB,42889,PF 31,3100,161.1,18.31,14.96,194.37
LESB,42889,PF 32,3200,162.13,19.16,15.74,197.02
LESB,42889,PF 33,3300,163.16,20.01,16.43,199.6
LESB,42889,PF 34,3400,164.15,21.07,17.48,202.69
LESB,42889,PF 35,3500,165.13,21.89,18.71,205.72
LESB,42889,PF 36,3600,166.19,22.85,19.73,208.77
LESB,42889,PF 37,3700,167.02,23.77,20.86,211.64
LESB,42889,PF 38,3800,168.1,24.87,22.34,215.3
LESB,42889,PF 39,3900,169.04,25.89,23.67,218.61
LESB,42889,PF 40,4000,169.91,27.32,25.62,222.84
LESB,42889,PF 41,4100,170.67,29.21,28.13,228
LESB,42889,PF 42,4200,171.4,30.65,30.5,232.56
LESB,42889,PF 43,4300,172.1,32.48,32.89,237.46
LESB,42889,PF 44,4400,172.73,34.1,35.6,242.42
LESB,42889,PF 45,4500,173.3,36.08,38.88,248.25
,,,,,,,
LESB,42430,PF 1,100,63.49,,0.24,63.73
LESB,42430,PF 2,200,71.06,0.01,0.31,71.39
LESB,42430,PF 3,300,78.66,0.15,0.49,79.3
LESB,42430,PF 4,400,83.47,0.41,0.66,84.54
LESB,42430,PF 5,500,88.16,0.74,0.77,89.66
LESB,42430,PF 6,600,93.56,1.03,1.16,95.75
LESB,42430,PF 7,700,99.52,1.14,1.36,102.03
LESB,42430,PF 8,800,104.58,1.44,1.66,107.67
LESB,42430,PF 9,900,108.84,1.78,1.93,112.55
LESB,42430,PF 10,1000,114.83,2.01,2.31,119.15
LESB,42430,PF 11,1100,118.93,2.4,2.6,123.92
LESB,42430,PF 12,1200,122.88,2.86,2.92,128.67
LESB,42430,PF 13,1300,126.46,3.42,3.34,133.23
LESB,42430,PF 14,1400,129.57,3.87,3.67,137.11
LESB,42430,PF 15,1500,132.27,4.54,4.15,140.96
LESB,42430,PF 16,1600,134.62,5.25,4.62,144.49
LESB,42430,PF 17,1700,136.9,5.92,5.13,147.95
LESB,42430,PF 18,1800,138.76,6.44,5.65,150.86
LESB,42430,PF 19,1900,140.76,7.22,6.33,154.31
LESB,42430,PF 20,2000,142.79,7.86,7.24,157.9
LESB,42430,PF 21,2100,144.48,8.66,7.79,160.93
LESB,42430,PF 22,2200,146.24,9.31,8.36,163.91
LESB,42430,PF 23,2300,148.27,10.35,9.17,167.78
LESB,42430,PF 24,2400,150.29,11.45,9.67,171.41
LESB,42430,PF 25,2500,151.91,12.57,10.3,174.79
LESB,42430,PF 26,2600,153.2,13.7,10.98,177.88
LESB,42430,PF 27,2700,154.52,14.98,11.76,181.26
LESB,42430,PF 28,2800,155.74,16.13,12.61,184.48
LESB,42430,PF 29,2900,156.88,17.02,13.33,187.23
LESB,42430,PF 30,3000,158.12,17.54,14.12,189.78
LESB,42430,PF 31,3100,159.24,18.26,14.96,192.46
LESB,42430,PF 32,3200,160.26,19.1,15.74,195.1
LESB,42430,PF 33,3300,161.28,19.94,16.43,197.66
LESB,42430,PF 34,3400,162.26,20.98,17.48,200.73
LESB,42430,PF 35,3500,163.24,21.78,18.71,203.72
LESB,42430,PF 36,3600,164.28,22.72,19.69,206.69
LESB,42430,PF 37,3700,165.1,23.63,20.78,209.52
LESB,42430,PF 38,3800,166.16,24.73,22.24,213.12
LESB,42430,PF 39,3900,167.08,25.75,23.51,216.35
LESB,42430,PF 40,4000,167.94,27.17,25.43,220.54
LESB,42430,PF 41,4100,168.69,29.05,27.89,225.63
LESB,42430,PF 42,4200,169.41,30.5,30.22,230.13
LESB,42430,PF 43,4300,170.1,32.32,32.54,234.96
LESB,42430,PF 44,4400,170.73,33.94,35.12,239.79
LESB,42430,PF 45,4500,171.28,35.92,38.15,245.35
,,,,,,,
LESB,42062,PF 1,100,62.89,,0.24,63.13
LESB,42062,PF 2,200,70.41,0.01,0.31,70.73
LESB,42062,PF 3,300,77.97,0.15,0.49,78.61
LESB,42062,PF 4,400,82.75,0.41,0.66,83.82
LESB,42062,PF 5,500,87.41,0.74,0.77,88.91
LESB,42062,PF 6,600,92.77,1.03,1.16,94.96
LESB,42062,PF 7,700,98.71,1.14,1.36,101.21
LESB,42062,PF 8,800,103.74,1.44,1.66,106.83
LESB,42062,PF 9,900,107.97,1.78,1.93,111.68
LESB,42062,PF 10,1000,113.91,2.01,2.31,118.23
LESB,42062,PF 11,1100,117.99,2.4,2.6,122.99
LESB,42062,PF 12,1200,121.94,2.86,2.92,127.72
LESB,42062,PF 13,1300,125.5,3.42,3.34,132.27
LESB,42062,PF 14,1400,128.6,3.87,3.67,136.14
LESB,42062,PF 15,1500,131.29,4.54,4.15,139.98
LESB,42062,PF 16,1600,133.63,5.25,4.62,143.5
LESB,42062,PF 17,1700,135.9,5.92,5.13,146.95
LESB,42062,PF 18,1800,137.75,6.44,5.65,149.85
LESB,42062,PF 19,1900,139.74,7.22,6.33,153.29
LESB,42062,PF 20,2000,141.76,7.86,7.24,156.86
LESB,42062,PF 21,2100,143.42,8.66,7.79,159.87
LESB,42062,PF 22,2200,145.17,9.31,8.36,162.84
LESB,42062,PF 23,2300,147.14,10.35,9.17,166.66
LESB,42062,PF 24,2400,149.14,11.45,9.67,170.26
LESB,42062,PF 25,2500,150.74,12.57,10.3,173.62
LESB,42062,PF 26,2600,152.02,13.7,10.98,176.69
LESB,42062,PF 27,2700,153.31,14.98,11.76,180.05
LESB,42062,PF 28,2800,154.5,16.12,12.61,183.22
LESB,42062,PF 29,2900,155.61,17,13.33,185.95
LESB,42062,PF 30,3000,156.84,17.5,14.12,188.47
LESB,42062,PF 31,3100,157.95,18.22,14.96,191.13
LESB,42062,PF 32,3200,158.96,19.05,15.74,193.75
LESB,42062,PF 33,3300,159.97,19.89,16.43,196.3
LESB,42062,PF 34,3400,160.95,20.92,17.48,199.34
LESB,42062,PF 35,3500,161.91,21.69,18.71,202.31
LESB,42062,PF 36,3600,162.95,22.61,19.69,205.25
LESB,42062,PF 37,3700,163.76,23.52,20.78,208.06
LESB,42062,PF 38,3800,164.8,24.61,22.22,211.63
LESB,42062,PF 39,3900,165.71,25.63,23.48,214.82
LESB,42062,PF 40,4000,166.55,27.05,25.34,218.94
LESB,42062,PF 41,4100,167.29,28.93,27.75,223.96
LESB,42062,PF 42,4200,168,30.37,30.04,228.41
LESB,42062,PF 43,4300,168.68,32.19,32.29,233.16
LESB,42062,PF 44,4400,169.29,33.81,34.73,237.83
LESB,42062,PF 45,4500,169.84,35.77,37.54,243.15
,,,,,,,
LESB,41676,PF 1,100,62.04,,0.24,62.28
LESB,41676,PF 2,200,69.53,0.01,0.31,69.85
LESB,41676,PF 3,300,77.06,0.15,0.49,77.7
LESB,41676,PF 4,400,81.83,0.41,0.66,82.9
LESB,41676,PF 5,500,86.45,0.74,0.77,87.96
LESB,41676,PF 6,600,91.8,1.03,1.16,93.99
LESB,41676,PF 7,700,97.72,1.14,1.36,100.23
LESB,41676,PF 8,800,102.73,1.44,1.66,105.83
LESB,41676,PF 9,900,106.94,1.78,1.93,110.65
LESB,41676,PF 10,1000,112.83,2.01,2.31,117.15
LESB,41676,PF 11,1100,116.91,2.4,2.6,121.9
LESB,41676,PF 12,1200,120.84,2.86,2.92,126.63
LESB,41676,PF 13,1300,124.4,3.42,3.34,131.16
LESB,41676,PF 14,1400,127.47,3.87,3.67,135.01
LESB,41676,PF 15,1500,130.13,4.54,4.15,138.82
LESB,41676,PF 16,1600,132.44,5.25,4.62,142.31
LESB,41676,PF 17,1700,134.7,5.92,5.13,145.75
LESB,41676,PF 18,1800,136.53,6.44,5.65,148.63
LESB,41676,PF 19,1900,138.5,7.22,6.33,152.05
LESB,41676,PF 20,2000,140.51,7.86,7.24,155.61
LESB,41676,PF 21,2100,142.16,8.66,7.79,158.61
LESB,41676,PF 22,2200,143.89,9.31,8.36,161.56
LESB,41676,PF 23,2300,145.85,10.35,9.17,165.36
LESB,41676,PF 24,2400,147.83,11.45,9.67,168.95
LESB,41676,PF 25,2500,149.42,12.57,10.3,172.3
LESB,41676,PF 26,2600,150.68,13.7,10.98,175.35
LESB,41676,PF 27,2700,151.94,14.98,11.76,178.68
LESB,41676,PF 28,2800,153.09,16.12,12.61,181.82
LESB,41676,PF 29,2900,154.2,17,13.33,184.53
LESB,41676,PF 30,3000,155.42,17.5,14.12,187.05
LESB,41676,PF 31,3100,156.52,18.22,14.96,189.7
LESB,41676,PF 32,3200,157.52,19.05,15.74,192.32
LESB,41676,PF 33,3300,158.52,19.89,16.43,194.85
LESB,41676,PF 34,3400,159.49,20.92,17.48,197.88
LESB,41676,PF 35,3500,160.42,21.69,18.71,200.82
LESB,41676,PF 36,3600,161.45,22.61,19.69,203.76
LESB,41676,PF 37,3700,162.25,23.52,20.78,206.55
LESB,41676,PF 38,3800,163.28,24.61,22.13,210.02
LESB,41676,PF 39,3900,164.18,25.61,23.36,213.15
LESB,41676,PF 40,4000,165.01,26.97,25.13,217.11
LESB,41676,PF 41,4100,165.73,28.79,27.41,221.94
LESB,41676,PF 42,4200,166.43,30.16,29.64,226.24
LESB,41676,PF 43,4300,167.1,31.9,31.81,230.81
LESB,41676,PF 44,4400,167.71,33.48,34.17,235.36
LESB,41676,PF 45,4500,168.24,35.38,36.89,240.52
,,,,,,,
LESB,41116,PF 1,100,60.67,,0.24,60.91
LESB,41116,PF 2,200,68.12,0.01,0.31,68.44
LESB,41116,PF 3,300,75.61,0.15,0.49,76.26
LESB,41116,PF 4,400,80.36,0.41,0.66,81.43
LESB,41116,PF 5,500,84.97,0.74,0.77,86.47
LESB,41116,PF 6,600,90.3,1.03,1.16,92.49
LESB,41116,PF 7,700,96.21,1.14,1.36,98.72
LESB,41116,PF 8,800,101.2,1.44,1.66,104.3
LESB,41116,PF 9,900,105.39,1.78,1.93,109.1
LESB,41116,PF 10,1000,111.27,2.01,2.31,115.6
LESB,41116,PF 11,1100,115.34,2.4,2.6,120.33
LESB,41116,PF 12,1200,119.26,2.86,2.92,125.04
LESB,41116,PF 13,1300,122.8,3.42,3.34,129.57
LESB,41116,PF 14,1400,125.84,3.87,3.67,133.38
LESB,41116,PF 15,1500,128.44,4.54,4.15,137.14
LESB,41116,PF 16,1600,130.72,5.25,4.62,140.59
LESB,41116,PF 17,1700,132.95,5.92,5.13,144
LESB,41116,PF 18,1800,134.76,6.44,5.65,146.86
LESB,41116,PF 19,1900,136.71,7.22,6.33,150.26
LESB,41116,PF 20,2000,138.68,7.86,7.24,153.79
LESB,41116,PF 21,2100,140.31,8.66,7.79,156.76
LESB,41116,PF 22,2200,142.03,9.31,8.36,159.69
LESB,41116,PF 23,2300,143.96,10.35,9.17,163.47
LESB,41116,PF 24,2400,145.91,11.45,9.67,167.03
LESB,41116,PF 25,2500,147.48,12.57,10.3,170.36
LESB,41116,PF 26,2600,148.72,13.7,10.98,173.4
LESB,41116,PF 27,2700,149.92,14.98,11.76,176.66
LESB,41116,PF 28,2800,151.02,16.12,12.61,179.75
LESB,41116,PF 29,2900,152.12,17,13.33,182.45
LESB,41116,PF 30,3000,153.33,17.5,14.12,184.96
LESB,41116,PF 31,3100,154.41,18.22,14.96,187.59
LESB,41116,PF 32,3200,155.4,19.05,15.74,190.19
LESB,41116,PF 33,3300,156.38,19.89,16.43,192.71
LESB,41116,PF 34,3400,157.33,20.92,17.48,195.72
LESB,41116,PF 35,3500,158.22,21.69,18.71,198.61
LESB,41116,PF 36,3600,159.22,22.61,19.69,201.53
LESB,41116,PF 37,3700,160,23.52,20.78,204.3
LESB,41116,PF 38,3800,161.01,24.61,22,207.63
LESB,41116,PF 39,3900,161.9,25.59,23.18,210.66
LESB,41116,PF 40,4000,162.71,26.85,24.88,214.45
LESB,41116,PF 41,4100,163.39,28.59,27.07,219.05
LESB,41116,PF 42,4200,164.07,29.86,29.24,223.16
LESB,41116,PF 43,4300,164.72,31.49,31.33,227.54
LESB,41116,PF 44,4400,165.32,33.01,33.62,231.95
LESB,41116,PF 45,4500,165.84,34.85,36.22,236.91
,,,,,,,
LESB,41100,,Bridge,,,,
,,,,,,,
LESB,41071,PF 1,100,60.58,,0.24,60.82
LESB,41071,PF 2,200,68.02,0.01,0.31,68.35
LESB,41071,PF 3,300,75.51,0.15,0.49,76.16
LESB,41071,PF 4,400,80.26,0.41,0.66,81.33
LESB,41071,PF 5,500,84.87,0.74,0.77,86.37
LESB,41071,PF 6,600,90.2,1.03,1.16,92.39
LESB,41071,PF 7,700,96.11,1.14,1.36,98.61
LESB,41071,PF 8,800,101.1,1.44,1.66,104.19
LESB,41071,PF 9,900,105.29,1.78,1.93,109
LESB,41071,PF 10,1000,111.16,2.01,2.31,115.49
LESB,41071,PF 11,1100,115.23,2.4,2.6,120.22
LESB,41071,PF 12,1200,119.15,2.86,2.92,124.93
LESB,41071,PF 13,1300,122.69,3.42,3.34,129.45
LESB,41071,PF 14,1400,125.73,3.87,3.67,133.26
LESB,41071,PF 15,1500,128.33,4.54,4.15,137.02
LESB,41071,PF 16,1600,130.61,5.25,4.62,140.47
LESB,41071,PF 17,1700,132.83,5.92,5.13,143.88
LESB,41071,PF 18,1800,134.64,6.44,5.65,146.74
LESB,41071,PF 19,1900,136.59,7.22,6.33,150.14
LESB,41071,PF 20,2000,138.56,7.86,7.24,153.67
LESB,41071,PF 21,2100,140.19,8.66,7.79,156.64
LESB,41071,PF 22,2200,141.9,9.31,8.36,159.57
LESB,41071,PF 23,2300,143.84,10.35,9.17,163.35
LESB,41071,PF 24,2400,145.79,11.45,9.67,166.91
LESB,41071,PF 25,2500,147.36,12.57,10.3,170.23
LESB,41071,PF 26,2600,148.59,13.7,10.98,173.27
LESB,41071,PF 27,2700,149.79,14.98,11.76,176.54
LESB,41071,PF 28,2800,150.89,16.12,12.61,179.62
LESB,41071,PF 29,2900,151.99,17,13.33,182.32
LESB,41071,PF 30,3000,153.2,17.5,14.12,184.82
LESB,41071,PF 31,3100,154.28,18.22,14.96,187.46
LESB,41071,PF 32,3200,155.26,19.05,15.74,190.06
LESB,41071,PF 33,3300,156.25,19.89,16.43,192.57
LESB,41071,PF 34,3400,157.19,20.92,17.48,195.59
LESB,41071,PF 35,3500,158.18,21.69,18.71,198.57
LESB,41071,PF 36,3600,159.18,22.61,19.69,201.49
LESB,41071,PF 37,3700,159.96,23.52,20.78,204.26
LESB,41071,PF 38,3800,160.97,24.61,22,207.58
LESB,41071,PF 39,3900,161.85,25.59,23.18,210.62
LESB,41071,PF 40,4000,162.67,26.85,24.88,214.4
LESB,41071,PF 41,4100,163.34,28.59,27.06,219
LESB,41071,PF 42,4200,164.02,29.86,29.23,223.11
LESB,41071,PF 43,4300,164.67,31.49,31.32,227.49
LESB,41071,PF 44,4400,165.27,33.01,33.62,231.89
LESB,41071,PF 45,4500,165.79,34.85,36.22,236.86
,,,,,,,
LESB,40574,PF 1,100,59.65,,0.24,59.89
LESB,40574,PF 2,200,67.02,0.01,0.31,67.34
LESB,40574,PF 3,300,74.45,0.15,0.49,75.09
LESB,40574,PF 4,400,79.16,0.41,0.66,80.23
LESB,40574,PF 5,500,83.74,0.74,0.77,85.25
LESB,40574,PF 6,600,89.05,1.03,1.16,91.24
LESB,40574,PF 7,700,94.91,1.14,1.36,97.42
LESB,40574,PF 8,800,99.83,1.44,1.66,102.93
LESB,40574,PF 9,900,103.91,1.78,1.93,107.62
LESB,40574,PF 10,1000,109.76,2.01,2.31,114.08
LESB,40574,PF 11,1100,113.8,2.4,2.6,118.8
LESB,40574,PF 12,1200,117.7,2.86,2.92,123.49
LESB,40574,PF 13,1300,121.22,3.42,3.34,127.98
LESB,40574,PF 14,1400,124.23,3.87,3.67,131.76
LESB,40574,PF 15,1500,126.8,4.54,4.15,135.5
LESB,40574,PF 16,1600,129.06,5.25,4.62,138.93
LESB,40574,PF 17,1700,131.27,5.92,5.13,142.32
LESB,40574,PF 18,1800,133.06,6.44,5.65,145.16
LESB,40574,PF 19,1900,134.99,7.22,6.33,148.54
LESB,40574,PF 20,2000,136.94,7.86,7.24,152.05
LESB,40574,PF 21,2100,138.55,8.66,7.79,155
LESB,40574,PF 22,2200,140.25,9.31,8.36,157.91
LESB,40574,PF 23,2300,142.16,10.35,9.17,161.68
LESB,40574,PF 24,2400,144.1,11.45,9.67,165.22
LESB,40574,PF 25,2500,145.66,12.57,10.3,168.53
LESB,40574,PF 26,2600,146.87,13.7,10.98,171.55
LESB,40574,PF 27,2700,148.06,14.98,11.76,174.8
LESB,40574,PF 28,2800,149.14,16.12,12.61,177.87
LESB,40574,PF 29,2900,150.23,17,13.33,180.56
LESB,40574,PF 30,3000,151.42,17.5,14.12,183.05
LESB,40574,PF 31,3100,152.49,18.22,14.96,185.67
LESB,40574,PF 32,3200,153.46,19.05,15.74,188.26
LESB,40574,PF 33,3300,154.43,19.89,16.43,190.76
LESB,40574,PF 34,3400,155.37,20.92,17.48,193.76
LESB,40574,PF 35,3500,156.34,21.69,18.71,196.74
LESB,40574,PF 36,3600,157.34,22.61,19.69,199.64
LESB,40574,PF 37,3700,158.1,23.52,20.78,202.41
LESB,40574,PF 38,3800,159.09,24.61,22,205.7
LESB,40574,PF 39,3900,159.96,25.59,23.18,208.73
LESB,40574,PF 40,4000,160.77,26.85,24.88,212.49
LESB,40574,PF 41,4100,161.44,28.59,27.04,217.07
LESB,40574,PF 42,4200,162.11,29.85,29.11,221.07
LESB,40574,PF 43,4300,162.75,31.48,31.15,225.38
LESB,40574,PF 44,4400,163.34,32.99,33.35,229.68
LESB,40574,PF 45,4500,163.86,34.81,35.79,234.46
,,,,,,,
LESB,40128,PF 1,100,58.85,,0.24,59.09
LESB,40128,PF 2,200,66.01,0.01,0.31,66.34
LESB,40128,PF 3,300,73.26,0.15,0.49,73.9
LESB,40128,PF 4,400,77.91,0.41,0.66,78.98
LESB,40128,PF 5,500,82.46,0.74,0.77,83.97
LESB,40128,PF 6,600,87.73,1.03,1.16,89.93
LESB,40128,PF 7,700,93.55,1.14,1.36,96.06
LESB,40128,PF 8,800,98.4,1.44,1.66,101.5
LESB,40128,PF 9,900,102.38,1.78,1.93,106.09
LESB,40128,PF 10,1000,108.21,2.01,2.31,112.53
LESB,40128,PF 11,1100,112.18,2.4,2.6,117.17
LESB,40128,PF 12,1200,116.04,2.86,2.92,121.82
LESB,40128,PF 13,1300,119.51,3.42,3.34,126.28
LESB,40128,PF 14,1400,122.48,3.87,3.67,130.02
LESB,40128,PF 15,1500,125,4.54,4.15,133.69
LESB,40128,PF 16,1600,127.23,5.25,4.62,137.1
LESB,40128,PF 17,1700,129.42,5.92,5.13,140.47
LESB,40128,PF 18,1800,131.18,6.44,5.65,143.28
LESB,40128,PF 19,1900,133.07,7.22,6.33,146.62
LESB,40128,PF 20,2000,134.99,7.86,7.24,150.09
LESB,40128,PF 21,2100,136.57,8.66,7.79,153.02
LESB,40128,PF 22,2200,138.23,9.31,8.36,155.89
LESB,40128,PF 23,2300,140.12,10.35,9.17,159.63
LESB,40128,PF 24,2400,142.02,11.45,9.67,163.14
LESB,40128,PF 25,2500,143.55,12.57,10.3,166.42
LESB,40128,PF 26,2600,144.74,13.7,10.98,169.41
LESB,40128,PF 27,2700,145.9,14.98,11.76,172.64
LESB,40128,PF 28,2800,146.96,16.12,12.61,175.69
LESB,40128,PF 29,2900,148.01,17,13.33,178.34
LESB,40128,PF 30,3000,149.16,17.5,14.12,180.78
LESB,40128,PF 31,3100,150.2,18.22,14.96,183.38
LESB,40128,PF 32,3200,151.15,19.05,15.74,185.95
LESB,40128,PF 33,3300,152.1,19.89,16.43,188.42
LESB,40128,PF 34,3400,153,20.92,17.48,191.4
LESB,40128,PF 35,3500,153.94,21.69,18.71,194.34
LESB,40128,PF 36,3600,154.88,22.61,19.69,197.19
LESB,40128,PF 37,3700,155.62,23.52,20.78,199.92
LESB,40128,PF 38,3800,156.59,24.61,22,203.2
LESB,40128,PF 39,3900,157.45,25.59,23.18,206.21
LESB,40128,PF 40,4000,158.23,26.85,24.88,209.95
LESB,40128,PF 41,4100,158.88,28.59,27.03,214.51
LESB,40128,PF 42,4200,159.52,29.85,29.04,218.41
LESB,40128,PF 43,4300,160.13,31.48,31.02,222.63
LESB,40128,PF 44,4400,160.71,32.96,33.13,226.8
LESB,40128,PF 45,4500,161.23,34.74,35.45,231.42
,,,,,,,
LESB,39746,PF 1,100,58.14,,0.24,58.38
LESB,39746,PF 2,200,65.01,0.01,0.31,65.34
LESB,39746,PF 3,300,72,0.15,0.49,72.64
LESB,39746,PF 4,400,76.62,0.41,0.66,77.68
LESB,39746,PF 5,500,81.14,0.74,0.77,82.65
LESB,39746,PF 6,600,86.4,1.03,1.16,88.59
LESB,39746,PF 7,700,92.19,1.14,1.36,94.7
LESB,39746,PF 8,800,97.03,1.44,1.66,100.12
LESB,39746,PF 9,900,101,1.78,1.93,104.7
LESB,39746,PF 10,1000,106.81,2.01,2.31,111.14
LESB,39746,PF 11,1100,110.72,2.4,2.6,115.72
LESB,39746,PF 12,1200,114.55,2.86,2.92,120.34
LESB,39746,PF 13,1300,118,3.42,3.34,124.77
LESB,39746,PF 14,1400,120.94,3.87,3.67,128.48
LESB,39746,PF 15,1500,123.42,4.54,4.15,132.12
LESB,39746,PF 16,1600,125.64,5.25,4.62,135.51
LESB,39746,PF 17,1700,127.81,5.92,5.13,138.86
LESB,39746,PF 18,1800,129.55,6.44,5.65,141.65
LESB,39746,PF 19,1900,131.42,7.22,6.33,144.97
LESB,39746,PF 20,2000,133.31,7.86,7.24,148.41
LESB,39746,PF 21,2100,134.87,8.66,7.79,151.32
LESB,39746,PF 22,2200,136.5,9.31,8.36,154.17
LESB,39746,PF 23,2300,138.37,10.35,9.17,157.89
LESB,39746,PF 24,2400,140.26,11.45,9.67,161.38
LESB,39746,PF 25,2500,141.76,12.57,10.3,164.64
LESB,39746,PF 26,2600,142.93,13.7,10.98,167.61
LESB,39746,PF 27,2700,144.07,14.98,11.76,170.82
LESB,39746,PF 28,2800,145.12,16.12,12.61,173.84
LESB,39746,PF 29,2900,146.14,17,13.33,176.47
LESB,39746,PF 30,3000,147.25,17.5,14.12,178.88
LESB,39746,PF 31,3100,148.28,18.22,14.96,181.46
LESB,39746,PF 32,3200,149.22,19.05,15.74,184.01
LESB,39746,PF 33,3300,150.14,19.89,16.43,186.46
LESB,39746,PF 34,3400,151.02,20.92,17.48,189.42
LESB,39746,PF 35,3500,151.93,21.69,18.71,192.32
LESB,39746,PF 36,3600,152.83,22.61,19.69,195.13
LESB,39746,PF 37,3700,153.54,23.52,20.78,197.85
LESB,39746,PF 38,3800,154.49,24.61,22,201.11
LESB,39746,PF 39,3900,155.35,25.59,23.18,204.11
LESB,39746,PF 40,4000,156.1,26.85,24.88,207.83
LESB,39746,PF 41,4100,156.74,28.59,27.03,212.37
LESB,39746,PF 42,4200,157.37,29.85,29.04,216.26
LESB,39746,PF 43,4300,157.95,31.48,31.01,220.43
LESB,39746,PF 44,4400,158.51,32.94,33.1,224.55
LESB,39746,PF 45,4500,159.02,34.7,35.4,229.12
,,,,,,,
LESB,39294,PF 1,100,57.25,,0.24,57.49
LESB,39294,PF 2,200,63.91,0.01,0.31,64.23
LESB,39294,PF 3,300,70.72,0.15,0.49,71.36
LESB,39294,PF 4,400,75.29,0.41,0.66,76.36
LESB,39294,PF 5,500,79.8,0.74,0.77,81.3
LESB,39294,PF 6,600,85.04,1.03,1.16,87.23
LESB,39294,PF 7,700,90.79,1.14,1.36,93.29
LESB,39294,PF 8,800,95.59,1.44,1.66,98.68
LESB,39294,PF 9,900,99.52,1.78,1.93,103.23
LESB,39294,PF 10,1000,105.3,2.01,2.31,109.62
LESB,39294,PF 11,1100,109.18,2.4,2.6,114.17
LESB,39294,PF 12,1200,112.99,2.86,2.92,118.77
LESB,39294,PF 13,1300,116.4,3.42,3.34,123.17
LESB,39294,PF 14,1400,119.3,3.87,3.67,126.84
LESB,39294,PF 15,1500,121.75,4.54,4.15,130.44
LESB,39294,PF 16,1600,123.94,5.25,4.62,133.81
LESB,39294,PF 17,1700,126.09,5.92,5.13,137.14
LESB,39294,PF 18,1800,127.81,6.44,5.65,139.91
LESB,39294,PF 19,1900,129.65,7.22,6.33,143.2
LESB,39294,PF 20,2000,131.5,7.86,7.24,146.61
LESB,39294,PF 21,2100,133.04,8.66,7.79,149.49
LESB,39294,PF 22,2200,134.65,9.31,8.36,152.31
LESB,39294,PF 23,2300,136.49,10.35,9.17,156
LESB,39294,PF 24,2400,138.37,11.45,9.67,159.49
LESB,39294,PF 25,2500,139.86,12.57,10.3,162.74
LESB,39294,PF 26,2600,141.02,13.7,10.98,165.69
LESB,39294,PF 27,2700,142.16,14.98,11.76,168.9
LESB,39294,PF 28,2800,143.19,16.12,12.61,171.91
LESB,39294,PF 29,2900,144.2,17,13.33,174.53
LESB,39294,PF 30,3000,145.3,17.5,14.12,176.93
LESB,39294,PF 31,3100,146.32,18.22,14.96,179.5
LESB,39294,PF 32,3200,147.24,19.05,15.74,182.03
LESB,39294,PF 33,3300,148.15,19.89,16.43,184.48
LESB,39294,PF 34,3400,149.02,20.92,17.48,187.42
LESB,39294,PF 35,3500,149.92,21.69,18.71,190.32
LESB,39294,PF 36,3600,150.81,22.61,19.69,193.12
LESB,39294,PF 37,3700,151.52,23.49,20.78,195.8
LESB,39294,PF 38,3800,152.46,24.55,22,199.02
LESB,39294,PF 39,3900,153.31,25.52,23.18,202.01
