Reach,River Sta,Q Total,Max Chl Dpth,Hydr Depth,Hydr Depth L,Hydr Depth C,Hydr Depth R,Vel Total,Vel Left,Vel Chnl,Vel Right,W.S. Elev,Min Ch El
Rch2A_RM228.8,580452,1000,4.13,2.56,,2.56,,2.49,,2.49,,191.69,187.56
Rch2A_RM228.8,580452,1100,4.36,2.76,,2.76,,2.52,,2.52,,191.92,187.56
Rch2A_RM228.8,580452,1200,4.43,2.83,,2.83,,2.67,,2.67,,191.99,187.56
Rch2A_RM228.8,580452,1300,4.64,3.02,,3.02,,2.7,,2.7,,192.2,187.56
Rch2A_RM228.8,580452,1400,4.84,3.2,,3.2,,2.73,,2.73,,192.4,187.56
Rch2A_RM228.8,580452,1500,5.05,3.39,,3.39,,2.74,,2.74,,192.61,187.56
Rch2A_RM228.8,580452,1600,5.23,3.56,,3.56,,2.77,,2.77,,192.79,187.56
Rch2A_RM228.8,580452,1700,5.39,3.71,,3.71,,2.82,,2.82,,192.95,187.56
Rch2A_RM228.8,580452,1800,5.56,3.87,,3.87,,2.85,,2.85,,193.12,187.56
Rch2A_RM228.8,580452,1900,5.73,4.03,,4.03,,2.88,,2.88,,193.29,187.56
Rch2A_RM228.8,580452,2000,5.9,4.17,,4.17,,2.92,,2.92,,193.46,187.56
Rch2A_RM228.8,580452,2100,5.89,4.17,,4.17,,3.07,,3.07,,193.45,187.56
Rch2A_RM228.8,580452,2200,6.07,4.32,,4.32,,3.08,,3.08,,193.63,187.56
Rch2A_RM228.8,580452,2300,6.23,4.45,,4.45,,3.11,,3.11,,193.79,187.56
Rch2A_RM228.8,580452,2400,6.39,4.58,,4.58,,3.13,,3.13,,193.95,187.56
Rch2A_RM228.8,580452,2500,6.54,4.71,,4.71,,3.15,,3.15,,194.1,187.56
Rch2A_RM228.8,580452,2600,6.68,4.83,,4.83,,3.18,,3.18,,194.24,187.56
Rch2A_RM228.8,580452,2700,6.82,4.93,,4.93,,3.22,,3.22,,194.38,187.56
Rch2A_RM228.8,580452,2800,6.94,5.03,,5.03,,3.26,,3.26,,194.5,187.56
Rch2A_RM228.8,580452,2900,7.05,5.12,,5.12,,3.3,,3.3,,194.61,187.56
Rch2A_RM228.8,580452,3000,7.16,5.2,,5.2,,3.34,,3.34,,194.72,187.56
Rch2A_RM228.8,580452,3100,7.27,5.25,,5.25,,3.38,,3.38,,194.83,187.56
Rch2A_RM228.8,580452,3200,7.38,5.24,0.01,5.26,,3.42,0.04,3.42,,194.94,187.56
Rch2A_RM228.8,580452,3300,7.51,5.12,0.09,5.23,,3.43,0.14,3.43,,195.07,187.56
Rch2A_RM228.8,580452,3400,7.63,5.02,0.15,5.19,,3.46,0.2,3.46,,195.19,187.56
Rch2A_RM228.8,580452,3500,7.74,4.89,0.15,5.22,,3.48,0.22,3.49,,195.3,187.56
Rch2A_RM228.8,580452,3600,7.84,4.83,0.2,5.29,,3.5,0.24,3.52,,195.4,187.56
Rch2A_RM228.8,580452,3700,7.94,4.87,0.28,5.36,,3.53,0.3,3.55,,195.5,187.56
Rch2A_RM228.8,580452,3800,8.03,4.91,0.35,5.42,,3.56,0.35,3.58,,195.59,187.56
Rch2A_RM228.8,580452,3900,8.12,4.95,0.42,5.49,,3.59,0.4,3.61,,195.68,187.56
Rch2A_RM228.8,580452,4000,8.21,4.99,0.48,5.55,,3.61,0.43,3.65,,195.77,187.56
Rch2A_RM228.8,580452,4100,8.29,5.03,0.54,5.61,,3.64,0.47,3.68,,195.85,187.56
Rch2A_RM228.8,580452,4200,8.37,5.08,0.61,5.67,,3.67,0.51,3.72,,195.93,187.56
Rch2A_RM228.8,580452,4300,8.45,5.12,0.67,5.73,0.04,3.7,0.55,3.75,0.08,196.01,187.56
Rch2A_RM228.8,580452,4400,8.53,5.16,0.73,5.8,0.08,3.73,0.58,3.79,0.13,196.09,187.56
Rch2A_RM228.8,580452,4500,8.61,4.99,0.79,5.86,0.04,3.76,0.61,3.82,0.09,196.17,187.56
,,,,,,,,,,,,,
Rch2A_RM228.8,580024,100,2.29,1.53,,1.53,,1.64,,1.64,,187.55,185.26
Rch2A_RM228.8,580024,200,3.02,2.05,,2.05,,2.17,,2.17,,188.28,185.26
Rch2A_RM228.8,580024,300,3.55,2.37,,2.37,,2.57,,2.57,,188.81,185.26
Rch2A_RM228.8,580024,400,3.97,2.53,,2.53,,2.89,,2.89,,189.23,185.26
Rch2A_RM228.8,580024,500,4.37,2.27,,2.27,,3.05,,3.05,,189.63,185.26
Rch2A_RM228.8,580024,600,4.71,2.09,,2.09,,3.11,,3.11,,189.97,185.26
Rch2A_RM228.8,580024,700,5.01,2.26,,2.26,,3.17,,3.17,,190.27,185.26
Rch2A_RM228.8,580024,800,5.28,2.47,,2.47,,3.24,,3.24,,190.54,185.26
Rch2A_RM228.8,580024,900,5.54,2.63,,2.63,,3.29,,3.29,,190.8,185.26
Rch2A_RM228.8,580024,1000,5.78,2.78,,2.78,,3.35,,3.35,,191.04,185.26
Rch2A_RM228.8,580024,1100,6.05,2.98,,2.98,,3.35,,3.35,,191.31,185.26
Rch2A_RM228.8,580024,1200,6.31,3.09,,3.09,,2.63,,2.63,,191.57,185.26
Rch2A_RM228.8,580024,1300,6.53,3.13,,3.13,,2.65,,2.65,,191.79,185.26
Rch2A_RM228.8,580024,1400,6.74,3.16,,3.16,,2.67,,2.67,,192,185.26
Rch2A_RM228.8,580024,1500,6.97,3.21,,3.21,,2.66,,2.66,,192.23,185.26
Rch2A_RM228.8,580024,1600,7.17,3.34,,3.34,,2.67,,2.67,,192.43,185.26
Rch2A_RM228.8,580024,1700,7.34,3.44,,3.44,,2.7,,2.7,,192.6,185.26
Rch2A_RM228.8,580024,1800,7.52,3.51,,3.51,,2.71,,2.71,,192.78,185.26
Rch2A_RM228.8,580024,1900,7.7,3.59,,3.59,,2.72,,2.72,,192.96,185.26
Rch2A_RM228.8,580024,2000,7.87,3.63,,3.63,,2.73,,2.73,,193.13,185.26
Rch2A_RM228.8,580024,2100,7.83,3.65,,3.65,,2.9,,2.9,,193.09,185.26
Rch2A_RM228.8,580024,2200,8.01,3.59,,3.59,,2.89,,2.89,,193.27,185.26
Rch2A_RM228.8,580024,2300,8.18,3.56,,3.56,,2.88,,2.88,,193.44,185.26
Rch2A_RM228.8,580024,2400,8.34,3.56,,3.56,,2.87,,2.87,,193.6,185.26
Rch2A_RM228.8,580024,2500,8.51,3.64,,3.64,,2.85,,2.85,,193.77,185.26
Rch2A_RM228.8,580024,2600,8.66,3.73,,3.73,,2.85,,2.85,,193.92,185.26
Rch2A_RM228.8,580024,2700,8.8,3.81,,3.81,,2.85,,2.85,,194.06,185.26
Rch2A_RM228.8,580024,2800,8.93,3.9,,3.9,,2.86,,2.86,,194.19,185.26
Rch2A_RM228.8,580024,2900,9.05,4,,4,,2.87,,2.87,,194.31,185.26
Rch2A_RM228.8,580024,3000,9.17,4.1,,4.1,,2.89,,2.89,,194.43,185.26
Rch2A_RM228.8,580024,3100,9.28,4.19,0.06,4.2,,2.9,0.09,2.9,,194.54,185.26
Rch2A_RM228.8,580024,3200,9.39,4.28,0.11,4.29,,2.92,0.14,2.92,,194.65,185.26
Rch2A_RM228.8,580024,3300,9.53,4.4,0.18,4.42,,2.92,0.2,2.92,,194.79,185.26
Rch2A_RM228.8,580024,3400,9.65,4.5,0.21,4.52,,2.93,0.22,2.93,,194.91,185.26
Rch2A_RM228.8,580024,3500,9.76,4.58,0.25,4.62,0.01,2.94,0.25,2.94,0.03,195.02,185.26
Rch2A_RM228.8,580024,3600,9.87,4.57,0.3,4.71,0.06,2.95,0.27,2.96,0.1,195.13,185.26
Rch2A_RM228.8,580024,3700,9.97,4.61,0.34,4.82,0.13,2.97,0.3,2.97,0.17,195.23,185.26
Rch2A_RM228.8,580024,3800,10.06,4.68,0.39,4.91,0.2,2.99,0.32,2.99,0.22,195.32,185.26
Rch2A_RM228.8,580024,3900,10.16,4.74,0.43,5.01,0.27,3.01,0.34,3.02,0.26,195.42,185.26
Rch2A_RM228.8,580024,4000,10.24,4.8,0.47,5.09,0.33,3.03,0.37,3.04,0.3,195.5,185.26
Rch2A_RM228.8,580024,4100,10.33,4.85,0.51,5.18,0.38,3.05,0.39,3.06,0.33,195.59,185.26
Rch2A_RM228.8,580024,4200,10.41,4.91,0.55,5.26,0.43,3.07,0.4,3.09,0.36,195.67,185.26
Rch2A_RM228.8,580024,4300,10.49,4.98,0.59,5.34,0.5,3.09,0.42,3.11,0.39,195.75,185.26
Rch2A_RM228.8,580024,4400,10.57,5.04,0.62,5.42,0.56,3.11,0.44,3.14,0.42,195.83,185.26
Rch2A_RM228.8,580024,4500,10.65,5.08,0.65,5.5,0.59,3.14,0.45,3.16,0.43,195.91,185.26
,,,,,,,,,,,,,
Rch2A_RM228.8,579531,100,3.13,1.84,,1.84,,0.73,,0.73,,187.43,184.3
Rch2A_RM228.8,579531,200,3.77,1.78,,1.78,,1.04,,1.04,,188.07,184.3
Rch2A_RM228.8,579531,300,4.27,2.02,,2.02,,1.2,,1.2,,188.57,184.3
Rch2A_RM228.8,579531,400,4.71,2.42,,2.42,,1.31,,1.31,,189.01,184.3
Rch2A_RM228.8,579531,500,5.1,2.79,,2.79,,1.41,,1.41,,189.4,184.3
Rch2A_RM228.8,579531,600,5.44,3.11,,3.11,,1.51,,1.51,,189.74,184.3
Rch2A_RM228.8,579531,700,5.74,3.39,,3.39,,1.6,,1.6,,190.04,184.3
Rch2A_RM228.8,579531,800,6.02,3.64,,3.64,,1.69,,1.69,,190.32,184.3
Rch2A_RM228.8,579531,900,6.27,3.88,,3.88,,1.78,,1.78,,190.57,184.3
Rch2A_RM228.8,579531,1000,6.52,4.1,,4.1,,1.86,,1.86,,190.82,184.3
Rch2A_RM228.8,579531,1100,6.8,4.36,,4.36,,1.92,,1.92,,191.1,184.3
Rch2A_RM228.8,579531,1200,7.05,4.59,,4.59,,1.97,,1.97,,191.35,184.3
Rch2A_RM228.8,579531,1300,7.27,4.78,,4.78,,2.04,,2.04,,191.57,184.3
Rch2A_RM228.8,579531,1400,7.48,4.97,,4.97,,2.11,,2.11,,191.78,184.3
Rch2A_RM228.8,579531,1500,7.7,5.16,,5.16,,2.16,,2.16,,192,184.3
Rch2A_RM228.8,579531,1600,7.91,5.34,,5.34,,2.21,,2.21,,192.21,184.3
Rch2A_RM228.8,579531,1700,8.08,5.47,,5.47,,2.28,,2.28,,192.38,184.3
Rch2A_RM228.8,579531,1800,8.25,5.6,,5.6,,2.34,,2.34,,192.55,184.3
Rch2A_RM228.8,579531,1900,8.43,5.75,,5.75,,2.39,,2.39,,192.73,184.3
Rch2A_RM228.8,579531,2000,8.6,5.88,,5.88,,2.45,,2.45,,192.9,184.3
Rch2A_RM228.8,579531,2100,8.52,5.82,,5.82,,2.6,,2.6,,192.82,184.3
Rch2A_RM228.8,579531,2200,8.7,5.96,,5.96,,2.65,,2.65,,193,184.3
Rch2A_RM228.8,579531,2300,8.86,6.01,0.01,6.03,,2.69,0.01,2.69,,193.16,184.3
Rch2A_RM228.8,579531,2400,9.03,4.67,0.09,6.19,1.22,2.54,0.06,2.69,0.58,193.33,184.3
Rch2A_RM228.8,579531,2500,9.21,4.72,0.23,6.35,1.34,2.55,0.11,2.72,0.61,193.51,184.3
Rch2A_RM228.8,579531,2600,9.36,4.79,0.35,6.5,1.43,2.57,0.14,2.75,0.64,193.66,184.3
Rch2A_RM228.8,579531,2700,9.5,4.72,0.35,6.63,1.47,2.59,0.14,2.79,0.66,193.8,184.3
Rch2A_RM228.8,579531,2800,9.63,4.76,0.46,6.74,1.52,2.62,0.17,2.83,0.68,193.93,184.3
Rch2A_RM228.8,579531,2900,9.75,4.83,0.57,6.85,1.6,2.64,0.2,2.88,0.7,194.05,184.3
Rch2A_RM228.8,579531,3000,9.86,4.78,0.67,6.95,1.56,2.67,0.22,2.93,0.68,194.16,184.3
Rch2A_RM228.8,579531,3100,9.98,4.83,0.76,7.06,1.62,2.69,0.25,2.97,0.69,194.28,184.3
Rch2A_RM228.8,579531,3200,10.08,4.77,0.85,7.15,1.56,2.72,0.27,3.02,0.71,194.38,184.3
Rch2A_RM228.8,579531,3300,10.22,4.75,0.96,7.29,1.57,2.72,0.29,3.04,0.73,194.52,184.3
Rch2A_RM228.8,579531,3400,10.34,4.65,1.06,7.41,1.5,2.73,0.31,3.07,0.74,194.64,184.3
Rch2A_RM228.8,579531,3500,10.45,4.61,1.06,7.51,1.52,2.75,0.31,3.11,0.75,194.75,184.3
Rch2A_RM228.8,579531,3600,10.56,4.57,1.11,7.62,1.52,2.76,0.32,3.15,0.77,194.86,184.3
Rch2A_RM228.8,579531,3700,10.66,4.59,1.18,7.72,1.57,2.78,0.33,3.18,0.78,194.96,184.3
Rch2A_RM228.8,579531,3800,10.76,4.61,1.26,7.82,1.61,2.79,0.35,3.22,0.79,195.06,184.3
Rch2A_RM228.8,579531,3900,10.85,4.68,1.32,7.91,1.69,2.81,0.36,3.26,0.8,195.15,184.3
Rch2A_RM228.8,579531,4000,10.93,4.74,1.39,7.99,1.76,2.83,0.38,3.3,0.81,195.23,184.3
Rch2A_RM228.8,579531,4100,11.02,4.81,1.45,8.08,1.83,2.85,0.39,3.34,0.82,195.32,184.3
Rch2A_RM228.8,579531,4200,11.1,4.86,1.48,8.16,1.9,2.87,0.4,3.39,0.84,195.4,184.3
Rch2A_RM228.8,579531,4300,11.17,4.91,1.52,8.24,1.96,2.9,0.41,3.43,0.86,195.47,184.3
Rch2A_RM228.8,579531,4400,11.25,4.92,1.56,8.31,1.99,2.92,0.41,3.47,0.87,195.55,184.3
Rch2A_RM228.8,579531,4500,11.32,4.93,1.59,8.39,2.01,2.94,0.42,3.51,0.88,195.62,184.3
,,,,,,,,,,,,,
Rch2A_RM228.8,579019,100,2.01,1.65,,1.65,,0.54,,0.54,,187.37,185.36
Rch2A_RM228.8,579019,200,2.62,2.21,,2.21,,0.78,,0.78,,187.98,185.36
Rch2A_RM228.8,579019,300,3.11,2.64,,2.64,,0.96,,0.96,,188.47,185.36
Rch2A_RM228.8,579019,400,3.54,3.03,,3.03,,1.1,,1.1,,188.9,185.36
Rch2A_RM228.8,579019,500,3.93,3.39,,3.39,,1.21,,1.21,,189.29,185.36
Rch2A_RM228.8,579019,600,4.27,3.7,,3.7,,1.33,,1.33,,189.63,185.36
Rch2A_RM228.8,579019,700,4.57,3.98,,3.98,,1.43,,1.43,,189.93,185.36
Rch2A_RM228.8,579019,800,4.83,4.23,,4.23,,1.53,,1.53,,190.19,185.36
Rch2A_RM228.8,579019,900,5.09,4.46,,4.46,,1.63,,1.63,,190.45,185.36
Rch2A_RM228.8,579019,1000,5.33,4.68,,4.68,,1.71,,1.71,,190.69,185.36
Rch2A_RM228.8,579019,1100,5.61,4.94,,4.94,,1.78,,1.78,,190.97,185.36
Rch2A_RM228.8,579019,1200,5.86,5.15,,5.15,,1.84,,1.84,,191.22,185.36
Rch2A_RM228.8,579019,1300,6.08,5.29,,5.29,,1.92,,1.92,,191.44,185.36
Rch2A_RM228.8,579019,1400,6.28,5.43,,5.43,,1.99,,1.99,,191.64,185.36
Rch2A_RM228.8,579019,1500,6.5,5.6,,5.6,,2.04,,2.04,,191.86,185.36
Rch2A_RM228.8,579019,1600,6.71,5.74,,5.74,,2.1,,2.1,,192.07,185.36
Rch2A_RM228.8,579019,1700,6.87,5.86,,5.86,,2.17,,2.17,,192.23,185.36
Rch2A_RM228.8,579019,1800,7.04,5.98,,5.98,,2.24,,2.24,,192.4,185.36
Rch2A_RM228.8,579019,1900,7.22,6.06,,6.06,,2.29,,2.29,,192.58,185.36
Rch2A_RM228.8,579019,2000,7.38,6.13,,6.13,,2.35,,2.35,,192.74,185.36
Rch2A_RM228.8,579019,2100,7.28,6.09,,6.09,,2.51,,2.51,,192.64,185.36
Rch2A_RM228.8,579019,2200,7.45,6.16,,6.16,,2.55,,2.55,,192.81,185.36
Rch2A_RM228.8,579019,2300,7.61,6.24,,6.24,,2.6,,2.6,,192.97,185.36
Rch2A_RM228.8,579019,2400,7.78,6.31,,6.31,,2.64,,2.64,,193.14,185.36
Rch2A_RM228.8,579019,2500,7.95,5.99,,5.99,,2.68,,2.68,,193.31,185.36
Rch2A_RM228.8,579019,2600,8.09,5.66,,5.66,,2.72,,2.72,,193.45,185.36
Rch2A_RM228.8,579019,2700,8.23,5.61,,5.61,,2.76,,2.76,,193.59,185.36
Rch2A_RM228.8,579019,2800,8.35,5.61,,5.61,,2.8,,2.8,,193.71,185.36
Rch2A_RM228.8,579019,2900,8.47,5.64,,5.64,,2.84,,2.84,,193.83,185.36
Rch2A_RM228.8,579019,3000,8.58,5.62,,5.62,,2.88,,2.88,,193.94,185.36
Rch2A_RM228.8,579019,3100,8.68,5.48,,5.48,,2.92,,2.92,,194.04,185.36
Rch2A_RM228.8,579019,3200,8.78,5.37,,5.37,,2.96,,2.96,,194.14,185.36
Rch2A_RM228.8,579019,3300,8.91,4.89,,4.89,,2.98,,2.98,,194.27,185.36
Rch2A_RM228.8,579019,3400,9.02,4.67,,4.68,0.01,2.99,,2.99,0.02,194.38,185.36
Rch2A_RM228.8,579019,3500,9.13,4.54,,4.59,0.07,3.01,,3.01,0.11,194.49,185.36
Rch2A_RM228.8,579019,3600,9.23,4.35,,4.41,0.13,3.03,,3.03,0.17,194.59,185.36
Rch2A_RM228.8,579019,3700,9.32,4.19,,4.27,0.16,3.04,,3.05,0.22,194.68,185.36
Rch2A_RM228.8,579019,3800,9.41,4.06,,4.17,0.18,3.06,,3.06,0.25,194.77,185.36
Rch2A_RM228.8,579019,3900,9.5,3.98,,4.13,0.22,3.07,,3.08,0.28,194.86,185.36
Rch2A_RM228.8,579019,4000,9.59,3.99,,4.14,0.27,3.08,,3.09,0.3,194.95,185.36
Rch2A_RM228.8,579019,4100,9.67,3.99,,4.14,0.34,3.1,,3.11,0.35,195.03,185.36
Rch2A_RM228.8,579019,4200,9.75,4,,4.16,0.41,3.11,,3.12,0.4,195.11,185.36
Rch2A_RM228.8,579019,4300,9.83,4.02,,4.18,0.47,3.12,,3.14,0.44,195.19,185.36
Rch2A_RM228.8,579019,4400,9.9,4.05,,4.21,0.54,3.14,,3.15,0.48,195.26,185.36
Rch2A_RM228.8,579019,4500,9.97,4.08,,4.24,0.59,3.15,,3.17,0.51,195.33,185.36
,,,,,,,,,,,,,
Rch2A_RM228.8,578492,100,1.89,1.04,,1.04,,0.72,,0.72,,187.29,185.4
Rch2A_RM228.8,578492,200,2.48,1.58,,1.58,,0.92,,0.92,,187.88,185.4
Rch2A_RM228.8,578492,300,2.96,2,,2,,1.05,,1.05,,188.36,185.4
Rch2A_RM228.8,578492,400,3.39,2.4,,2.4,,1.15,,1.15,,188.79,185.4
Rch2A_RM228.8,578492,500,3.79,2.76,,2.76,,1.23,,1.23,,189.19,185.4
Rch2A_RM228.8,578492,600,4.12,3.07,,3.07,,1.32,,1.32,,189.52,185.4
Rch2A_RM228.8,578492,700,4.41,3.34,,3.34,,1.41,,1.41,,189.81,185.4
Rch2A_RM228.8,578492,800,4.68,3.58,,3.58,,1.49,,1.49,,190.08,185.4
Rch2A_RM228.8,578492,900,4.93,3.81,,3.81,,1.57,,1.57,,190.33,185.4
Rch2A_RM228.8,578492,1000,5.16,4.03,,4.03,,1.64,,1.64,,190.56,185.4
Rch2A_RM228.8,578492,1100,5.45,4.27,,4.27,,1.68,,1.68,,190.85,185.4
Rch2A_RM228.8,578492,1200,5.7,4.49,,4.49,,1.73,,1.73,,191.1,185.4
Rch2A_RM228.8,578492,1300,5.91,4.68,,4.68,,1.79,,1.79,,191.31,185.4
Rch2A_RM228.8,578492,1400,6.11,4.85,,4.85,,1.85,,1.85,,191.51,185.4
Rch2A_RM228.8,578492,1500,6.34,5.05,,5.05,,1.89,,1.89,,191.74,185.4
Rch2A_RM228.8,578492,1600,6.54,5.23,,5.23,,1.94,,1.94,,191.94,185.4
Rch2A_RM228.8,578492,1700,6.7,4.51,,5.37,1.83,1.8,,1.95,0.43,192.1,185.4
Rch2A_RM228.8,578492,1800,6.87,4.64,,5.52,1.96,1.84,,2,0.45,192.27,185.4
Rch2A_RM228.8,578492,1900,7.05,4.78,,5.67,2.11,1.87,,2.04,0.47,192.45,185.4
Rch2A_RM228.8,578492,2000,7.21,4.9,,5.79,2.24,1.9,,2.09,0.5,192.61,185.4
Rch2A_RM228.8,578492,2100,7.09,4.81,,5.7,2.14,2.05,,2.24,0.52,192.49,185.4
Rch2A_RM228.8,578492,2200,7.26,4.93,,5.82,2.28,2.07,,2.27,0.55,192.66,185.4
Rch2A_RM228.8,578492,2300,7.42,5.05,,5.93,2.41,2.1,,2.31,0.57,192.82,185.4
Rch2A_RM228.8,578492,2400,7.59,5.13,,6.05,2.48,2.12,,2.34,0.59,192.99,185.4
Rch2A_RM228.8,578492,2500,7.75,4.87,,6.16,2.02,2.14,,2.37,0.6,193.15,185.4
Rch2A_RM228.8,578492,2600,7.88,4.76,,6.26,1.89,2.16,,2.41,0.61,193.28,185.4
Rch2A_RM228.8,578492,2700,8.01,4.59,,6.3,1.73,2.18,,2.44,0.62,193.41,185.4
Rch2A_RM228.8,578492,2800,8.13,4.5,,6.31,1.7,2.21,,2.48,0.63,193.53,185.4
Rch2A_RM228.8,578492,2900,8.24,4.5,,6.3,1.75,2.23,,2.52,0.64,193.64,185.4
Rch2A_RM228.8,578492,3000,8.34,4.41,,6.24,1.73,2.26,,2.56,0.66,193.74,185.4
Rch2A_RM228.8,578492,3100,8.44,4.3,,6.23,1.68,2.28,,2.6,0.66,193.84,185.4
Rch2A_RM228.8,578492,3200,8.53,4.28,,6.28,1.67,2.3,,2.64,0.67,193.93,185.4
Rch2A_RM228.8,578492,3300,8.64,4.26,,6.35,1.68,2.31,,2.67,0.67,194.04,185.4
