Reach,River Sta,Profile,Q Total,SA Chan,SA Left,SA Right,SA Total
,,,(cfs),(acres),(acres),(acres),(acres)
Mariposa Bypass,3036,PF 44,4400,8.98,15.46,49.51,73.96
Mariposa Bypass,3036,PF 45,4500,8.98,15.63,49.65,74.26
,,,,,,,
Mariposa Bypass,2721,PF 1,100,7.42,0.01,0.01,7.44
Mariposa Bypass,2721,PF 2,200,7.63,0.05,0.02,7.7
Mariposa Bypass,2721,PF 3,300,7.73,0.35,0.04,8.11
Mariposa Bypass,2721,PF 4,400,7.82,0.46,0.2,8.49
Mariposa Bypass,2721,PF 5,500,7.86,0.56,0.93,9.35
Mariposa Bypass,2721,PF 6,600,7.89,0.66,1.19,9.74
Mariposa Bypass,2721,PF 7,700,7.9,0.74,1.26,9.9
Mariposa Bypass,2721,PF 8,800,7.92,0.94,1.32,10.18
Mariposa Bypass,2721,PF 9,900,7.92,1.14,1.65,10.71
Mariposa Bypass,2721,PF 10,1000,7.93,1.49,2.32,11.73
Mariposa Bypass,2721,PF 11,1100,7.93,1.71,2.86,12.5
Mariposa Bypass,2721,PF 12,1200,7.93,1.89,3.3,13.12
Mariposa Bypass,2721,PF 13,1300,7.94,2.01,4,13.94
Mariposa Bypass,2721,PF 14,1400,7.94,2.24,4.89,15.06
Mariposa Bypass,2721,PF 15,1500,7.94,2.73,5.79,16.46
Mariposa Bypass,2721,PF 16,1600,7.94,3.32,6.91,18.17
Mariposa Bypass,2721,PF 17,1700,7.94,4.02,8.05,20.01
Mariposa Bypass,2721,PF 18,1800,7.94,5.14,9.31,22.39
Mariposa Bypass,2721,PF 19,1900,7.94,5.79,10.75,24.48
Mariposa Bypass,2721,PF 20,2000,7.94,6.36,12.51,26.81
Mariposa Bypass,2721,PF 21,2100,7.94,7.04,14.3,29.29
Mariposa Bypass,2721,PF 22,2200,7.94,7.76,16.31,32.01
Mariposa Bypass,2721,PF 23,2300,7.94,8.24,18.14,34.33
Mariposa Bypass,2721,PF 24,2400,7.94,8.7,19.96,36.61
Mariposa Bypass,2721,PF 25,2500,7.94,9.05,22.07,39.07
Mariposa Bypass,2721,PF 26,2600,7.94,9.28,24.31,41.54
Mariposa Bypass,2721,PF 27,2700,7.94,9.62,26.87,44.43
Mariposa Bypass,2721,PF 28,2800,7.94,9.94,29.15,47.04
Mariposa Bypass,2721,PF 29,2900,7.94,10.24,31.3,49.48
Mariposa Bypass,2721,PF 30,3000,7.94,10.62,33.4,51.96
Mariposa Bypass,2721,PF 31,3100,7.94,10.97,35.77,54.68
Mariposa Bypass,2721,PF 32,3200,7.94,11.29,37.16,56.39
Mariposa Bypass,2721,PF 33,3300,7.94,11.59,38.42,57.96
Mariposa Bypass,2721,PF 34,3400,7.94,11.99,39.21,59.15
Mariposa Bypass,2721,PF 35,3500,7.94,12.32,39.72,59.98
Mariposa Bypass,2721,PF 36,3600,7.94,12.71,40.16,60.82
Mariposa Bypass,2721,PF 37,3700,7.94,13.08,40.53,61.55
Mariposa Bypass,2721,PF 38,3800,7.94,13.5,40.94,62.38
Mariposa Bypass,2721,PF 39,3900,7.94,13.72,41.35,63.02
Mariposa Bypass,2721,PF 40,4000,7.94,13.9,41.6,63.44
Mariposa Bypass,2721,PF 41,4100,7.94,14.11,41.83,63.89
Mariposa Bypass,2721,PF 42,4200,7.94,14.4,42.02,64.36
Mariposa Bypass,2721,PF 43,4300,7.94,14.69,42.15,64.78
Mariposa Bypass,2721,PF 44,4400,7.94,14.95,42.24,65.14
Mariposa Bypass,2721,PF 45,4500,7.94,15.12,42.32,65.39
,,,,,,,
Mariposa Bypass,2274,PF 1,100,5.97,0.01,0.01,5.99
Mariposa Bypass,2274,PF 2,200,6.15,0.05,0.02,6.22
Mariposa Bypass,2274,PF 3,300,6.24,0.34,0.04,6.61
Mariposa Bypass,2274,PF 4,400,6.33,0.45,0.19,6.98
Mariposa Bypass,2274,PF 5,500,6.37,0.55,0.92,7.83
Mariposa Bypass,2274,PF 6,600,6.4,0.64,1.18,8.22
Mariposa Bypass,2274,PF 7,700,6.41,0.71,1.24,8.37
Mariposa Bypass,2274,PF 8,800,6.42,0.91,1.3,8.64
Mariposa Bypass,2274,PF 9,900,6.43,1.11,1.63,9.17
Mariposa Bypass,2274,PF 10,1000,6.43,1.45,2.29,10.18
Mariposa Bypass,2274,PF 11,1100,6.44,1.67,2.84,10.95
Mariposa Bypass,2274,PF 12,1200,6.44,1.84,3.27,11.56
Mariposa Bypass,2274,PF 13,1300,6.44,1.96,3.97,12.38
Mariposa Bypass,2274,PF 14,1400,6.45,2.19,4.86,13.49
Mariposa Bypass,2274,PF 15,1500,6.45,2.68,5.74,14.87
Mariposa Bypass,2274,PF 16,1600,6.45,3.26,6.78,16.5
Mariposa Bypass,2274,PF 17,1700,6.45,3.96,7.79,18.2
Mariposa Bypass,2274,PF 18,1800,6.45,5.07,8.89,20.41
Mariposa Bypass,2274,PF 19,1900,6.45,5.72,10.17,22.34
Mariposa Bypass,2274,PF 20,2000,6.45,6.27,11.81,24.53
Mariposa Bypass,2274,PF 21,2100,6.45,6.87,13.42,26.74
Mariposa Bypass,2274,PF 22,2200,6.45,7.57,15.12,29.14
Mariposa Bypass,2274,PF 23,2300,6.45,8.01,16.68,31.15
Mariposa Bypass,2274,PF 24,2400,6.45,8.44,18.16,33.05
Mariposa Bypass,2274,PF 25,2500,6.45,8.79,19.79,35.03
Mariposa Bypass,2274,PF 26,2600,6.45,9.01,21.57,37.03
Mariposa Bypass,2274,PF 27,2700,6.45,9.34,23.55,39.34
Mariposa Bypass,2274,PF 28,2800,6.45,9.6,25.28,41.32
Mariposa Bypass,2274,PF 29,2900,6.45,9.83,26.94,43.22
Mariposa Bypass,2274,PF 30,3000,6.45,10.13,28.71,45.29
Mariposa Bypass,2274,PF 31,3100,6.45,10.44,30.85,47.74
Mariposa Bypass,2274,PF 32,3200,6.45,10.75,32.11,49.31
Mariposa Bypass,2274,PF 33,3300,6.45,11.06,33.24,50.75
Mariposa Bypass,2274,PF 34,3400,6.45,11.46,33.94,51.85
Mariposa Bypass,2274,PF 35,3500,6.45,11.79,34.34,52.58
Mariposa Bypass,2274,PF 36,3600,6.45,12.17,34.69,53.32
Mariposa Bypass,2274,PF 37,3700,6.45,12.52,35.02,53.99
Mariposa Bypass,2274,PF 38,3800,6.45,12.83,35.35,54.63
Mariposa Bypass,2274,PF 39,3900,6.45,13.01,35.69,55.15
Mariposa Bypass,2274,PF 40,4000,6.45,13.16,35.88,55.49
Mariposa Bypass,2274,PF 41,4100,6.45,13.33,36.06,55.84
Mariposa Bypass,2274,PF 42,4200,6.45,13.56,36.2,56.22
Mariposa Bypass,2274,PF 43,4300,6.45,13.78,36.32,56.55
Mariposa Bypass,2274,PF 44,4400,6.45,14,36.4,56.85
Mariposa Bypass,2274,PF 45,4500,6.45,14.13,36.46,57.04
,,,,,,,
Mariposa Bypass,1883,PF 1,100,4.77,0.01,0.01,4.79
Mariposa Bypass,1883,PF 2,200,4.93,0.04,0.02,4.98
Mariposa Bypass,1883,PF 3,300,5.01,0.24,0.03,5.28
Mariposa Bypass,1883,PF 4,400,5.1,0.32,0.18,5.6
Mariposa Bypass,1883,PF 5,500,5.13,0.39,0.9,6.42
Mariposa Bypass,1883,PF 6,600,5.16,0.46,1.16,6.78
Mariposa Bypass,1883,PF 7,700,5.18,0.51,1.22,6.9
Mariposa Bypass,1883,PF 8,800,5.19,0.69,1.28,7.16
Mariposa Bypass,1883,PF 9,900,5.2,0.85,1.6,7.65
Mariposa Bypass,1883,PF 10,1000,5.2,1.11,2.26,8.57
Mariposa Bypass,1883,PF 11,1100,5.2,1.29,2.8,9.3
Mariposa Bypass,1883,PF 12,1200,5.21,1.46,3.24,9.9
Mariposa Bypass,1883,PF 13,1300,5.21,1.57,3.93,10.72
Mariposa Bypass,1883,PF 14,1400,5.21,1.8,4.73,11.74
Mariposa Bypass,1883,PF 15,1500,5.22,2.28,5.53,13.03
Mariposa Bypass,1883,PF 16,1600,5.22,2.86,6.38,14.45
Mariposa Bypass,1883,PF 17,1700,5.22,3.55,7.15,15.92
Mariposa Bypass,1883,PF 18,1800,5.22,4.66,7.97,17.85
Mariposa Bypass,1883,PF 19,1900,5.22,5.29,8.99,19.5
Mariposa Bypass,1883,PF 20,2000,5.22,5.83,10.45,21.5
Mariposa Bypass,1883,PF 21,2100,5.22,6.43,11.84,23.49
Mariposa Bypass,1883,PF 22,2200,5.22,7.12,13.3,25.63
Mariposa Bypass,1883,PF 23,2300,5.22,7.55,14.63,27.4
Mariposa Bypass,1883,PF 24,2400,5.22,7.98,15.81,29
Mariposa Bypass,1883,PF 25,2500,5.22,8.31,17.01,30.54
Mariposa Bypass,1883,PF 26,2600,5.22,8.53,18.37,32.12
Mariposa Bypass,1883,PF 27,2700,5.22,8.86,19.87,33.94
Mariposa Bypass,1883,PF 28,2800,5.22,9.11,21.17,35.5
Mariposa Bypass,1883,PF 29,2900,5.22,9.34,22.47,37.03
Mariposa Bypass,1883,PF 30,3000,5.22,9.64,23.95,38.81
Mariposa Bypass,1883,PF 31,3100,5.22,9.95,25.86,41.03
Mariposa Bypass,1883,PF 32,3200,5.22,10.26,26.98,42.45
Mariposa Bypass,1883,PF 33,3300,5.22,10.54,27.98,43.73
Mariposa Bypass,1883,PF 34,3400,5.22,10.88,28.56,44.66
Mariposa Bypass,1883,PF 35,3500,5.22,11.18,28.89,45.28
Mariposa Bypass,1883,PF 36,3600,5.22,11.54,29.15,45.91
Mariposa Bypass,1883,PF 37,3700,5.22,11.82,29.37,46.4
Mariposa Bypass,1883,PF 38,3800,5.22,12.02,29.57,46.81
Mariposa Bypass,1883,PF 39,3900,5.22,12.14,29.79,47.15
Mariposa Bypass,1883,PF 40,4000,5.22,12.23,29.92,47.37
Mariposa Bypass,1883,PF 41,4100,5.22,12.35,30.02,47.59
Mariposa Bypass,1883,PF 42,4200,5.22,12.5,30.1,47.82
Mariposa Bypass,1883,PF 43,4300,5.22,12.61,30.19,48.01
Mariposa Bypass,1883,PF 44,4400,5.22,12.71,30.25,48.18
Mariposa Bypass,1883,PF 45,4500,5.22,12.78,30.3,48.3
,,,,,,,
Mariposa Bypass,1443,PF 1,100,3.44,0.01,0.01,3.46
Mariposa Bypass,1443,PF 2,200,3.58,0.03,0.02,3.63
Mariposa Bypass,1443,PF 3,300,3.65,0.14,0.02,3.82
Mariposa Bypass,1443,PF 4,400,3.74,0.18,0.17,4.09
Mariposa Bypass,1443,PF 5,500,3.76,0.21,0.89,4.86
Mariposa Bypass,1443,PF 6,600,3.78,0.26,1.14,5.18
Mariposa Bypass,1443,PF 7,700,3.8,0.29,1.2,5.28
Mariposa Bypass,1443,PF 8,800,3.81,0.43,1.25,5.49
Mariposa Bypass,1443,PF 9,900,3.81,0.53,1.57,5.92
Mariposa Bypass,1443,PF 10,1000,3.82,0.67,2.23,6.72
Mariposa Bypass,1443,PF 11,1100,3.82,0.81,2.75,7.37
Mariposa Bypass,1443,PF 12,1200,3.82,0.95,3.13,7.9
Mariposa Bypass,1443,PF 13,1300,3.83,1.05,3.74,8.62
Mariposa Bypass,1443,PF 14,1400,3.83,1.27,4.36,9.46
Mariposa Bypass,1443,PF 15,1500,3.83,1.74,5.01,10.58
Mariposa Bypass,1443,PF 16,1600,3.83,2.26,5.63,11.73
Mariposa Bypass,1443,PF 17,1700,3.83,2.79,6.14,12.76
Mariposa Bypass,1443,PF 18,1800,3.83,3.59,6.72,14.15
Mariposa Bypass,1443,PF 19,1900,3.83,4.1,7.38,15.32
Mariposa Bypass,1443,PF 20,2000,3.83,4.58,8.45,16.87
Mariposa Bypass,1443,PF 21,2100,3.83,5.16,9.46,18.45
Mariposa Bypass,1443,PF 22,2200,3.83,5.69,10.65,20.17
Mariposa Bypass,1443,PF 23,2300,3.83,6.06,11.72,21.62
Mariposa Bypass,1443,PF 24,2400,3.83,6.45,12.64,22.92
Mariposa Bypass,1443,PF 25,2500,3.83,6.76,13.48,24.08
Mariposa Bypass,1443,PF 26,2600,3.83,6.97,14.4,25.2
Mariposa Bypass,1443,PF 27,2700,3.83,7.29,15.41,26.53
Mariposa Bypass,1443,PF 28,2800,3.83,7.53,16.26,27.63
Mariposa Bypass,1443,PF 29,2900,3.83,7.75,17.13,28.72
Mariposa Bypass,1443,PF 30,3000,3.83,8.04,18.3,30.16
Mariposa Bypass,1443,PF 31,3100,3.83,8.33,19.82,31.98
Mariposa Bypass,1443,PF 32,3200,3.83,8.6,20.59,33.02
Mariposa Bypass,1443,PF 33,3300,3.83,8.81,21.31,33.95
Mariposa Bypass,1443,PF 34,3400,3.83,9.03,21.71,34.57
Mariposa Bypass,1443,PF 35,3500,3.83,9.22,21.91,34.97
Mariposa Bypass,1443,PF 36,3600,3.83,9.47,22.04,35.35
Mariposa Bypass,1443,PF 37,3700,3.83,9.63,22.14,35.6
Mariposa Bypass,1443,PF 38,3800,3.83,9.77,22.23,35.82
Mariposa Bypass,1443,PF 39,3900,3.83,9.83,22.34,36.01
Mariposa Bypass,1443,PF 40,4000,3.83,9.9,22.44,36.17
Mariposa Bypass,1443,PF 41,4100,3.83,9.97,22.51,36.32
Mariposa Bypass,1443,PF 42,4200,3.83,10.05,22.56,36.44
Mariposa Bypass,1443,PF 43,4300,3.83,10.09,22.62,36.54
Mariposa Bypass,1443,PF 44,4400,3.83,10.11,22.67,36.61
Mariposa Bypass,1443,PF 45,4500,3.83,10.13,22.7,36.67
,,,,,,,
Mariposa Bypass,857,PF 1,100,1.9,0.01,0.01,1.92
Mariposa Bypass,857,PF 2,200,1.97,0.03,0.02,2.02
Mariposa Bypass,857,PF 3,300,2.01,0.14,0.02,2.17
Mariposa Bypass,857,PF 4,400,2.04,0.18,0.13,2.35
Mariposa Bypass,857,PF 5,500,2.05,0.21,0.68,2.94
Mariposa Bypass,857,PF 6,600,2.06,0.26,0.89,3.2
Mariposa Bypass,857,PF 7,700,2.07,0.29,0.93,3.29
Mariposa Bypass,857,PF 8,800,2.07,0.35,0.98,3.4
Mariposa Bypass,857,PF 9,900,2.08,0.41,1.29,3.77
Mariposa Bypass,857,PF 10,1000,2.08,0.51,1.9,4.49
Mariposa Bypass,857,PF 11,1100,2.09,0.59,2.33,5.01
Mariposa Bypass,857,PF 12,1200,2.09,0.69,2.61,5.38
Mariposa Bypass,857,PF 13,1300,2.09,0.77,3.02,5.88
Mariposa Bypass,857,PF 14,1400,2.1,0.88,3.49,6.47
Mariposa Bypass,857,PF 15,1500,2.1,1.1,3.97,7.17
Mariposa Bypass,857,PF 16,1600,2.1,1.39,4.48,7.97
Mariposa Bypass,857,PF 17,1700,2.1,1.67,4.81,8.57
Mariposa Bypass,857,PF 18,1800,2.1,2.02,5.28,9.4
Mariposa Bypass,857,PF 19,1900,2.1,2.29,5.71,10.11
Mariposa Bypass,857,PF 20,2000,2.1,2.63,6.41,11.14
Mariposa Bypass,857,PF 21,2100,2.1,3,7.03,12.14
Mariposa Bypass,857,PF 22,2200,2.1,3.24,7.96,13.29
Mariposa Bypass,857,PF 23,2300,2.1,3.5,8.68,14.28
Mariposa Bypass,857,PF 24,2400,2.1,3.81,9.36,15.27
Mariposa Bypass,857,PF 25,2500,2.1,4.1,9.89,16.1
Mariposa Bypass,857,PF 26,2600,2.1,4.28,10.47,16.85
Mariposa Bypass,857,PF 27,2700,2.1,4.57,11.12,17.79
Mariposa Bypass,857,PF 28,2800,2.1,4.81,11.61,18.52
Mariposa Bypass,857,PF 29,2900,2.1,5.01,12.13,19.24
Mariposa Bypass,857,PF 30,3000,2.1,5.28,12.88,20.26
Mariposa Bypass,857,PF 31,3100,2.1,5.56,13.88,21.54
Mariposa Bypass,857,PF 32,3200,2.1,5.78,14.32,22.2
Mariposa Bypass,857,PF 33,3300,2.1,5.95,14.75,22.81
Mariposa Bypass,857,PF 34,3400,2.1,6.07,14.98,23.16
Mariposa Bypass,857,PF 35,3500,2.1,6.16,15.08,23.34
Mariposa Bypass,857,PF 36,3600,2.1,6.28,15.15,23.54
Mariposa Bypass,857,PF 37,3700,2.1,6.36,15.2,23.67
Mariposa Bypass,857,PF 38,3800,2.1,6.44,15.26,23.8
Mariposa Bypass,857,PF 39,3900,2.1,6.49,15.35,23.94
Mariposa Bypass,857,PF 40,4000,2.1,6.54,15.43,24.08
Mariposa Bypass,857,PF 41,4100,2.1,6.6,15.49,24.2
Mariposa Bypass,857,PF 42,4200,2.1,6.64,15.54,24.28
Mariposa Bypass,857,PF 43,4300,2.1,6.67,15.59,24.37
Mariposa Bypass,857,PF 44,4400,2.1,6.69,15.63,24.43
Mariposa Bypass,857,PF 45,4500,2.1,6.7,15.67,24.47
,,,,,,,
Mariposa Bypass,380,PF 1,100,0.86,0.01,0.01,0.88
Mariposa Bypass,380,PF 2,200,0.88,0.03,0.02,0.92
Mariposa Bypass,380,PF 3,300,0.88,0.08,0.02,0.99
Mariposa Bypass,380,PF 4,400,0.89,0.1,0.03,1.01
Mariposa Bypass,380,PF 5,500,0.89,0.12,0.16,1.16
Mariposa Bypass,380,PF 6,600,0.89,0.16,0.24,1.28
Mariposa Bypass,380,PF 7,700,0.89,0.19,0.26,1.34
Mariposa Bypass,380,PF 8,800,0.89,0.23,0.28,1.4
Mariposa Bypass,380,PF 9,900,0.9,0.27,0.42,1.58
Mariposa Bypass,380,PF 10,1000,0.9,0.36,0.65,1.9
Mariposa Bypass,380,PF 11,1100,0.9,0.42,0.78,2.1
Mariposa Bypass,380,PF 12,1200,0.9,0.49,0.83,2.22
Mariposa Bypass,380,PF 13,1300,0.9,0.55,0.9,2.36
Mariposa Bypass,380,PF 14,1400,0.9,0.62,1.03,2.55
Mariposa Bypass,380,PF 15,1500,0.9,0.71,1.12,2.73
Mariposa Bypass,380,PF 16,1600,0.91,0.88,1.35,3.14
Mariposa Bypass,380,PF 17,1700,0.91,1.09,1.49,3.49
Mariposa Bypass,380,PF 18,1800,0.91,1.43,1.75,4.09
Mariposa Bypass,380,PF 19,1900,0.91,1.64,1.93,4.48
Mariposa Bypass,380,PF 20,2000,0.91,1.89,2.11,4.91
Mariposa Bypass,380,PF 21,2100,0.91,2.15,2.31,5.37
Mariposa Bypass,380,PF 22,2200,0.91,2.33,2.59,5.83
Mariposa Bypass,380,PF 23,2300,0.91,2.55,2.73,6.19
Mariposa Bypass,380,PF 24,2400,0.91,2.84,2.87,6.61
Mariposa Bypass,380,PF 25,2500,0.91,3.08,2.94,6.92
Mariposa Bypass,380,PF 26,2600,0.91,3.25,3.04,7.19
Mariposa Bypass,380,PF 27,2700,0.91,3.53,3.12,7.55
Mariposa Bypass,380,PF 28,2800,0.91,3.76,3.2,7.86
Mariposa Bypass,380,PF 29,2900,0.91,3.96,3.3,8.16
Mariposa Bypass,380,PF 30,3000,0.91,4.22,3.42,8.55
Mariposa Bypass,380,PF 31,3100,0.91,4.5,3.61,9.01
Mariposa Bypass,380,PF 32,3200,0.91,4.71,3.71,9.33
Mariposa Bypass,380,PF 33,3300,0.91,4.89,3.79,9.58
Mariposa Bypass,380,PF 34,3400,0.91,5,3.82,9.73
Mariposa Bypass,380,PF 35,3500,0.91,5.09,3.84,9.83
Mariposa Bypass,380,PF 36,3600,0.91,5.21,3.86,9.98
Mariposa Bypass,380,PF 37,3700,0.91,5.29,3.88,10.07
Mariposa Bypass,380,PF 38,3800,0.91,5.36,3.9,10.17
Mariposa Bypass,380,PF 39,3900,0.91,5.4,3.93,10.24
Mariposa Bypass,380,PF 40,4000,0.91,5.46,3.95,10.32
Mariposa Bypass,380,PF 41,4100,0.91,5.52,3.98,10.4
Mariposa Bypass,380,PF 42,4200,0.91,5.55,4,10.46
Mariposa Bypass,380,PF 43,4300,0.91,5.58,4.03,10.52
Mariposa Bypass,380,PF 44,4400,0.91,5.6,4.06,10.57
Mariposa Bypass,380,PF 45,4500,0.91,5.61,4.08,10.6
,,,,,,,
Mariposa Bypass,7,PF 1,100,,,,
Mariposa Bypass,7,PF 2,200,,,,
Mariposa Bypass,7,PF 3,300,,,,
Mariposa Bypass,7,PF 4,400,,,,
Mariposa Bypass,7,PF 5,500,,,,
Mariposa Bypass,7,PF 6,600,,,,
Mariposa Bypass,7,PF 7,700,,,,
Mariposa Bypass,7,PF 8,800,,,,
Mariposa Bypass,7,PF 9,900,,,,
Mariposa Bypass,7,PF 10,1000,,,,
Mariposa Bypass,7,PF 11,1100,,,,
Mariposa Bypass,7,PF 12,1200,,,,
Mariposa Bypass,7,PF 13,1300,,,,
Mariposa Bypass,7,PF 14,1400,,,,
Mariposa Bypass,7,PF 15,1500,,,,
Mariposa Bypass,7,PF 16,1600,,,,
Mariposa Bypass,7,PF 17,1700,,,,
Mariposa Bypass,7,PF 18,1800,,,,
Mariposa Bypass,7,PF 19,1900,,,,
Mariposa Bypass,7,PF 20,2000,,,,
Mariposa Bypass,7,PF 21,2100,,,,
Mariposa Bypass,7,PF 22,2200,,,,
Mariposa Bypass,7,PF 23,2300,,,,
Mariposa Bypass,7,PF 24,2400,,,,
Mariposa Bypass,7,PF 25,2500,,,,
Mariposa Bypass,7,PF 26,2600,,,,
Mariposa Bypass,7,PF 27,2700,,,,
Mariposa Bypass,7,PF 28,2800,,,,
Mariposa Bypass,7,PF 29,2900,,,,
Mariposa Bypass,7,PF 30,3000,,,,
Mariposa Bypass,7,PF 31,3100,,,,
Mariposa Bypass,7,PF 32,3200,,,,
Mariposa Bypass,7,PF 33,3300,,,,
Mariposa Bypass,7,PF 34,3400,,,,
Mariposa Bypass,7,PF 35,3500,,,,
Mariposa Bypass,7,PF 36,3600,,,,
Mariposa Bypass,7,PF 37,3700,,,,
Mariposa Bypass,7,PF 38,3800,,,,
Mariposa Bypass,7,PF 39,3900,,,,
Mariposa Bypass,7,PF 40,4000,,,,
Mariposa Bypass,7,PF 41,4100,,,,
Mariposa Bypass,7,PF 42,4200,,,,
Mariposa Bypass,7,PF 43,4300,,,,
Mariposa Bypass,7,PF 44,4400,,,,
Mariposa Bypass,7,PF 45,4500,,,,
