Reach,River Sta,Q Total,Max Chl Dpth,Hydr Depth,Hydr Depth L,Hydr Depth C,Hydr Depth R,Vel Total,Vel Left,Vel Chnl,Vel Right,W.S. Elev,Min Ch El
Reach4B2,154065,2100,11.84,2.33,0.86,10.96,1.17,1.22,0.46,1.59,0.53,86.9,75.06
Reach4B2,154065,2200,11.98,2.38,0.96,11.1,1.22,1.21,0.46,1.62,0.52,87.04,75.06
Reach4B2,154065,2300,12.12,2.42,1.06,11.23,1.2,1.19,0.46,1.65,0.51,87.18,75.06
Reach4B2,154065,2400,12.24,2.44,1.13,11.36,1.24,1.18,0.46,1.68,0.49,87.3,75.06
Reach4B2,154065,2500,12.36,2.46,1.2,11.48,1.3,1.17,0.47,1.7,0.49,87.42,75.06
Reach4B2,154065,2600,12.47,2.46,1.25,11.59,1.3,1.17,0.48,1.73,0.48,87.53,75.06
Reach4B2,154065,2700,12.58,2.46,1.3,11.7,1.36,1.16,0.49,1.75,0.48,87.64,75.06
Reach4B2,154065,2800,12.68,2.49,1.36,11.8,1.42,1.15,0.5,1.78,0.48,87.74,75.06
Reach4B2,154065,2900,12.78,1.87,1,11.9,1.47,1.13,0.5,1.8,0.48,87.84,75.06
Reach4B2,154065,3000,12.88,1.89,1.05,12,1.53,1.11,0.49,1.81,0.48,87.94,75.06
Reach4B2,154065,3100,12.98,1.9,1.09,12.09,1.57,1.09,0.49,1.83,0.48,88.04,75.06
Reach4B2,154065,3200,13.06,1.92,1.14,12.18,1.54,1.08,0.5,1.85,0.43,88.12,75.06
Reach4B2,154065,3300,13.14,1.94,1.18,12.26,1.59,1.07,0.5,1.86,0.44,88.2,75.06
Reach4B2,154065,3400,13.22,1.98,1.23,12.34,1.63,1.06,0.51,1.88,0.44,88.28,75.06
Reach4B2,154065,3500,13.29,2.02,1.28,12.41,1.67,1.05,0.51,1.89,0.45,88.35,75.06
Reach4B2,154065,3600,13.36,2.04,1.32,12.48,1.71,1.05,0.52,1.91,0.45,88.42,75.06
Reach4B2,154065,3700,13.43,2.08,1.37,12.55,1.77,1.04,0.52,1.92,0.46,88.49,75.06
Reach4B2,154065,3800,13.5,1.9,1.42,12.62,0.67,1.03,0.53,1.93,0.44,88.56,75.06
Reach4B2,154065,3900,13.57,1.96,1.48,12.69,0.73,1.02,0.53,1.94,0.42,88.63,75.06
Reach4B2,154065,4000,13.63,2,1.52,12.75,0.78,1.01,0.54,1.95,0.42,88.69,75.06
Reach4B2,154065,4100,13.7,2.06,1.58,12.82,0.85,1,0.55,1.95,0.41,88.76,75.06
Reach4B2,154065,4200,13.76,2.1,1.63,12.88,0.9,1,0.55,1.96,0.41,88.82,75.06
Reach4B2,154065,4300,13.82,2.15,1.68,12.94,0.95,0.99,0.56,1.97,0.41,88.88,75.06
Reach4B2,154065,4400,13.88,2.2,1.73,13,1,0.99,0.57,1.98,0.41,88.94,75.06
Reach4B2,154065,4500,13.93,2.25,1.78,13.05,1.05,0.99,0.57,1.98,0.41,88.99,75.06
,,,,,,,,,,,,,
Reach4B2,153655,100,6.56,5.26,,5.26,,0.21,,0.21,,80,73.44
Reach4B2,153655,200,7.68,5.91,,5.91,,0.34,,0.34,,81.12,73.44
Reach4B2,153655,300,8.47,5.46,0.38,6.18,,0.45,0.06,0.45,,81.91,73.44
Reach4B2,153655,400,9.04,5.2,0.63,6.28,,0.54,0.1,0.55,,82.48,73.44
Reach4B2,153655,500,9.52,5.11,0.87,6.5,,0.61,0.13,0.63,,82.96,73.44
Reach4B2,153655,600,9.95,5.16,1.12,6.69,,0.67,0.17,0.7,,83.39,73.44
Reach4B2,153655,700,10.32,5.42,1.41,7.04,,0.73,0.21,0.77,,83.76,73.44
Reach4B2,153655,800,10.65,5.64,1.65,7.34,,0.79,0.25,0.84,,84.09,73.44
Reach4B2,153655,900,10.94,5.54,1.6,7.61,,0.84,0.28,0.9,,84.38,73.44
Reach4B2,153655,1000,11.22,5.38,1.55,7.86,,0.89,0.3,0.96,,84.66,73.44
Reach4B2,153655,1100,11.47,5.43,1.66,8.09,,0.93,0.33,1.02,,84.91,73.44
Reach4B2,153655,1200,11.72,5.38,1.7,8.31,,0.97,0.35,1.07,,85.16,73.44
Reach4B2,153655,1300,11.95,5.11,1.59,8.51,,1.01,0.33,1.13,,85.39,73.44
Reach4B2,153655,1400,12.16,4.87,1.54,8.71,,1.04,0.35,1.18,,85.6,73.44
Reach4B2,153655,1500,12.38,4.98,1.69,8.89,,1.06,0.37,1.22,,85.82,73.44
Reach4B2,153655,1600,12.58,5.07,1.83,9.07,,1.09,0.4,1.26,,86.02,73.44
Reach4B2,153655,1700,12.76,5.05,1.88,9.24,,1.12,0.42,1.3,,86.2,73.44
Reach4B2,153655,1800,12.94,5.03,1.94,9.39,,1.14,0.44,1.34,,86.38,73.44
Reach4B2,153655,1900,13.11,4.93,1.93,9.54,,1.16,0.46,1.38,,86.55,73.44
Reach4B2,153655,2000,13.28,2.76,0.88,9.69,,1.18,0.44,1.43,,86.72,73.44
Reach4B2,153655,2100,13.42,2.77,0.97,9.82,,1.18,0.43,1.46,,86.86,73.44
Reach4B2,153655,2200,13.56,2.78,1.05,9.94,,1.17,0.44,1.5,,87,73.44
Reach4B2,153655,2300,13.7,2.87,1.16,10.05,,1.17,0.44,1.52,,87.14,73.44
Reach4B2,153655,2400,13.82,2.96,1.27,10.16,,1.17,0.45,1.55,,87.26,73.44
Reach4B2,153655,2500,13.94,3.01,1.36,10.27,,1.17,0.47,1.58,,87.38,73.44
Reach4B2,153655,2600,14.05,3.08,1.44,10.37,0.04,1.17,0.48,1.6,0.03,87.49,73.44
Reach4B2,153655,2700,14.16,2.15,0.99,10.48,0.1,1.16,0.48,1.63,0.06,87.6,73.44
Reach4B2,153655,2800,14.26,2.16,1.05,10.59,0.15,1.15,0.48,1.65,0.08,87.7,73.44
Reach4B2,153655,2900,14.36,2.14,1.08,10.68,0.22,1.14,0.48,1.67,0.1,87.8,73.44
Reach4B2,153655,3000,14.46,2.15,1.13,10.78,0.29,1.12,0.49,1.68,0.12,87.9,73.44
Reach4B2,153655,3100,14.56,2.19,1.19,10.88,0.35,1.11,0.49,1.7,0.14,88,73.44
Reach4B2,153655,3200,14.64,2.21,1.23,10.96,0.41,1.1,0.49,1.72,0.15,88.08,73.44
Reach4B2,153655,3300,14.72,2.24,1.29,11.04,0.46,1.1,0.5,1.73,0.17,88.16,73.44
Reach4B2,153655,3400,14.8,2.29,1.34,11.12,0.51,1.09,0.51,1.75,0.18,88.24,73.44
Reach4B2,153655,3500,14.87,2.33,1.39,11.19,0.55,1.09,0.52,1.76,0.19,88.31,73.44
Reach4B2,153655,3600,14.94,2.36,1.44,11.26,0.59,1.09,0.52,1.78,0.2,88.38,73.44
Reach4B2,153655,3700,15.01,2.42,1.5,11.34,0.63,1.08,0.53,1.79,0.21,88.45,73.44
Reach4B2,153655,3800,15.08,2.18,1.56,11.4,0.04,1.08,0.54,1.81,0.12,88.52,73.44
Reach4B2,153655,3900,15.15,2.22,1.6,11.47,0.11,1.08,0.55,1.82,0.09,88.59,73.44
Reach4B2,153655,4000,15.21,2.26,1.65,11.53,0.17,1.07,0.56,1.83,0.1,88.65,73.44
Reach4B2,153655,4100,15.28,2.32,1.7,11.6,0.24,1.07,0.56,1.84,0.12,88.72,73.44
Reach4B2,153655,4200,15.34,2.37,1.75,11.66,0.29,1.07,0.57,1.85,0.13,88.78,73.44
Reach4B2,153655,4300,15.4,2.41,1.8,11.72,0.35,1.06,0.58,1.86,0.15,88.84,73.44
Reach4B2,153655,4400,15.46,2.46,1.85,11.78,0.41,1.06,0.59,1.88,0.16,88.9,73.44
Reach4B2,153655,4500,15.51,2.5,1.9,11.84,0.46,1.06,0.6,1.89,0.18,88.95,73.44
,,,,,,,,,,,,,
Reach4B2,153288,100,4.25,3.8,,3.8,,0.14,,0.14,,80,75.75
Reach4B2,153288,200,5.37,4.35,,4.35,,0.22,,0.22,,81.12,75.75
Reach4B2,153288,300,6.16,5.04,,5.04,,0.28,,0.28,,81.91,75.75
Reach4B2,153288,400,6.73,5.52,,5.52,,0.33,,0.33,,82.48,75.75
Reach4B2,153288,500,7.2,5.91,,5.91,,0.38,,0.38,,82.95,75.75
Reach4B2,153288,600,7.63,6.27,,6.27,,0.43,,0.43,,83.38,75.75
Reach4B2,153288,700,8.01,6.59,,6.59,,0.47,,0.47,,83.76,75.75
Reach4B2,153288,800,8.33,6.87,,6.87,,0.51,,0.51,,84.08,75.75
Reach4B2,153288,900,8.62,6.76,0.14,7.11,,0.55,0.04,0.55,,84.37,75.75
Reach4B2,153288,1000,8.9,6.74,0.29,7.3,,0.59,0.08,0.59,,84.65,75.75
Reach4B2,153288,1100,9.16,6.43,0.36,7.54,0.05,0.62,0.09,0.62,0.02,84.91,75.75
Reach4B2,153288,1200,9.4,6.19,0.51,7.77,0.2,0.65,0.11,0.66,0.05,85.15,75.75
Reach4B2,153288,1300,9.63,6.25,0.69,7.98,0.37,0.68,0.13,0.69,0.07,85.38,75.75
Reach4B2,153288,1400,9.85,6.27,0.87,8.18,0.48,0.71,0.16,0.72,0.09,85.6,75.75
Reach4B2,153288,1500,10.06,6.26,0.98,8.37,0.6,0.73,0.18,0.76,0.1,85.81,75.75
Reach4B2,153288,1600,10.26,6.25,1.12,8.56,0.68,0.76,0.2,0.79,0.12,86.01,75.75
Reach4B2,153288,1700,10.44,6.31,1.28,8.75,0.77,0.78,0.22,0.81,0.13,86.19,75.75
Reach4B2,153288,1800,10.62,6.27,1.41,8.93,0.79,0.8,0.24,0.84,0.14,86.37,75.75
Reach4B2,153288,1900,10.79,4.49,0.52,9.1,0.85,0.82,0.25,0.87,0.14,86.54,75.75
Reach4B2,153288,2000,10.95,4.53,0.65,9.26,0.94,0.84,0.24,0.9,0.16,86.7,75.75
Reach4B2,153288,2100,11.1,4.48,0.76,9.41,0.94,0.85,0.19,0.93,0.17,86.85,75.75
Reach4B2,153288,2200,11.24,4.5,0.87,9.55,1.01,0.86,0.21,0.95,0.18,86.99,75.75
Reach4B2,153288,2300,11.37,4.57,1,9.68,1.07,0.88,0.23,0.98,0.19,87.12,75.75
Reach4B2,153288,2400,11.5,4.55,1.12,9.8,1,0.89,0.25,1,0.2,87.25,75.75
Reach4B2,153288,2500,11.62,3.28,0.67,9.92,1.04,0.89,0.25,1.02,0.18,87.37,75.75
Reach4B2,153288,2600,11.73,3.3,0.75,10.03,1.12,0.9,0.25,1.05,0.19,87.48,75.75
Reach4B2,153288,2700,11.84,3.27,0.81,10.14,1.16,0.9,0.26,1.07,0.2,87.59,75.75
Reach4B2,153288,2800,11.94,3.19,0.85,10.24,1.21,0.91,0.27,1.09,0.21,87.69,75.75
Reach4B2,153288,2900,12.04,3.07,0.86,10.34,1.27,0.91,0.28,1.11,0.22,87.79,75.75
Reach4B2,153288,3000,12.14,2.95,0.87,10.44,1.31,0.91,0.28,1.13,0.23,87.89,75.75
Reach4B2,153288,3100,12.23,2.91,0.91,10.53,1.33,0.91,0.29,1.15,0.24,87.98,75.75
Reach4B2,153288,3200,12.31,2.91,0.97,10.62,1.3,0.92,0.29,1.17,0.24,88.06,75.75
Reach4B2,153288,3300,12.39,2.95,1.04,10.7,1.34,0.92,0.3,1.19,0.24,88.14,75.75
Reach4B2,153288,3400,12.47,2.97,1.09,10.77,1.34,0.92,0.31,1.21,0.25,88.22,75.75
Reach4B2,153288,3500,12.54,2.98,1.14,10.85,1.35,0.93,0.31,1.23,0.26,88.29,75.75
Reach4B2,153288,3600,12.61,2.99,1.19,10.92,1.39,0.93,0.32,1.25,0.27,88.36,75.75
Reach4B2,153288,3700,12.68,2.99,1.23,10.99,1.38,0.94,0.33,1.26,0.27,88.43,75.75
Reach4B2,153288,3800,12.75,2.53,1.27,11.06,0.65,0.94,0.34,1.28,0.28,88.5,75.75
Reach4B2,153288,3900,12.82,2.55,1.3,11.12,0.71,0.94,0.34,1.3,0.26,88.57,75.75
Reach4B2,153288,4000,12.88,2.58,1.34,11.18,0.75,0.94,0.35,1.32,0.26,88.63,75.75
Reach4B2,153288,4100,12.95,2.62,1.4,11.25,0.81,0.94,0.36,1.33,0.25,88.7,75.75
Reach4B2,153288,4200,13.01,2.65,1.44,11.31,0.86,0.94,0.37,1.36,0.19,88.76,75.75
Reach4B2,153288,4300,13.07,2.68,1.47,11.37,0.92,0.94,0.38,1.37,0.2,88.82,75.75
Reach4B2,153288,4400,13.12,2.7,1.5,11.43,0.97,0.94,0.38,1.38,0.21,88.87,75.75
Reach4B2,153288,4500,13.18,2.75,1.54,11.49,1.03,0.94,0.39,1.4,0.22,88.93,75.75
,,,,,,,,,,,,,
Reach4B2,152682,100,3.77,2.28,,2.28,,0.67,,0.67,,79.99,76.22
Reach4B2,152682,200,4.87,2.26,,3.21,0.49,0.83,,0.87,0.29,81.09,76.22
Reach4B2,152682,300,5.66,2.49,,3.75,0.92,0.89,,0.98,0.42,81.88,76.22
Reach4B2,152682,400,6.22,2.24,,4.15,0.93,0.93,,1.09,0.45,82.44,76.22
Reach4B2,152682,500,6.7,2.19,,4.51,1.05,0.94,,1.14,0.52,82.92,76.22
Reach4B2,152682,600,7.13,2.31,,4.52,1.29,0.93,,1.15,0.57,83.35,76.22
Reach4B2,152682,700,7.5,2.28,,4.69,1.35,0.93,,1.17,0.6,83.72,76.22
Reach4B2,152682,800,7.82,2.2,,4.96,1.36,0.92,,1.2,0.6,84.04,76.22
Reach4B2,152682,900,8.11,2.28,,5.23,1.48,0.9,,1.24,0.58,84.33,76.22
Reach4B2,152682,1000,8.38,2.37,,5.49,1.6,0.89,,1.24,0.59,84.6,76.22
Reach4B2,152682,1100,8.64,2.57,,5.72,1.81,0.88,,1.26,0.59,84.86,76.22
Reach4B2,152682,1200,8.89,2.8,,5.93,2.05,0.88,,1.25,0.62,85.11,76.22
Reach4B2,152682,1300,9.11,3.03,,6.13,2.27,0.88,,1.24,0.65,85.33,76.22
Reach4B2,152682,1400,9.33,3.24,,6.33,2.49,0.88,,1.23,0.67,85.55,76.22
Reach4B2,152682,1500,9.54,3.44,,6.51,2.7,0.89,,1.23,0.69,85.76,76.22
Reach4B2,152682,1600,9.75,3.64,,6.69,2.9,0.9,,1.22,0.71,85.97,76.22
Reach4B2,152682,1700,9.93,3.82,,6.85,3.08,0.91,,1.23,0.73,86.15,76.22
Reach4B2,152682,1800,10.11,3.99,,7,3.25,0.92,,1.23,0.75,86.33,76.22
Reach4B2,152682,1900,10.28,4.15,0.08,7.17,3.42,0.93,0.05,1.24,0.77,86.5,76.22
Reach4B2,152682,2000,10.44,4.3,0.16,7.33,3.58,0.94,0.08,1.25,0.79,86.66,76.22
Reach4B2,152682,2100,10.59,4.43,0.23,7.48,3.72,0.95,0.1,1.26,0.8,86.81,76.22
Reach4B2,152682,2200,10.73,4.56,0.3,7.62,3.86,0.97,0.12,1.28,0.82,86.95,76.22
Reach4B2,152682,2300,10.86,2.24,0.08,7.75,2.07,0.97,0.06,1.29,0.83,87.08,76.22
Reach4B2,152682,2400,10.99,2.27,0.2,7.88,2.1,0.95,0.09,1.3,0.82,87.21,76.22
Reach4B2,152682,2500,11.1,2.28,0.3,8,2.12,0.94,0.12,1.31,0.82,87.32,76.22
Reach4B2,152682,2600,11.21,2.37,0.4,8.11,2.23,0.94,0.14,1.32,0.81,87.43,76.22
Reach4B2,152682,2700,11.32,2.46,0.49,8.22,2.33,0.93,0.17,1.33,0.81,87.54,76.22
Reach4B2,152682,2800,11.43,2.54,0.58,8.32,2.42,0.92,0.18,1.34,0.81,87.65,76.22
Reach4B2,152682,2900,11.52,2.61,0.64,8.42,2.51,0.92,0.2,1.35,0.81,87.74,76.22
Reach4B2,152682,3000,11.62,2.67,0.7,8.52,2.61,0.92,0.21,1.36,0.82,87.84,76.22
Reach4B2,152682,3100,11.72,2.74,0.78,8.61,2.69,0.92,0.22,1.37,0.82,87.94,76.22
Reach4B2,152682,3200,11.8,2.8,0.84,8.69,2.76,0.92,0.23,1.38,0.82,88.02,76.22
Reach4B2,152682,3300,11.88,2.86,0.91,8.77,2.83,0.92,0.25,1.39,0.83,88.1,76.22
Reach4B2,152682,3400,11.95,2.91,0.95,8.85,2.9,0.92,0.25,1.4,0.84,88.17,76.22
Reach4B2,152682,3500,12.03,2.97,1,8.92,2.97,0.93,0.27,1.42,0.84,88.25,76.22
Reach4B2,152682,3600,12.1,3.03,1.05,8.99,3.04,0.93,0.28,1.43,0.85,88.32,76.22
Reach4B2,152682,3700,12.17,3.09,1.11,9.06,3.11,0.94,0.29,1.44,0.86,88.39,76.22
Reach4B2,152682,3800,12.23,3.14,1.16,9.13,3.17,0.94,0.3,1.45,0.86,88.45,76.22
Reach4B2,152682,3900,12.3,3.17,1.18,9.19,3.22,0.95,0.31,1.46,0.87,88.52,76.22
Reach4B2,152682,4000,12.36,3.21,1.23,9.25,3.27,0.95,0.31,1.48,0.88,88.58,76.22
Reach4B2,152682,4100,12.43,3.26,1.29,9.32,3.32,0.96,0.32,1.49,0.88,88.65,76.22
Reach4B2,152682,4200,12.49,3.32,1.35,9.38,3.37,0.96,0.33,1.5,0.89,88.71,76.22
Reach4B2,152682,4300,12.55,3.37,1.4,9.44,3.43,0.97,0.34,1.52,0.9,88.77,76.22
Reach4B2,152682,4400,12.6,3.42,1.46,9.5,3.48,0.97,0.35,1.53,0.91,88.82,76.22
Reach4B2,152682,4500,12.66,3.47,1.51,9.55,3.53,0.98,0.36,1.54,0.91,88.88,76.22
,,,,,,,,,,,,,
Reach4B2,152174,100,4.28,2.98,,2.98,,0.73,,0.73,,79.92,75.64
Reach4B2,152174,200,5.34,2.1,,2.11,0.01,0.93,,0.93,0.02,80.98,75.64
Reach4B2,152174,300,6.14,2.47,,2.75,0.41,0.98,,0.99,0.22,81.78,75.64
Reach4B2,152174,400,6.69,2.68,,3.16,0.63,1.05,,1.09,0.3,82.33,75.64
Reach4B2,152174,500,7.17,2.88,0.04,3.52,0.85,1.11,0.04,1.17,0.4,82.81,75.64
Reach4B2,152174,600,7.6,2.74,0.25,3.9,0.79,1.14,0.15,1.23,0.44,83.24,75.64
Reach4B2,152174,700,7.97,2.24,0.44,4.28,0.64,1.15,0.22,1.28,0.43,83.61,75.64
Reach4B2,152174,800,8.29,2.15,0.62,4.6,0.75,1.13,0.27,1.32,0.44,83.93,75.64
Reach4B2,152174,900,8.59,2.36,0.84,4.9,1,1.11,0.32,1.35,0.48,84.23,75.64
Reach4B2,152174,1000,8.87,2.6,1.04,5.18,1.25,1.1,0.36,1.36,0.54,84.51,75.64
Reach4B2,152174,1100,9.13,2.82,1.21,5.44,1.48,1.1,0.38,1.38,0.58,84.77,75.64
Reach4B2,152174,1200,9.38,2.98,1.37,5.69,1.66,1.1,0.41,1.4,0.61,85.02,75.64
Reach4B2,152174,1300,9.61,3.21,1.52,5.92,1.89,1.11,0.43,1.41,0.65,85.25,75.64
Reach4B2,152174,1400,9.83,3.42,1.65,6.14,2.1,1.12,0.44,1.42,0.69,85.47,75.64
Reach4B2,152174,1500,10.05,3.57,1.78,6.35,2.26,1.13,0.46,1.43,0.72,85.69,75.64
Reach4B2,152174,1600,10.25,3.57,1.9,6.56,2.27,1.13,0.47,1.45,0.74,85.89,75.64
Reach4B2,152174,1700,10.44,3.59,2.01,6.74,2.3,1.14,0.49,1.46,0.77,86.08,75.64
Reach4B2,152174,1800,10.62,3.65,2.12,6.92,2.38,1.15,0.5,1.48,0.79,86.26,75.64
Reach4B2,152174,1900,10.79,3.76,1.47,7.1,2.52,1.16,0.5,1.49,0.81,86.43,75.64
Reach4B2,152174,2000,10.95,2.52,1.04,7.26,1.53,1.16,0.45,1.51,0.81,86.59,75.64
Reach4B2,152174,2100,11.1,2.52,0.7,7.41,1.6,1.15,0.38,1.53,0.8,86.74,75.64
Reach4B2,152174,2200,11.24,2.53,0.65,7.55,1.67,1.14,0.33,1.54,0.79,86.88,75.64
Reach4B2,152174,2300,11.37,1.84,0.11,7.68,1.72,1.12,0.24,1.56,0.79,87.01,75.64
Reach4B2,152174,2400,11.5,1.9,0.23,7.8,1.77,1.1,0.17,1.59,0.77,87.14,75.64
Reach4B2,152174,2500,11.61,1.94,0.33,7.92,1.84,1.08,0.17,1.6,0.77,87.25,75.64
Reach4B2,152174,2600,11.73,1.97,0.42,8.03,1.86,1.06,0.18,1.61,0.77,87.37,75.64
Reach4B2,152174,2700,11.83,2.04,0.52,8.14,1.93,1.04,0.19,1.63,0.76,87.47,75.64
Reach4B2,152174,2800,11.94,2.14,0.63,8.25,2.02,1.03,0.21,1.64,0.76,87.58,75.64
Reach4B2,152174,2900,12.03,2.23,0.72,8.34,2.11,1.02,0.23,1.65,0.76,87.67,75.64
Reach4B2,152174,3000,12.14,2.33,0.82,8.44,2.21,1.01,0.24,1.65,0.77,87.78,75.64
Reach4B2,152174,3100,12.23,2.42,0.91,8.54,2.3,1,0.26,1.65,0.77,87.87,75.64
Reach4B2,152174,3200,12.31,2.5,1,8.62,2.38,1,0.27,1.66,0.78,87.95,75.64
Reach4B2,152174,3300,12.39,2.58,1.08,8.7,2.46,1,0.29,1.67,0.79,88.03,75.64
Reach4B2,152174,3400,12.47,2.65,1.15,8.78,2.53,1,0.3,1.68,0.8,88.11,75.64
Reach4B2,152174,3500,12.54,2.72,1.22,8.85,2.6,1,0.31,1.69,0.81,88.18,75.64
Reach4B2,152174,3600,12.61,2.79,1.29,8.92,2.67,1,0.32,1.7,0.81,88.25,75.64
Reach4B2,152174,3700,12.68,2.86,1.36,8.99,2.74,1,0.33,1.71,0.82,88.32,75.64
Reach4B2,152174,3800,12.75,2.93,1.42,9.06,2.81,1.01,0.34,1.72,0.83,88.39,75.64
Reach4B2,152174,3900,12.81,2.99,1.49,9.12,2.87,1.01,0.35,1.73,0.84,88.45,75.64
Reach4B2,152174,4000,12.87,3.05,1.55,9.18,2.93,1.02,0.36,1.75,0.85,88.51,75.64
Reach4B2,152174,4100,12.94,3.11,1.61,9.25,3,1.02,0.37,1.75,0.86,88.58,75.64
Reach4B2,152174,4200,13,3.17,1.67,9.31,3.06,1.03,0.38,1.76,0.87,88.64,75.64
Reach4B2,152174,4300,13.06,3.23,1.73,9.37,3.12,1.03,0.39,1.78,0.87,88.7,75.64
Reach4B2,152174,4400,13.12,3.28,1.78,9.42,3.17,1.04,0.4,1.79,0.88,88.76,75.64
Reach4B2,152174,4500,13.17,3.33,1.83,9.48,3.23,1.04,0.41,1.8,0.89,88.81,75.64
,,,,,,,,,,,,,
Reach4B2,151641,100,7.01,4.02,,4.02,,0.14,,0.14,,79.92,72.91
Reach4B2,151641,200,8.07,4.96,,4.96,,0.21,,0.21,,80.98,72.91
Reach4B2,151641,300,8.86,5.65,,5.65,,0.28,,0.28,,81.77,72.91
Reach4B2,151641,400,9.42,6.12,,6.12,,0.34,,0.34,,82.33,72.91
Reach4B2,151641,500,9.89,6.53,,6.53,,0.39,,0.39,,82.8,72.91
Reach4B2,151641,600,10.32,6.9,,6.9,,0.44,,0.44,,83.23,72.91
Reach4B2,151641,700,10.69,7.2,,7.2,,0.48,,0.48,,83.6,72.91
Reach4B2,151641,800,11.01,7.44,,7.44,,0.53,,0.53,,83.92,72.91
Reach4B2,151641,900,11.3,7.66,,7.66,,0.57,,0.57,,84.21,72.91
Reach4B2,151641,1000,11.58,7.87,,7.87,,0.61,,0.61,,84.49,72.91
Reach4B2,151641,1100,11.84,7.95,,8.07,0.06,0.65,,0.65,0.02,84.75,72.91
Reach4B2,151641,1200,12.09,7.94,,8.28,0.19,0.69,,0.69,0.04,85,72.91
Reach4B2,151641,1300,12.32,7.95,,8.49,0.31,0.73,,0.73,0.06,85.23,72.91
Reach4B2,151641,1400,12.54,7.85,,8.68,0.37,0.76,,0.77,0.08,85.45,72.91
Reach4B2,151641,1500,12.75,7.81,0.05,8.88,0.47,0.8,0.02,0.8,0.09,85.66,72.91
Reach4B2,151641,1600,12.95,7.73,0.15,9.08,0.54,0.83,0.04,0.84,0.1,85.86,72.91
Reach4B2,151641,1700,13.14,7.55,0.24,9.27,0.58,0.86,0.05,0.87,0.11,86.05,72.91
Reach4B2,151641,1800,13.32,7.49,0.33,9.44,0.67,0.89,0.06,0.9,0.12,86.23,72.91
Reach4B2,151641,1900,13.49,6.16,0.41,9.61,0.47,0.91,0.08,0.93,0.13,86.4,72.91
Reach4B2,151641,2000,13.65,6.07,0.49,9.78,0.57,0.93,0.09,0.97,0.13,86.56,72.91
Reach4B2,151641,2100,13.79,5.77,0.57,9.92,0.61,0.96,0.1,1,0.15,86.7,72.91
Reach4B2,151641,2200,13.93,5.54,0.64,10.06,0.66,0.98,0.11,1.03,0.15,86.84,72.91
Reach4B2,151641,2300,14.06,5.52,0.7,10.19,0.75,1,0.12,1.06,0.15,86.97,72.91
Reach4B2,151641,2400,14.19,5.6,0.76,10.31,0.86,1.02,0.13,1.09,0.17,87.1,72.91
Reach4B2,151641,2500,14.3,5.68,0.82,10.43,0.97,1.04,0.14,1.12,0.19,87.21,72.91
Reach4B2,151641,2600,14.41,5.77,0.88,10.54,1.07,1.06,0.14,1.15,0.2,87.32,72.91
