Reach,River Sta,Q Total,Max Chl Dpth,Hydr Depth,Hydr Depth L,Hydr Depth C,Hydr Depth R,Vel Total,Vel Left,Vel Chnl,Vel Right,W.S. Elev,Min Ch El
,,(cfs),(ft),(ft),(ft),(ft),(ft),(ft/s),(ft/s),(ft/s),(ft/s),(ft),(ft)
ChowchillaBypass,275105.7,1800,6.03,6.03,,6.03,,3.73,,3.73,,166.82,160.79
ChowchillaBypass,275105.7,1900,6.17,6.17,,6.17,,3.85,,3.85,,166.96,160.79
ChowchillaBypass,275105.7,2000,6.3,6.3,,6.3,,3.97,,3.97,,167.09,160.79
ChowchillaBypass,275105.7,2100,6.43,6.43,,6.43,,4.08,,4.08,,167.23,160.79
ChowchillaBypass,275105.7,2200,6.56,6.56,,6.56,,4.19,,4.19,,167.35,160.79
ChowchillaBypass,275105.7,2300,6.69,6.69,,6.69,,4.3,,4.3,,167.48,160.79
ChowchillaBypass,275105.7,2400,6.81,6.81,,6.81,,4.41,,4.41,,167.6,160.79
ChowchillaBypass,275105.7,2500,6.93,6.93,,6.93,,4.51,,4.51,,167.72,160.79
ChowchillaBypass,275105.7,2600,7.05,7.05,,7.05,,4.61,,4.61,,167.84,160.79
ChowchillaBypass,275105.7,2700,7.16,7.16,,7.16,,4.71,,4.71,,167.95,160.79
ChowchillaBypass,275105.7,2800,7.28,7.28,,7.28,,4.81,,4.81,,168.07,160.79
ChowchillaBypass,275105.7,2900,7.39,7.39,,7.39,,4.91,,4.91,,168.18,160.79
ChowchillaBypass,275105.7,3000,7.5,7.5,,7.5,,5,,5,,168.29,160.79
ChowchillaBypass,275105.7,3100,7.61,7.61,,7.61,,5.09,,5.09,,168.4,160.79
ChowchillaBypass,275105.7,3200,7.72,7.72,,7.72,,5.18,,5.18,,168.51,160.79
ChowchillaBypass,275105.7,3300,7.82,7.82,,7.82,,5.27,,5.27,,168.61,160.79
ChowchillaBypass,275105.7,3400,7.92,7.92,,7.92,,5.36,,5.36,,168.71,160.79
ChowchillaBypass,275105.7,3500,8.03,8.03,,8.03,,5.45,,5.45,,168.82,160.79
ChowchillaBypass,275105.7,3600,8.13,8.13,,8.13,,5.54,,5.54,,168.92,160.79
ChowchillaBypass,275105.7,3700,8.23,8.23,,8.23,,5.62,,5.62,,169.02,160.79
ChowchillaBypass,275105.7,3800,8.33,8.33,,8.33,,5.7,,5.7,,169.12,160.79
ChowchillaBypass,275105.7,3900,8.42,8.42,,8.42,,5.79,,5.79,,169.21,160.79
ChowchillaBypass,275105.7,4000,8.52,8.52,,8.52,,5.87,,5.87,,169.31,160.79
ChowchillaBypass,275105.7,4100,8.61,8.61,,8.61,,5.95,,5.95,,169.4,160.79
ChowchillaBypass,275105.7,4200,8.71,8.71,,8.71,,6.03,,6.03,,169.5,160.79
ChowchillaBypass,275105.7,4300,8.8,8.8,,8.8,,6.11,,6.11,,169.59,160.79
ChowchillaBypass,275105.7,4400,8.89,8.89,,8.89,,6.19,,6.19,,169.68,160.79
ChowchillaBypass,275105.7,4500,8.98,8.98,,8.98,,6.26,,6.26,,169.77,160.79
,,,,,,,,,,,,,
ChowchillaBypass,275104.7,100,2.53,2.53,,2.53,,0.99,,0.99,,163.32,160.79
ChowchillaBypass,275104.7,200,2.82,2.82,,2.82,,1.77,,1.77,,163.61,160.79
ChowchillaBypass,275104.7,300,3.06,3.06,,3.06,,2.45,,2.45,,163.85,160.79
ChowchillaBypass,275104.7,400,3.26,3.26,,3.26,,3.06,,3.06,,164.05,160.79
ChowchillaBypass,275104.7,500,3.44,3.44,,3.44,,3.63,,3.63,,164.23,160.79
ChowchillaBypass,275104.7,600,3.61,3.61,,3.61,,4.16,,4.16,,164.4,160.79
ChowchillaBypass,275104.7,700,3.76,3.76,,3.76,,4.65,,4.65,,164.55,160.79
ChowchillaBypass,275104.7,800,3.88,3.88,,3.88,,5.16,,5.16,,164.67,160.79
ChowchillaBypass,275104.7,900,4.04,2.04,,2.04,,5.53,,5.53,,164.83,160.79
ChowchillaBypass,275104.7,1000,4.21,2.21,,2.21,,5.65,,5.65,,165,160.79
ChowchillaBypass,275104.7,1100,4.38,2.38,,2.38,,5.77,,5.77,,165.17,160.79
ChowchillaBypass,275104.7,1200,4.54,2.54,,2.54,,5.9,,5.9,,165.33,160.79
ChowchillaBypass,275104.7,1300,4.7,2.7,,2.7,,6.02,,6.02,,165.49,160.79
ChowchillaBypass,275104.7,1400,4.86,2.86,,2.86,,6.11,,6.11,,165.65,160.79
ChowchillaBypass,275104.7,1500,5.03,3.03,,3.03,,6.19,,6.19,,165.82,160.79
ChowchillaBypass,275104.7,1600,5.17,3.17,,3.17,,6.31,,6.31,,165.96,160.79
ChowchillaBypass,275104.7,1700,5.32,3.32,,3.32,,6.41,,6.41,,166.11,160.79
ChowchillaBypass,275104.7,1800,5.45,3.45,,3.45,,6.52,,6.52,,166.24,160.79
ChowchillaBypass,275104.7,1900,5.58,3.58,,3.58,,6.64,,6.64,,166.37,160.79
ChowchillaBypass,275104.7,2000,5.7,3.7,,3.7,,6.76,,6.76,,166.49,160.79
ChowchillaBypass,275104.7,2100,5.81,3.81,,3.81,,6.89,,6.89,,166.6,160.79
ChowchillaBypass,275104.7,2200,5.92,3.92,,3.92,,7.01,,7.01,,166.71,160.79
ChowchillaBypass,275104.7,2300,6.03,4.03,,4.03,,7.13,,7.13,,166.82,160.79
ChowchillaBypass,275104.7,2400,6.14,4.14,,4.14,,7.25,,7.25,,166.93,160.79
ChowchillaBypass,275104.7,2500,6.24,4.24,,4.24,,7.37,,7.37,,167.03,160.79
ChowchillaBypass,275104.7,2600,6.34,4.34,,4.34,,7.48,,7.48,,167.13,160.79
ChowchillaBypass,275104.7,2700,6.44,4.44,,4.44,,7.6,,7.6,,167.23,160.79
ChowchillaBypass,275104.7,2800,6.54,4.54,,4.54,,7.71,,7.71,,167.33,160.79
ChowchillaBypass,275104.7,2900,6.64,4.64,,4.64,,7.81,,7.81,,167.43,160.79
ChowchillaBypass,275104.7,3000,6.73,4.73,,4.73,,7.92,,7.92,,167.52,160.79
ChowchillaBypass,275104.7,3100,6.83,4.83,,4.83,,8.03,,8.03,,167.62,160.79
ChowchillaBypass,275104.7,3200,6.92,4.92,,4.92,,8.13,,8.13,,167.71,160.79
ChowchillaBypass,275104.7,3300,7.01,5.01,,5.01,,8.23,,8.23,,167.8,160.79
ChowchillaBypass,275104.7,3400,7.1,5.1,,5.1,,8.33,,8.33,,167.89,160.79
ChowchillaBypass,275104.7,3500,7.19,5.19,,5.19,,8.43,,8.43,,167.98,160.79
ChowchillaBypass,275104.7,3600,7.28,5.28,,5.28,,8.53,,8.53,,168.07,160.79
ChowchillaBypass,275104.7,3700,7.36,5.36,,5.36,,8.63,,8.63,,168.15,160.79
ChowchillaBypass,275104.7,3800,7.45,5.45,,5.45,,8.72,,8.72,,168.24,160.79
ChowchillaBypass,275104.7,3900,7.53,5.53,,5.53,,8.82,,8.82,,168.32,160.79
ChowchillaBypass,275104.7,4000,7.61,5.61,,5.61,,8.91,,8.91,,168.4,160.79
ChowchillaBypass,275104.7,4100,7.69,5.69,,5.69,,9.01,,9.01,,168.48,160.79
ChowchillaBypass,275104.7,4200,7.76,5.76,,5.76,,9.11,,9.11,,168.55,160.79
ChowchillaBypass,275104.7,4300,7.84,5.84,,5.84,,9.2,,9.2,,168.63,160.79
ChowchillaBypass,275104.7,4400,7.92,5.92,,5.92,,9.3,,9.3,,168.71,160.79
ChowchillaBypass,275104.7,4500,7.99,5.99,,5.99,,9.39,,9.39,,168.78,160.79
,,,,,,,,,,,,,
