Reach,River Sta,Profile,Q Total,SA Chan,SA Left,SA Right,SA Total
,,,(cfs),(acres),(acres),(acres),(acres)
ChowchillaBypass,275098.3,PF 35,3500,972.38,204.19,435.05,1611.62
ChowchillaBypass,275098.3,PF 36,3600,974.61,209.83,443.48,1627.92
ChowchillaBypass,275098.3,PF 37,3700,976.59,215.48,451.06,1643.13
ChowchillaBypass,275098.3,PF 38,3800,978.61,220.68,457.56,1656.85
ChowchillaBypass,275098.3,PF 39,3900,980.18,226.16,464.62,1670.97
ChowchillaBypass,275098.3,PF 40,4000,981.77,230.19,472.63,1684.59
ChowchillaBypass,275098.3,PF 41,4100,983.38,234.96,480.17,1698.5
ChowchillaBypass,275098.3,PF 42,4200,984.99,239.66,487.21,1711.85
ChowchillaBypass,275098.3,PF 43,4300,986.51,244.73,495.09,1726.34
ChowchillaBypass,275098.3,PF 44,4400,987.85,250.25,503.04,1741.13
ChowchillaBypass,275098.3,PF 45,4500,989.15,256.46,511.15,1756.76
,,,,,,,
ChowchillaBypass,275089.7,PF 1,100,617.76,0.26,3.19,621.21
ChowchillaBypass,275089.7,PF 2,200,676.21,1.15,4.53,681.89
ChowchillaBypass,275089.7,PF 3,300,711.04,2.89,6.07,720
ChowchillaBypass,275089.7,PF 4,400,740.29,5.7,8.12,754.11
ChowchillaBypass,275089.7,PF 5,500,765.58,7.77,10.43,783.78
ChowchillaBypass,275089.7,PF 6,600,786.14,11.07,12.3,809.51
ChowchillaBypass,275089.7,PF 7,700,804.25,14.5,15.12,833.86
ChowchillaBypass,275089.7,PF 8,800,819.28,17.01,19.01,855.3
ChowchillaBypass,275089.7,PF 9,900,830.67,19.75,23.75,874.17
ChowchillaBypass,275089.7,PF 10,1000,841.31,23.06,29.5,893.87
ChowchillaBypass,275089.7,PF 11,1100,850.97,26.34,37.15,914.45
ChowchillaBypass,275089.7,PF 12,1200,859.04,30.74,44.61,934.39
ChowchillaBypass,275089.7,PF 13,1300,867.4,36.59,53.88,957.87
ChowchillaBypass,275089.7,PF 14,1400,876.35,42.26,64.39,983
ChowchillaBypass,275089.7,PF 15,1500,884.7,50.25,77.58,1012.53
ChowchillaBypass,275089.7,PF 16,1600,892.37,59.83,94.61,1046.81
ChowchillaBypass,275089.7,PF 17,1700,901.25,68.32,110.33,1079.9
ChowchillaBypass,275089.7,PF 18,1800,908.77,77.2,130.9,1116.86
ChowchillaBypass,275089.7,PF 19,1900,915.98,87.31,153.62,1156.91
ChowchillaBypass,275089.7,PF 20,2000,922.22,97.51,174.92,1194.64
ChowchillaBypass,275089.7,PF 21,2100,927.31,108.3,194.12,1229.74
ChowchillaBypass,275089.7,PF 22,2200,931.89,117.93,215.9,1265.73
ChowchillaBypass,275089.7,PF 23,2300,936.43,127.48,237.84,1301.75
ChowchillaBypass,275089.7,PF 24,2400,940.64,135.11,257.54,1333.29
ChowchillaBypass,275089.7,PF 25,2500,944.33,141.47,275.23,1361.03
ChowchillaBypass,275089.7,PF 26,2600,947.69,148.58,293.81,1390.08
ChowchillaBypass,275089.7,PF 27,2700,950.96,154.56,312.18,1417.7
ChowchillaBypass,275089.7,PF 28,2800,953.88,160.76,333.83,1448.47
ChowchillaBypass,275089.7,PF 29,2900,956.85,167.05,353.59,1477.49
ChowchillaBypass,275089.7,PF 30,3000,959.7,174.31,372.11,1506.12
ChowchillaBypass,275089.7,PF 31,3100,962.4,179.72,387.68,1529.8
ChowchillaBypass,275089.7,PF 32,3200,965.15,185.53,402.05,1552.73
ChowchillaBypass,275089.7,PF 33,3300,967.86,191.67,414.97,1574.5
ChowchillaBypass,275089.7,PF 34,3400,970.15,198.06,425.95,1594.16
ChowchillaBypass,275089.7,PF 35,3500,972.36,204.19,435.05,1611.6
ChowchillaBypass,275089.7,PF 36,3600,974.59,209.83,443.48,1627.9
ChowchillaBypass,275089.7,PF 37,3700,976.58,215.48,451.06,1643.11
ChowchillaBypass,275089.7,PF 38,3800,978.59,220.68,457.56,1656.84
ChowchillaBypass,275089.7,PF 39,3900,980.16,226.16,464.62,1670.95
ChowchillaBypass,275089.7,PF 40,4000,981.75,230.19,472.63,1684.57
ChowchillaBypass,275089.7,PF 41,4100,983.36,234.96,480.17,1698.49
ChowchillaBypass,275089.7,PF 42,4200,984.97,239.66,487.21,1711.84
ChowchillaBypass,275089.7,PF 43,4300,986.5,244.73,495.09,1726.32
ChowchillaBypass,275089.7,PF 44,4400,987.83,250.25,503.04,1741.12
ChowchillaBypass,275089.7,PF 45,4500,989.14,256.46,511.15,1756.74
,,,,,,,
ChowchillaBypass,275087.7,PF 1,100,617.76,0.26,3.19,621.21
ChowchillaBypass,275087.7,PF 2,200,676.21,1.15,4.53,681.88
ChowchillaBypass,275087.7,PF 3,300,711.04,2.89,6.07,719.99
ChowchillaBypass,275087.7,PF 4,400,740.28,5.7,8.12,754.11
ChowchillaBypass,275087.7,PF 5,500,765.58,7.77,10.43,783.78
ChowchillaBypass,275087.7,PF 6,600,786.14,11.07,12.3,809.51
ChowchillaBypass,275087.7,PF 7,700,804.25,14.5,15.12,833.86
ChowchillaBypass,275087.7,PF 8,800,819.28,17.01,19.01,855.3
ChowchillaBypass,275087.7,PF 9,900,830.67,19.75,23.75,874.17
ChowchillaBypass,275087.7,PF 10,1000,841.3,23.06,29.5,893.86
ChowchillaBypass,275087.7,PF 11,1100,850.96,26.34,37.15,914.45
ChowchillaBypass,275087.7,PF 12,1200,859.03,30.74,44.61,934.39
ChowchillaBypass,275087.7,PF 13,1300,867.39,36.59,53.88,957.86
ChowchillaBypass,275087.7,PF 14,1400,876.34,42.26,64.39,982.99
ChowchillaBypass,275087.7,PF 15,1500,884.69,50.25,77.58,1012.52
ChowchillaBypass,275087.7,PF 16,1600,892.36,59.83,94.61,1046.8
ChowchillaBypass,275087.7,PF 17,1700,901.25,68.32,110.33,1079.9
ChowchillaBypass,275087.7,PF 18,1800,908.76,77.2,130.9,1116.86
ChowchillaBypass,275087.7,PF 19,1900,915.98,87.31,153.62,1156.9
ChowchillaBypass,275087.7,PF 20,2000,922.21,97.51,174.92,1194.64
ChowchillaBypass,275087.7,PF 21,2100,927.31,108.3,194.12,1229.73
ChowchillaBypass,275087.7,PF 22,2200,931.89,117.93,215.9,1265.73
ChowchillaBypass,275087.7,PF 23,2300,936.43,127.48,237.84,1301.75
ChowchillaBypass,275087.7,PF 24,2400,940.64,135.11,257.54,1333.29
ChowchillaBypass,275087.7,PF 25,2500,944.33,141.47,275.23,1361.03
ChowchillaBypass,275087.7,PF 26,2600,947.69,148.58,293.81,1390.08
ChowchillaBypass,275087.7,PF 27,2700,950.95,154.56,312.18,1417.69
ChowchillaBypass,275087.7,PF 28,2800,953.87,160.76,333.83,1448.46
ChowchillaBypass,275087.7,PF 29,2900,956.84,167.05,353.59,1477.49
ChowchillaBypass,275087.7,PF 30,3000,959.69,174.31,372.11,1506.12
ChowchillaBypass,275087.7,PF 31,3100,962.4,179.72,387.68,1529.8
ChowchillaBypass,275087.7,PF 32,3200,965.15,185.53,402.05,1552.73
ChowchillaBypass,275087.7,PF 33,3300,967.86,191.67,414.97,1574.5
ChowchillaBypass,275087.7,PF 34,3400,970.15,198.06,425.95,1594.16
ChowchillaBypass,275087.7,PF 35,3500,972.36,204.19,435.05,1611.6
ChowchillaBypass,275087.7,PF 36,3600,974.59,209.83,443.48,1627.9
ChowchillaBypass,275087.7,PF 37,3700,976.57,215.48,451.06,1643.11
ChowchillaBypass,275087.7,PF 38,3800,978.59,220.68,457.56,1656.83
ChowchillaBypass,275087.7,PF 39,3900,980.16,226.16,464.62,1670.95
ChowchillaBypass,275087.7,PF 40,4000,981.74,230.19,472.63,1684.57
ChowchillaBypass,275087.7,PF 41,4100,983.36,234.96,480.17,1698.48
ChowchillaBypass,275087.7,PF 42,4200,984.97,239.66,487.21,1711.83
ChowchillaBypass,275087.7,PF 43,4300,986.49,244.73,495.09,1726.32
ChowchillaBypass,275087.7,PF 44,4400,987.82,250.25,503.04,1741.11
ChowchillaBypass,275087.7,PF 45,4500,989.13,256.46,511.15,1756.74
,,,,,,,
ChowchillaBypass,275086.7,PF 1,100,617.75,0.26,3.19,621.21
ChowchillaBypass,275086.7,PF 2,200,676.21,1.15,4.53,681.88
ChowchillaBypass,275086.7,PF 3,300,711.03,2.89,6.07,719.99
ChowchillaBypass,275086.7,PF 4,400,740.28,5.7,8.12,754.11
ChowchillaBypass,275086.7,PF 5,500,765.57,7.77,10.43,783.78
ChowchillaBypass,275086.7,PF 6,600,786.14,11.07,12.3,809.51
ChowchillaBypass,275086.7,PF 7,700,804.24,14.5,15.12,833.86
ChowchillaBypass,275086.7,PF 8,800,819.28,17.01,19.01,855.3
ChowchillaBypass,275086.7,PF 9,900,830.67,19.75,23.75,874.16
ChowchillaBypass,275086.7,PF 10,1000,841.3,23.06,29.5,893.86
ChowchillaBypass,275086.7,PF 11,1100,850.96,26.34,37.15,914.44
ChowchillaBypass,275086.7,PF 12,1200,859.03,30.74,44.61,934.38
ChowchillaBypass,275086.7,PF 13,1300,867.39,36.59,53.88,957.86
ChowchillaBypass,275086.7,PF 14,1400,876.34,42.26,64.39,982.99
ChowchillaBypass,275086.7,PF 15,1500,884.69,50.25,77.58,1012.52
ChowchillaBypass,275086.7,PF 16,1600,892.36,59.83,94.61,1046.8
ChowchillaBypass,275086.7,PF 17,1700,901.24,68.32,110.33,1079.9
ChowchillaBypass,275086.7,PF 18,1800,908.76,77.2,130.9,1116.86
ChowchillaBypass,275086.7,PF 19,1900,915.97,87.31,153.62,1156.9
ChowchillaBypass,275086.7,PF 20,2000,922.21,97.51,174.92,1194.63
ChowchillaBypass,275086.7,PF 21,2100,927.3,108.3,194.12,1229.73
ChowchillaBypass,275086.7,PF 22,2200,931.89,117.93,215.9,1265.73
ChowchillaBypass,275086.7,PF 23,2300,936.43,127.48,237.84,1301.75
ChowchillaBypass,275086.7,PF 24,2400,940.64,135.11,257.54,1333.29
ChowchillaBypass,275086.7,PF 25,2500,944.33,141.47,275.23,1361.02
ChowchillaBypass,275086.7,PF 26,2600,947.68,148.58,293.81,1390.07
ChowchillaBypass,275086.7,PF 27,2700,950.95,154.56,312.18,1417.69
ChowchillaBypass,275086.7,PF 28,2800,953.87,160.76,333.83,1448.46
ChowchillaBypass,275086.7,PF 29,2900,956.84,167.05,353.59,1477.49
ChowchillaBypass,275086.7,PF 30,3000,959.69,174.31,372.11,1506.12
ChowchillaBypass,275086.7,PF 31,3100,962.39,179.72,387.68,1529.8
ChowchillaBypass,275086.7,PF 32,3200,965.14,185.53,402.05,1552.73
ChowchillaBypass,275086.7,PF 33,3300,967.86,191.67,414.97,1574.5
ChowchillaBypass,275086.7,PF 34,3400,970.14,198.06,425.95,1594.15
ChowchillaBypass,275086.7,PF 35,3500,972.36,204.19,435.05,1611.6
ChowchillaBypass,275086.7,PF 36,3600,974.59,209.83,443.48,1627.9
ChowchillaBypass,275086.7,PF 37,3700,976.57,215.48,451.06,1643.11
ChowchillaBypass,275086.7,PF 38,3800,978.59,220.68,457.56,1656.83
ChowchillaBypass,275086.7,PF 39,3900,980.16,226.16,464.62,1670.95
ChowchillaBypass,275086.7,PF 40,4000,981.74,230.19,472.63,1684.57
ChowchillaBypass,275086.7,PF 41,4100,983.36,234.96,480.17,1698.48
ChowchillaBypass,275086.7,PF 42,4200,984.96,239.66,487.21,1711.83
ChowchillaBypass,275086.7,PF 43,4300,986.49,244.73,495.09,1726.31
ChowchillaBypass,275086.7,PF 44,4400,987.82,250.25,503.04,1741.11
ChowchillaBypass,275086.7,PF 45,4500,989.13,256.46,511.15,1756.74
,,,,,,,
ChowchillaBypass,275046.5,PF 1,100,617.64,0.26,3.19,621.09
ChowchillaBypass,275046.5,PF 2,200,676.09,1.15,4.53,681.76
ChowchillaBypass,275046.5,PF 3,300,710.91,2.89,6.07,719.87
ChowchillaBypass,275046.5,PF 4,400,740.16,5.7,8.12,753.99
ChowchillaBypass,275046.5,PF 5,500,765.45,7.77,10.43,783.66
ChowchillaBypass,275046.5,PF 6,600,786.01,11.07,12.3,809.39
ChowchillaBypass,275046.5,PF 7,700,804.12,14.5,15.12,833.73
ChowchillaBypass,275046.5,PF 8,800,819.15,17.01,19.01,855.17
ChowchillaBypass,275046.5,PF 9,900,830.54,19.75,23.75,874.04
ChowchillaBypass,275046.5,PF 10,1000,841.18,23.06,29.5,893.74
ChowchillaBypass,275046.5,PF 11,1100,850.84,26.34,37.15,914.32
ChowchillaBypass,275046.5,PF 12,1200,858.91,30.74,44.61,934.26
ChowchillaBypass,275046.5,PF 13,1300,867.27,36.59,53.88,957.74
ChowchillaBypass,275046.5,PF 14,1400,876.21,42.26,64.39,982.86
ChowchillaBypass,275046.5,PF 15,1500,884.56,50.25,77.58,1012.39
ChowchillaBypass,275046.5,PF 16,1600,892.23,59.83,94.61,1046.68
ChowchillaBypass,275046.5,PF 17,1700,901.12,68.32,110.33,1079.77
ChowchillaBypass,275046.5,PF 18,1800,908.63,77.2,130.9,1116.73
ChowchillaBypass,275046.5,PF 19,1900,915.85,87.31,153.62,1156.77
ChowchillaBypass,275046.5,PF 20,2000,922.08,97.51,174.92,1194.5
ChowchillaBypass,275046.5,PF 21,2100,927.18,108.3,194.12,1229.6
ChowchillaBypass,275046.5,PF 22,2200,931.76,117.93,215.9,1265.6
ChowchillaBypass,275046.5,PF 23,2300,936.29,127.48,237.84,1301.62
ChowchillaBypass,275046.5,PF 24,2400,940.51,135.11,257.54,1333.16
ChowchillaBypass,275046.5,PF 25,2500,944.2,141.47,275.23,1360.89
ChowchillaBypass,275046.5,PF 26,2600,947.55,148.58,293.81,1389.94
ChowchillaBypass,275046.5,PF 27,2700,950.82,154.56,312.18,1417.56
ChowchillaBypass,275046.5,PF 28,2800,953.74,160.76,333.83,1448.33
ChowchillaBypass,275046.5,PF 29,2900,956.71,167.05,353.59,1477.35
ChowchillaBypass,275046.5,PF 30,3000,959.56,174.31,372.11,1505.98
ChowchillaBypass,275046.5,PF 31,3100,962.26,179.72,387.68,1529.66
ChowchillaBypass,275046.5,PF 32,3200,965.01,185.53,402.05,1552.59
ChowchillaBypass,275046.5,PF 33,3300,967.72,191.67,414.97,1574.36
