Reach,River Sta,Q Total,Max Chl Dpth,Hydr Depth,Hydr Depth L,Hydr Depth C,Hydr Depth R,Vel Total,Vel Left,Vel Chnl,Vel Right,W.S. Elev,Min Ch El
,,(cfs),(ft),(ft),(ft),(ft),(ft),(ft/s),(ft/s),(ft/s),(ft/s),(ft),(ft)
Rch2B-3_RM216.1,448383,3000,11.71,4.11,0.14,7.9,1.08,1.87,0.1,2.09,0.29,148.48,136.77
Rch2B-3_RM216.1,448383,3100,11.87,4,0.27,7.81,1.15,1.86,0.14,2.11,0.31,148.64,136.77
Rch2B-3_RM216.1,448383,3200,12.02,3.93,0.38,7.87,1.21,1.85,0.19,2.13,0.32,148.79,136.77
Rch2B-3_RM216.1,448383,3300,12.18,3.87,0.46,7.96,1.27,1.83,0.21,2.14,0.34,148.95,136.77
Rch2B-3_RM216.1,448383,3400,12.33,3.9,0.58,8.11,1.36,1.81,0.24,2.16,0.35,149.1,136.77
Rch2B-3_RM216.1,448383,3500,12.47,3.84,0.7,8.25,1.37,1.8,0.27,2.17,0.35,149.24,136.77
Rch2B-3_RM216.1,448383,3600,12.6,3.83,0.82,8.39,1.4,1.79,0.3,2.19,0.34,149.37,136.77
Rch2B-3_RM216.1,448383,3700,12.73,3.88,0.95,8.52,1.49,1.78,0.33,2.21,0.33,149.5,136.77
Rch2B-3_RM216.1,448383,3800,12.86,4,1.07,8.64,1.61,1.77,0.35,2.23,0.35,149.63,136.77
Rch2B-3_RM216.1,448383,3900,12.98,4.12,1.18,8.76,1.73,1.76,0.38,2.24,0.37,149.75,136.77
Rch2B-3_RM216.1,448383,4000,13.09,4.23,1.29,8.88,1.84,1.76,0.4,2.26,0.38,149.86,136.77
Rch2B-3_RM216.1,448383,4100,13.21,4.34,1.4,8.99,1.96,1.75,0.42,2.27,0.4,149.98,136.77
Rch2B-3_RM216.1,448383,4200,13.32,4.45,1.51,9.11,2.07,1.75,0.44,2.29,0.41,150.09,136.77
Rch2B-3_RM216.1,448383,4300,13.43,4.55,1.61,9.21,2.17,1.75,0.46,2.31,0.42,150.2,136.77
Rch2B-3_RM216.1,448383,4400,13.53,4.65,1.7,9.32,2.27,1.75,0.48,2.32,0.44,150.3,136.77
Rch2B-3_RM216.1,448383,4500,13.64,4.75,1.8,9.42,2.37,1.75,0.5,2.34,0.45,150.41,136.77
,,,,,,,,,,,,,
Rch2B-3_RM216.1,447540,100,2.08,1.38,,1.38,,0.78,,0.78,,138.78,136.7
Rch2B-3_RM216.1,447540,200,2.8,1.99,,1.99,,1.01,,1.01,,139.5,136.7
Rch2B-3_RM216.1,447540,300,3.43,2.39,,2.39,,1.14,,1.14,,140.13,136.7
Rch2B-3_RM216.1,447540,400,3.98,2.86,,2.86,,1.24,,1.24,,140.68,136.7
Rch2B-3_RM216.1,447540,500,4.48,3.29,,3.29,,1.31,,1.31,,141.18,136.7
Rch2B-3_RM216.1,447540,600,4.94,3.71,,3.71,,1.38,,1.38,,141.64,136.7
Rch2B-3_RM216.1,447540,700,5.37,4.09,,4.09,,1.44,,1.44,,142.07,136.7
Rch2B-3_RM216.1,447540,800,5.78,4.45,,4.45,,1.49,,1.49,,142.48,136.7
Rch2B-3_RM216.1,447540,900,6.17,4.71,,4.71,,1.54,,1.54,,142.87,136.7
Rch2B-3_RM216.1,447540,1000,6.54,4.9,,4.9,,1.59,,1.59,,143.24,136.7
Rch2B-3_RM216.1,447540,1100,6.9,5.19,,5.19,,1.63,,1.63,,143.6,136.7
Rch2B-3_RM216.1,447540,1200,7.22,5.46,,5.46,,1.67,,1.67,,143.92,136.7
Rch2B-3_RM216.1,447540,1300,7.53,5.73,,5.73,,1.71,,1.71,,144.23,136.7
Rch2B-3_RM216.1,447540,1400,7.84,5.99,,5.99,,1.75,,1.75,,144.54,136.7
Rch2B-3_RM216.1,447540,1500,8.14,6.24,,6.24,,1.79,,1.79,,144.84,136.7
Rch2B-3_RM216.1,447540,1600,8.43,6.49,,6.49,,1.82,,1.82,,145.13,136.7
Rch2B-3_RM216.1,447540,1700,8.71,6.72,,6.72,,1.85,,1.85,,145.41,136.7
Rch2B-3_RM216.1,447540,1800,8.98,6.94,,6.94,,1.89,,1.89,,145.68,136.7
Rch2B-3_RM216.1,447540,1900,9.26,7.14,,7.14,,1.91,,1.91,,145.96,136.7
Rch2B-3_RM216.1,447540,2000,9.52,7.31,,7.31,,1.94,,1.94,,146.22,136.7
Rch2B-3_RM216.1,447540,2100,9.76,7.29,,7.29,,1.97,,1.97,,146.46,136.7
Rch2B-3_RM216.1,447540,2200,10,6.8,,6.8,,2,,2,,146.7,136.7
Rch2B-3_RM216.1,447540,2300,10.25,6.34,,6.34,,2.01,,2.01,,146.95,136.7
Rch2B-3_RM216.1,447540,2400,10.49,6.22,,6.22,,2.02,,2.02,,147.19,136.7
Rch2B-3_RM216.1,447540,2500,10.71,6.35,,6.35,,2.03,,2.03,,147.41,136.7
Rch2B-3_RM216.1,447540,2600,10.9,6.46,,6.46,,2.05,,2.05,,147.6,136.7
Rch2B-3_RM216.1,447540,2700,11.08,6.6,,6.6,,2.07,,2.07,,147.78,136.7
Rch2B-3_RM216.1,447540,2800,11.27,6.69,,6.69,,2.09,,2.09,,147.97,136.7
Rch2B-3_RM216.1,447540,2900,11.44,6.59,,6.59,,2.11,,2.11,,148.14,136.7
Rch2B-3_RM216.1,447540,3000,11.6,6.65,,6.65,,2.13,,2.13,,148.3,136.7
Rch2B-3_RM216.1,447540,3100,11.75,6.77,,6.77,,2.15,,2.15,,148.45,136.7
Rch2B-3_RM216.1,447540,3200,11.9,6.87,,6.87,,2.17,,2.17,,148.6,136.7
Rch2B-3_RM216.1,447540,3300,12.06,6.85,0.05,6.97,,2.19,0.05,2.19,,148.76,136.7
Rch2B-3_RM216.1,447540,3400,12.21,6.63,0.1,7.01,,2.21,0.08,2.21,,148.91,136.7
Rch2B-3_RM216.1,447540,3500,12.35,6.21,0.15,6.94,,2.22,0.11,2.23,,149.05,136.7
Rch2B-3_RM216.1,447540,3600,12.48,5.97,0.22,7.02,,2.24,0.14,2.25,,149.18,136.7
Rch2B-3_RM216.1,447540,3700,12.61,5.89,0.31,7.05,,2.25,0.18,2.27,,149.31,136.7
Rch2B-3_RM216.1,447540,3800,12.73,5.88,0.39,7.13,,2.26,0.22,2.29,,149.43,136.7
Rch2B-3_RM216.1,447540,3900,12.85,5.83,0.46,7.21,,2.27,0.25,2.31,,149.55,136.7
Rch2B-3_RM216.1,447540,4000,12.97,5.43,0.42,7.26,,2.29,0.26,2.33,,149.67,136.7
Rch2B-3_RM216.1,447540,4100,13.08,5.33,0.48,7.28,,2.29,0.28,2.35,,149.78,136.7
Rch2B-3_RM216.1,447540,4200,13.19,5.13,0.52,7.25,,2.3,0.3,2.37,,149.89,136.7
Rch2B-3_RM216.1,447540,4300,13.3,5.12,0.59,7.34,,2.31,0.32,2.38,,150,136.7
Rch2B-3_RM216.1,447540,4400,13.4,5.11,0.65,7.44,,2.31,0.34,2.4,,150.1,136.7
Rch2B-3_RM216.1,447540,4500,13.51,5.13,0.73,7.53,,2.32,0.36,2.42,,150.21,136.7
,,,,,,,,,,,,,
Rch2B-3_RM216.1,446800,100,1.71,0.74,,0.74,,1.49,,1.49,,138.33,136.62
Rch2B-3_RM216.1,446800,200,2.56,1.51,,1.51,,1.36,,1.36,,139.18,136.62
Rch2B-3_RM216.1,446800,300,3.24,2.11,,2.11,,1.4,,1.4,,139.86,136.62
Rch2B-3_RM216.1,446800,400,3.82,2.61,,2.61,,1.45,,1.45,,140.44,136.62
Rch2B-3_RM216.1,446800,500,4.34,3.06,,3.06,,1.51,,1.51,,140.96,136.62
Rch2B-3_RM216.1,446800,600,4.82,3.46,,3.46,,1.57,,1.57,,141.44,136.62
Rch2B-3_RM216.1,446800,700,5.26,3.85,,3.85,,1.62,,1.62,,141.88,136.62
Rch2B-3_RM216.1,446800,800,5.68,4.22,,4.22,,1.67,,1.67,,142.3,136.62
Rch2B-3_RM216.1,446800,900,6.07,4.56,,4.56,,1.72,,1.72,,142.69,136.62
Rch2B-3_RM216.1,446800,1000,6.45,4.89,,4.89,,1.76,,1.76,,143.07,136.62
Rch2B-3_RM216.1,446800,1100,6.8,5.2,,5.2,,1.8,,1.8,,143.42,136.62
Rch2B-3_RM216.1,446800,1200,7.13,5.47,,5.47,,1.85,,1.85,,143.75,136.62
Rch2B-3_RM216.1,446800,1300,7.44,5.74,,5.74,,1.9,,1.9,,144.06,136.62
Rch2B-3_RM216.1,446800,1400,7.76,6,,6,,1.94,,1.94,,144.38,136.62
Rch2B-3_RM216.1,446800,1500,8.05,6.26,,6.26,,1.98,,1.98,,144.67,136.62
Rch2B-3_RM216.1,446800,1600,8.34,6.49,,6.49,,2.02,,2.02,,144.96,136.62
Rch2B-3_RM216.1,446800,1700,8.63,6.71,,6.71,,2.05,,2.05,,145.25,136.62
Rch2B-3_RM216.1,446800,1800,8.89,6.9,,6.9,,2.09,,2.09,,145.51,136.62
Rch2B-3_RM216.1,446800,1900,9.18,6.93,,6.93,,2.12,,2.12,,145.8,136.62
Rch2B-3_RM216.1,446800,2000,9.42,6.6,,6.6,,2.15,,2.15,,146.04,136.62
Rch2B-3_RM216.1,446800,2100,9.66,6.52,,6.52,,2.18,,2.18,,146.28,136.62
Rch2B-3_RM216.1,446800,2200,9.89,6.58,,6.58,,2.2,,2.2,,146.51,136.62
Rch2B-3_RM216.1,446800,2300,10.12,6.12,,6.12,,2.22,,2.22,,146.74,136.62
Rch2B-3_RM216.1,446800,2400,10.34,5.57,,5.57,,2.23,,2.23,,146.96,136.62
Rch2B-3_RM216.1,446800,2500,10.56,5.19,,5.19,,2.23,,2.23,,147.18,136.62
Rch2B-3_RM216.1,446800,2600,10.75,5.21,,5.21,,2.23,,2.23,,147.37,136.62
Rch2B-3_RM216.1,446800,2700,10.94,5.29,,5.29,,2.24,,2.24,,147.56,136.62
Rch2B-3_RM216.1,446800,2800,11.12,5.23,,5.23,,2.24,,2.24,,147.74,136.62
Rch2B-3_RM216.1,446800,2900,11.29,5.33,,5.33,,2.25,,2.25,,147.91,136.62
Rch2B-3_RM216.1,446800,3000,11.45,5.2,0.04,5.45,,2.26,0.06,2.26,,148.07,136.62
Rch2B-3_RM216.1,446800,3100,11.61,5.11,0.15,5.56,,2.26,0.13,2.27,,148.23,136.62
Rch2B-3_RM216.1,446800,3200,11.76,5.11,0.26,5.67,,2.27,0.19,2.28,,148.38,136.62
Rch2B-3_RM216.1,446800,3300,11.92,5.07,0.34,5.78,,2.27,0.22,2.28,,148.54,136.62
Rch2B-3_RM216.1,446800,3400,12.07,5.16,0.47,5.91,,2.27,0.27,2.29,,148.69,136.62
Rch2B-3_RM216.1,446800,3500,12.21,5.22,0.56,6.04,0.03,2.27,0.31,2.3,0.03,148.83,136.62
Rch2B-3_RM216.1,446800,3600,12.35,5.3,0.66,6.18,0.1,2.28,0.33,2.31,0.07,148.97,136.62
Rch2B-3_RM216.1,446800,3700,12.48,2.72,0.21,6.31,0.16,2.23,0.16,2.33,0.1,149.1,136.62
Rch2B-3_RM216.1,446800,3800,12.6,2.84,0.34,6.43,0.24,2.19,0.19,2.34,0.12,149.22,136.62
Rch2B-3_RM216.1,446800,3900,12.73,2.95,0.46,6.55,0.33,2.15,0.23,2.35,0.15,149.35,136.62
Rch2B-3_RM216.1,446800,4000,12.84,3.07,0.58,6.67,0.41,2.12,0.26,2.35,0.17,149.46,136.62
Rch2B-3_RM216.1,446800,4100,12.96,3.18,0.69,6.79,0.49,2.1,0.28,2.36,0.19,149.58,136.62
Rch2B-3_RM216.1,446800,4200,13.07,3.28,0.8,6.9,0.56,2.08,0.31,2.37,0.21,149.69,136.62
Rch2B-3_RM216.1,446800,4300,13.18,3.38,0.91,7.01,0.63,2.06,0.33,2.38,0.22,149.8,136.62
Rch2B-3_RM216.1,446800,4400,13.28,3.48,1.01,7.11,0.69,2.04,0.35,2.39,0.24,149.9,136.62
Rch2B-3_RM216.1,446800,4500,13.39,3.58,1.11,7.22,0.75,2.03,0.37,2.4,0.25,150.01,136.62
,,,,,,,,,,,,,
Rch2B-3_RM216.1,446201,100,4.19,2.53,,2.53,,0.6,,0.6,,138.22,134.03
Rch2B-3_RM216.1,446201,200,5.02,3.27,,3.27,,0.9,,0.9,,139.05,134.03
Rch2B-3_RM216.1,446201,300,5.69,3.86,,3.86,,1.12,,1.12,,139.72,134.03
Rch2B-3_RM216.1,446201,400,6.27,4.35,,4.35,,1.29,,1.29,,140.3,134.03
Rch2B-3_RM216.1,446201,500,6.79,4.79,,4.79,,1.44,,1.44,,140.82,134.03
Rch2B-3_RM216.1,446201,600,7.26,5.19,,5.19,,1.57,,1.57,,141.29,134.03
Rch2B-3_RM216.1,446201,700,7.7,5.57,,5.57,,1.69,,1.69,,141.73,134.03
Rch2B-3_RM216.1,446201,800,8.12,5.92,,5.92,,1.8,,1.8,,142.15,134.03
Rch2B-3_RM216.1,446201,900,8.51,6.24,,6.24,,1.9,,1.9,,142.54,134.03
Rch2B-3_RM216.1,446201,1000,8.88,6.55,,6.55,,1.99,,1.99,,142.91,134.03
Rch2B-3_RM216.1,446201,1100,9.23,6.85,,6.85,,2.07,,2.07,,143.26,134.03
Rch2B-3_RM216.1,446201,1200,9.55,7.12,,7.12,,2.16,,2.16,,143.58,134.03
Rch2B-3_RM216.1,446201,1300,9.86,7.37,,7.37,,2.24,,2.24,,143.89,134.03
Rch2B-3_RM216.1,446201,1400,10.17,7.62,,7.62,,2.32,,2.32,,144.2,134.03
Rch2B-3_RM216.1,446201,1500,10.46,7.86,,7.86,,2.39,,2.39,,144.49,134.03
Rch2B-3_RM216.1,446201,1600,10.75,8.1,,8.1,,2.46,,2.46,,144.78,134.03
Rch2B-3_RM216.1,446201,1700,11.03,8.21,,8.21,,2.53,,2.53,,145.06,134.03
Rch2B-3_RM216.1,446201,1800,11.29,8.37,,8.37,,2.59,,2.59,,145.32,134.03
Rch2B-3_RM216.1,446201,1900,11.56,8.53,,8.53,,2.65,,2.65,,145.6,134.03
Rch2B-3_RM216.1,446201,2000,11.8,8.67,,8.67,,2.71,,2.71,,145.83,134.03
Rch2B-3_RM216.1,446201,2100,12.03,8.8,,8.8,0.01,2.78,,2.78,0.01,146.06,134.03
Rch2B-3_RM216.1,446201,2200,12.25,8.93,,8.95,0.12,2.84,,2.84,0.08,146.28,134.03
Rch2B-3_RM216.1,446201,2300,12.45,8.81,,8.84,0.22,2.9,,2.9,0.13,146.49,134.03
Rch2B-3_RM216.1,446201,2400,12.66,8.94,,8.99,0.33,2.95,,2.95,0.16,146.69,134.03
Rch2B-3_RM216.1,446201,2500,12.86,8.79,,8.85,0.42,3.01,,3.01,0.2,146.89,134.03
Rch2B-3_RM216.1,446201,2600,13.04,8.74,,8.81,0.52,3.07,,3.07,0.23,147.07,134.03
Rch2B-3_RM216.1,446201,2700,13.22,8.7,,8.78,0.61,3.12,,3.12,0.26,147.25,134.03
Rch2B-3_RM216.1,446201,2800,13.39,8.71,,8.8,0.69,3.17,,3.17,0.29,147.42,134.03
Rch2B-3_RM216.1,446201,2900,13.55,8.78,,8.88,0.77,3.22,,3.23,0.32,147.58,134.03
Rch2B-3_RM216.1,446201,3000,13.71,8.84,,8.95,0.85,3.28,,3.28,0.34,147.74,134.03
Rch2B-3_RM216.1,446201,3100,13.87,8.9,,9.02,0.93,3.33,,3.33,0.37,147.9,134.03
Rch2B-3_RM216.1,446201,3200,14.02,8.8,0.03,9.09,0.99,3.38,0.05,3.38,0.39,148.05,134.03
Rch2B-3_RM216.1,446201,3300,14.16,6.98,0.05,9.02,1.02,3.42,0.08,3.43,0.41,148.19,134.03
Rch2B-3_RM216.1,446201,3400,14.31,4.67,0.11,8.83,1.05,3.43,0.14,3.48,0.43,148.34,134.03
Rch2B-3_RM216.1,446201,3500,14.45,3.54,0.17,8.97,1.09,3.42,0.18,3.52,0.45,148.48,134.03
Rch2B-3_RM216.1,446201,3600,14.58,2.9,0.23,9.1,1.13,3.37,0.22,3.56,0.47,148.61,134.03
Rch2B-3_RM216.1,446201,3700,14.71,2.72,0.32,9.23,1.18,3.31,0.26,3.6,0.48,148.74,134.03
Rch2B-3_RM216.1,446201,3800,14.84,1.11,0.16,9.35,1.23,3.19,0.28,3.63,0.5,148.87,134.03
Rch2B-3_RM216.1,446201,3900,14.96,1.23,0.28,9.48,1.27,2.94,0.28,3.64,0.51,148.99,134.03
Rch2B-3_RM216.1,446201,4000,15.09,1.34,0.4,9.61,1.32,2.74,0.31,3.64,0.52,149.12,134.03
Rch2B-3_RM216.1,446201,4100,15.21,1.45,0.52,9.73,1.37,2.57,0.34,3.64,0.54,149.24,134.03
Rch2B-3_RM216.1,446201,4200,15.33,1.57,0.64,9.85,1.42,2.43,0.38,3.63,0.54,149.36,134.03
Rch2B-3_RM216.1,446201,4300,15.45,1.69,0.76,9.97,1.47,2.32,0.41,3.62,0.55,149.48,134.03
Rch2B-3_RM216.1,446201,4400,15.56,1.81,0.88,10.08,1.52,2.22,0.44,3.6,0.56,149.59,134.03
Rch2B-3_RM216.1,446201,4500,15.68,1.92,0.99,10.2,1.22,2.13,0.47,3.58,0.5,149.71,134.03
,,,,,,,,,,,,,
Rch2B-3_RM216.1,445485,100,1.74,1.22,,1.22,,0.76,,0.76,,138.13,136.39
Rch2B-3_RM216.1,445485,200,2.55,1.9,,1.9,,0.9,,0.9,,138.94,136.39
Rch2B-3_RM216.1,445485,300,3.21,2.44,,2.44,,0.99,,0.99,,139.6,136.39
Rch2B-3_RM216.1,445485,400,3.79,2.94,,2.94,,1.07,,1.07,,140.18,136.39
Rch2B-3_RM216.1,445485,500,4.31,3.39,,3.39,,1.13,,1.13,,140.7,136.39
Rch2B-3_RM216.1,445485,600,4.78,3.8,,3.8,,1.19,,1.19,,141.17,136.39
Rch2B-3_RM216.1,445485,700,5.23,4.17,,4.17,,1.24,,1.24,,141.62,136.39
Rch2B-3_RM216.1,445485,800,5.65,4.55,,4.55,,1.29,,1.29,,142.04,136.39
Rch2B-3_RM216.1,445485,900,6.04,4.9,,4.9,,1.34,,1.34,,142.43,136.39
Rch2B-3_RM216.1,445485,1000,6.41,5.23,,5.23,,1.38,,1.38,,142.8,136.39
Rch2B-3_RM216.1,445485,1100,6.77,5.55,,5.55,,1.42,,1.42,,143.16,136.39
Rch2B-3_RM216.1,445485,1200,7.09,5.83,,5.83,,1.47,,1.47,,143.48,136.39
Rch2B-3_RM216.1,445485,1300,7.4,6.1,,6.1,,1.51,,1.51,,143.79,136.39
Rch2B-3_RM216.1,445485,1400,7.71,6.37,,6.37,,1.54,,1.54,,144.1,136.39
Rch2B-3_RM216.1,445485,1500,8,6.62,,6.62,,1.58,,1.58,,144.39,136.39
Rch2B-3_RM216.1,445485,1600,8.29,6.86,,6.86,,1.62,,1.62,,144.68,136.39
Rch2B-3_RM216.1,445485,1700,8.57,7.1,,7.1,,1.65,,1.65,,144.96,136.39
Rch2B-3_RM216.1,445485,1800,8.83,7.33,,7.33,,1.68,,1.68,,145.22,136.39
Rch2B-3_RM216.1,445485,1900,9.11,7.58,,7.58,,1.71,,1.71,,145.5,136.39
Rch2B-3_RM216.1,445485,2000,9.35,7.78,,7.78,,1.75,,1.75,,145.74,136.39
Rch2B-3_RM216.1,445485,2100,9.57,7.93,,7.93,,1.78,,1.78,,145.96,136.39
Rch2B-3_RM216.1,445485,2200,9.8,8.09,,8.09,0.06,1.82,,1.82,0.03,146.19,136.39
Rch2B-3_RM216.1,445485,2300,10,8.24,,8.25,0.15,1.85,,1.85,0.06,146.39,136.39
Rch2B-3_RM216.1,445485,2400,10.21,8.39,,8.42,0.23,1.89,,1.89,0.09,146.6,136.39
Rch2B-3_RM216.1,445485,2500,10.4,8.54,,8.57,0.32,1.92,,1.92,0.11,146.79,136.39
Rch2B-3_RM216.1,445485,2600,10.58,8.67,,8.72,0.41,1.95,,1.95,0.13,146.97,136.39
Rch2B-3_RM216.1,445485,2700,10.76,2.35,0.02,8.67,0.5,1.98,0.02,1.99,0.15,147.15,136.39
Rch2B-3_RM216.1,445485,2800,10.93,2.51,0.19,8.84,0.58,1.91,0.08,2.02,0.17,147.32,136.39
Rch2B-3_RM216.1,445485,2900,11.09,2.63,0.34,9.01,0.66,1.86,0.12,2.05,0.19,147.48,136.39
Rch2B-3_RM216.1,445485,3000,11.25,2.71,0.49,9.17,0.74,1.81,0.15,2.07,0.2,147.64,136.39
Rch2B-3_RM216.1,445485,3100,11.41,2.8,0.63,9.32,0.82,1.77,0.18,2.09,0.22,147.8,136.39
Rch2B-3_RM216.1,445485,3200,11.56,2.92,0.77,9.47,0.9,1.73,0.2,2.11,0.23,147.95,136.39
Rch2B-3_RM216.1,445485,3300,11.71,2.41,0.68,9.62,0.97,1.69,0.21,2.13,0.24,148.1,136.39
Rch2B-3_RM216.1,445485,3400,11.86,2.55,0.82,9.77,1.04,1.64,0.23,2.14,0.26,148.25,136.39
Rch2B-3_RM216.1,445485,3500,12,2.68,0.96,9.91,1.11,1.6,0.25,2.16,0.27,148.39,136.39
Rch2B-3_RM216.1,445485,3600,12.14,2.81,1.1,10.05,1.18,1.57,0.27,2.17,0.28,148.53,136.39
Rch2B-3_RM216.1,445485,3700,12.27,2.94,1.23,10.18,1.25,1.54,0.28,2.18,0.29,148.66,136.39
Rch2B-3_RM216.1,445485,3800,12.4,3.07,1.36,10.31,1.31,1.51,0.3,2.19,0.29,148.79,136.39
Rch2B-3_RM216.1,445485,3900,12.53,3.19,1.48,10.44,1.38,1.49,0.32,2.2,0.3,148.92,136.39
Rch2B-3_RM216.1,445485,4000,12.65,3.31,1.6,10.57,1.44,1.47,0.33,2.21,0.31,149.04,136.39
Rch2B-3_RM216.1,445485,4100,12.77,3.42,1.72,10.69,1.49,1.45,0.35,2.21,0.32,149.16,136.39
Rch2B-3_RM216.1,445485,4200,12.89,3.53,1.84,10.81,1.55,1.44,0.36,2.22,0.32,149.28,136.39
Rch2B-3_RM216.1,445485,4300,13.01,3.65,1.95,10.92,1.61,1.42,0.37,2.23,0.33,149.4,136.39
Rch2B-3_RM216.1,445485,4400,13.13,3.76,2.07,11.04,1.66,1.41,0.39,2.24,0.34,149.52,136.39
Rch2B-3_RM216.1,445485,4500,13.24,3.87,2.18,11.15,1.71,1.4,0.4,2.24,0.34,149.63,136.39
,,,,,,,,,,,,,
Rch2B-3_RM216.1,444727,100,1.7,1.19,,1.19,,1.07,,1.07,,137.81,136.11
Rch2B-3_RM216.1,444727,200,2.6,1.96,,1.96,,1.21,,1.21,,138.71,136.11
Rch2B-3_RM216.1,444727,300,3.28,2.43,,2.43,,1.32,,1.32,,139.39,136.11
Rch2B-3_RM216.1,444727,400,3.87,2.77,,2.77,,1.4,,1.4,,139.98,136.11
Rch2B-3_RM216.1,444727,500,4.41,3.1,,3.1,,1.46,,1.46,,140.52,136.11
Rch2B-3_RM216.1,444727,600,4.89,3.32,,3.32,,1.51,,1.51,,141,136.11
Rch2B-3_RM216.1,444727,700,5.34,3.51,,3.51,,1.55,,1.55,,141.45,136.11
Rch2B-3_RM216.1,444727,800,5.76,3.48,,3.48,,1.57,,1.57,,141.87,136.11
Rch2B-3_RM216.1,444727,900,6.16,3.7,,3.7,,1.58,,1.58,,142.27,136.11
Rch2B-3_RM216.1,444727,1000,6.54,3.99,,3.99,,1.59,,1.59,,142.65,136.11
Rch2B-3_RM216.1,444727,1100,6.9,4.26,,4.26,,1.6,,1.6,,143.01,136.11
Rch2B-3_RM216.1,444727,1200,7.23,4.49,,4.49,,1.62,,1.62,,143.34,136.11
Rch2B-3_RM216.1,444727,1300,7.54,4.62,,4.62,,1.64,,1.64,,143.65,136.11
Rch2B-3_RM216.1,444727,1400,7.85,4.82,,4.82,,1.65,,1.65,,143.96,136.11
Rch2B-3_RM216.1,444727,1500,8.15,5.01,,5.01,,1.66,,1.66,,144.26,136.11
Rch2B-3_RM216.1,444727,1600,8.44,5.15,,5.15,,1.68,,1.68,,144.55,136.11
Rch2B-3_RM216.1,444727,1700,8.72,5.09,,5.09,,1.69,,1.69,,144.83,136.11
Rch2B-3_RM216.1,444727,1800,8.98,5.15,,5.15,,1.69,,1.69,,145.09,136.11
Rch2B-3_RM216.1,444727,1900,9.26,4.98,,4.98,,1.69,,1.69,,145.37,136.11
Rch2B-3_RM216.1,444727,2000,9.5,5.13,,5.13,,1.7,,1.7,,145.61,136.11
Rch2B-3_RM216.1,444727,2100,9.73,5.12,,5.12,,1.71,,1.71,,145.84,136.11
Rch2B-3_RM216.1,444727,2200,9.94,4.77,,4.77,,1.71,,1.71,,146.05,136.11
Rch2B-3_RM216.1,444727,2300,10.15,4.84,,4.84,,1.72,,1.72,,146.26,136.11
Rch2B-3_RM216.1,444727,2400,10.36,5,,5,,1.72,,1.72,,146.47,136.11
Rch2B-3_RM216.1,444727,2500,10.55,5.16,,5.16,,1.72,,1.72,,146.66,136.11
Rch2B-3_RM216.1,444727,2600,10.74,5.29,,5.29,,1.73,,1.73,,146.85,136.11
Rch2B-3_RM216.1,444727,2700,10.91,5.43,,5.43,,1.74,,1.74,,147.02,136.11
Rch2B-3_RM216.1,444727,2800,11.08,5.56,,5.56,,1.74,,1.74,,147.19,136.11
Rch2B-3_RM216.1,444727,2900,11.25,5.69,,5.69,,1.75,,1.75,,147.36,136.11
Rch2B-3_RM216.1,444727,3000,11.41,5.82,,5.82,,1.76,,1.76,,147.52,136.11
Rch2B-3_RM216.1,444727,3100,11.57,5.91,,5.91,,1.77,,1.77,,147.68,136.11
Rch2B-3_RM216.1,444727,3200,11.72,6.02,,6.02,,1.79,,1.79,,147.83,136.11
Rch2B-3_RM216.1,444727,3300,11.88,6.14,,6.14,,1.8,,1.8,,147.99,136.11
Rch2B-3_RM216.1,444727,3400,12.02,6.26,,6.26,,1.81,,1.81,,148.13,136.11
Rch2B-3_RM216.1,444727,3500,12.17,6.38,,6.39,0.07,1.82,,1.82,0.03,148.28,136.11
Rch2B-3_RM216.1,444727,3600,12.3,6.5,,6.51,0.14,1.83,,1.83,0.05,148.41,136.11
Rch2B-3_RM216.1,444727,3700,12.44,6.59,0.06,6.63,0.2,1.84,0.05,1.84,0.07,148.55,136.11
Rch2B-3_RM216.1,444727,3800,12.57,6.69,0.12,6.76,0.26,1.86,0.08,1.86,0.08,148.68,136.11
Rch2B-3_RM216.1,444727,3900,12.7,6.77,0.17,6.89,0.29,1.87,0.1,1.87,0.09,148.81,136.11
Rch2B-3_RM216.1,444727,4000,12.82,6.7,0.14,7.02,0.35,1.88,0.09,1.88,0.1,148.93,136.11
Rch2B-3_RM216.1,444727,4100,12.95,6.79,0.25,7.14,0.42,1.89,0.13,1.9,0.11,149.06,136.11
Rch2B-3_RM216.1,444727,4200,13.06,6.89,0.35,7.26,0.48,1.91,0.16,1.91,0.12,149.17,136.11
Rch2B-3_RM216.1,444727,4300,13.18,6.98,0.45,7.38,0.55,1.92,0.19,1.93,0.13,149.29,136.11
Rch2B-3_RM216.1,444727,4400,13.3,7.07,0.55,7.5,0.56,1.93,0.22,1.94,0.13,149.41,136.11
Rch2B-3_RM216.1,444727,4500,13.41,7.16,0.64,7.61,0.63,1.94,0.24,1.95,0.14,149.52,136.11
,,,,,,,,,,,,,
Rch2B-3_RM216.1,444108,100,8.44,3.95,,3.95,,0.29,,0.29,,137.81,129.37
Rch2B-3_RM216.1,444108,200,9.32,4.42,,4.42,,0.46,,0.46,,138.69,129.37
Rch2B-3_RM216.1,444108,300,9.99,4.94,,4.94,,0.6,,0.6,,139.36,129.37
Rch2B-3_RM216.1,444108,400,10.58,5.31,,5.31,,0.72,,0.72,,139.95,129.37
