Reach,River Sta,Q Total,Max Chl Dpth,Hydr Depth,Hydr Depth L,Hydr Depth C,Hydr Depth R,Vel Total,Vel Left,Vel Chnl,Vel Right,W.S. Elev,Min Ch El
,,(cfs),(ft),(ft),(ft),(ft),(ft),(ft/s),(ft/s),(ft/s),(ft/s),(ft),(ft)
Mariposa Bypass,22275,3700,16.29,10.47,3.47,13.75,2.59,0.83,0.36,0.89,0.21,105.46,89.17
Mariposa Bypass,22275,3800,16.29,10.47,3.47,13.75,2.59,0.86,0.36,0.91,0.22,105.46,89.17
Mariposa Bypass,22275,3900,16.29,10.47,3.47,13.75,2.59,0.88,0.37,0.93,0.22,105.46,89.17
Mariposa Bypass,22275,4000,16.29,10.47,3.47,13.75,2.59,0.9,0.38,0.96,0.23,105.46,89.17
Mariposa Bypass,22275,4100,16.29,10.47,3.47,13.75,2.59,0.92,0.39,0.98,0.23,105.46,89.17
Mariposa Bypass,22275,4200,16.29,10.47,3.47,13.75,2.59,0.95,0.4,1.01,0.24,105.46,89.17
Mariposa Bypass,22275,4300,16.29,10.47,3.47,13.75,2.59,0.97,0.41,1.03,0.24,105.46,89.17
Mariposa Bypass,22275,4400,16.29,10.47,3.47,13.75,2.59,0.99,0.42,1.05,0.25,105.46,89.17
Mariposa Bypass,22275,4500,16.29,10.47,3.47,13.75,2.59,1.01,0.43,1.08,0.26,105.46,89.17
,,,,,,,,,,,,,
Mariposa Bypass,22267,Inl Struct,,,,,,,,,,,
,,,,,,,,,,,,,
Mariposa Bypass,22223,100,2.11,1.39,0.65,1.4,0.49,0.3,0.11,0.3,0.11,88.02,85.91
Mariposa Bypass,22223,200,2.59,1.84,0.89,1.85,0.73,0.44,0.17,0.44,0.18,88.5,85.91
Mariposa Bypass,22223,300,3.1,2.32,1.15,2.33,0.99,0.51,0.2,0.52,0.22,89.01,85.91
Mariposa Bypass,22223,400,3.54,2.72,1.37,2.74,1.21,0.57,0.23,0.58,0.26,89.45,85.91
Mariposa Bypass,22223,500,3.94,3.07,1.57,3.1,1.41,0.63,0.25,0.63,0.28,89.85,85.91
Mariposa Bypass,22223,600,4.29,3.38,1.74,3.41,1.58,0.67,0.27,0.68,0.31,90.2,85.91
Mariposa Bypass,22223,700,4.61,3.67,1.9,3.7,1.74,0.72,0.29,0.72,0.33,90.52,85.91
Mariposa Bypass,22223,800,4.9,3.93,2.05,3.97,1.89,0.76,0.31,0.76,0.36,90.81,85.91
Mariposa Bypass,22223,900,5.19,4.13,2.19,4.18,2.03,0.8,0.33,0.8,0.38,91.1,85.91
Mariposa Bypass,22223,1000,5.46,4.25,2.33,4.3,2.17,0.83,0.35,0.83,0.41,91.37,85.91
Mariposa Bypass,22223,1100,5.75,4.49,2.47,4.54,2.31,0.85,0.36,0.86,0.42,91.66,85.91
