Reach,River Sta,Profile,Q Total,SA Chan,SA Left,SA Right,SA Total
Rch1A_Simplified,784246,PF 26,2600,660.98,550.87,335.29,1547.15
Rch1A_Simplified,784246,PF 27,2700,663.39,556.9,341.88,1562.17
Rch1A_Simplified,784246,PF 28,2800,665.89,561.94,347.37,1575.19
Rch1A_Simplified,784246,PF 29,2900,667.9,566.09,357.34,1591.33
Rch1A_Simplified,784246,PF 30,3000,669.92,574.78,362.96,1607.65
Rch1A_Simplified,784246,PF 31,3100,672.06,578.88,369.95,1620.89
Rch1A_Simplified,784246,PF 32,3200,674.07,583.77,376.32,1634.16
Rch1A_Simplified,784246,PF 33,3300,675.81,592.61,381.59,1650.01
Rch1A_Simplified,784246,PF 34,3400,677.65,597.23,386.75,1661.63
Rch1A_Simplified,784246,PF 35,3500,679.35,602.19,392.05,1673.59
Rch1A_Simplified,784246,PF 36,3600,681.02,614.17,398.32,1693.51
Rch1A_Simplified,784246,PF 37,3700,682.59,618.45,405.3,1706.33
Rch1A_Simplified,784246,PF 38,3800,684.07,622.59,410.07,1716.73
Rch1A_Simplified,784246,PF 39,3900,685.69,627.11,415.39,1728.19
Rch1A_Simplified,784246,PF 40,4000,687.21,631.57,421.7,1740.48
Rch1A_Simplified,784246,PF 41,4100,688.66,636.38,426.46,1751.5
Rch1A_Simplified,784246,PF 42,4200,690.01,641.07,430.74,1761.83
Rch1A_Simplified,784246,PF 43,4300,691.03,645.52,435.62,1772.16
Rch1A_Simplified,784246,PF 44,4400,691.95,649.52,439.64,1781.11
Rch1A_Simplified,784246,PF 45,4500,692.7,653.2,443.37,1789.27
,,,,,,,
Rch1A_Simplified,783992,PF 1,100,396.58,187.18,121.44,705.2
Rch1A_Simplified,783992,PF 2,200,429.58,199.95,137.72,767.26
Rch1A_Simplified,783992,PF 3,300,452.75,246.25,152.87,851.87
Rch1A_Simplified,783992,PF 4,400,475.81,346.51,163.97,986.3
Rch1A_Simplified,783992,PF 5,500,494.05,394.45,173.19,1061.7
Rch1A_Simplified,783992,PF 6,600,511.77,405.01,184.33,1101.11
Rch1A_Simplified,783992,PF 7,700,528.5,417.15,195.07,1140.72
Rch1A_Simplified,783992,PF 8,800,543.58,429.08,202.14,1174.8
Rch1A_Simplified,783992,PF 9,900,556.48,437.74,210.02,1204.24
Rch1A_Simplified,783992,PF 10,1000,567.79,445.35,217.11,1230.25
Rch1A_Simplified,783992,PF 11,1100,576.31,453.45,224.04,1253.81
Rch1A_Simplified,783992,PF 12,1200,586.07,461.98,231.38,1279.43
Rch1A_Simplified,783992,PF 13,1300,594.32,469.52,239.3,1303.14
Rch1A_Simplified,783992,PF 14,1400,603.02,476.66,246.79,1326.47
Rch1A_Simplified,783992,PF 15,1500,609.23,483.11,253.75,1346.09
Rch1A_Simplified,783992,PF 16,1600,615.68,488.55,260.35,1364.58
Rch1A_Simplified,783992,PF 17,1700,622.24,494.43,268.36,1385.04
Rch1A_Simplified,783992,PF 18,1800,628.36,500.83,274.94,1404.14
Rch1A_Simplified,783992,PF 19,1900,633.54,507.15,282.25,1422.93
Rch1A_Simplified,783992,PF 20,2000,639.17,513.47,288.71,1441.36
Rch1A_Simplified,783992,PF 21,2100,642.77,519.11,294.73,1456.61
Rch1A_Simplified,783992,PF 22,2200,646.43,526.76,303.59,1476.78
Rch1A_Simplified,783992,PF 23,2300,650.26,533.74,309.9,1493.9
Rch1A_Simplified,783992,PF 24,2400,654.08,539.56,316.6,1510.24
Rch1A_Simplified,783992,PF 25,2500,657.49,544.7,322.81,1525
Rch1A_Simplified,783992,PF 26,2600,660.26,550.87,335.23,1546.35
Rch1A_Simplified,783992,PF 27,2700,662.66,556.89,341.81,1561.36
Rch1A_Simplified,783992,PF 28,2800,665.15,561.93,347.29,1574.38
Rch1A_Simplified,783992,PF 29,2900,667.16,566.08,357.26,1590.51
Rch1A_Simplified,783992,PF 30,3000,669.18,574.77,362.88,1606.83
Rch1A_Simplified,783992,PF 31,3100,671.32,578.87,369.87,1620.05
Rch1A_Simplified,783992,PF 32,3200,673.32,583.76,376.23,1633.32
Rch1A_Simplified,783992,PF 33,3300,675.07,592.59,381.5,1649.16
Rch1A_Simplified,783992,PF 34,3400,676.9,597.22,386.66,1660.77
Rch1A_Simplified,783992,PF 35,3500,678.6,602.17,391.95,1672.72
Rch1A_Simplified,783992,PF 36,3600,680.27,614.15,398.2,1692.61
Rch1A_Simplified,783992,PF 37,3700,681.84,618.43,405.16,1705.42
Rch1A_Simplified,783992,PF 38,3800,683.32,622.57,409.92,1715.8
Rch1A_Simplified,783992,PF 39,3900,684.93,627.08,415.23,1727.25
Rch1A_Simplified,783992,PF 40,4000,686.46,631.54,421.53,1739.53
Rch1A_Simplified,783992,PF 41,4100,687.9,636.35,426.28,1750.53
Rch1A_Simplified,783992,PF 42,4200,689.25,641.04,430.55,1760.85
Rch1A_Simplified,783992,PF 43,4300,690.27,645.49,435.41,1771.17
Rch1A_Simplified,783992,PF 44,4400,691.19,649.49,439.42,1780.09
Rch1A_Simplified,783992,PF 45,4500,691.94,653.17,443.12,1788.23
,,,,,,,
Rch1A_Simplified,783738,PF 1,100,396.16,187.18,121.44,704.78
Rch1A_Simplified,783738,PF 2,200,429.15,199.95,137.72,766.82
Rch1A_Simplified,783738,PF 3,300,452.3,246.25,152.87,851.42
Rch1A_Simplified,783738,PF 4,400,475.35,346.51,163.97,985.83
Rch1A_Simplified,783738,PF 5,500,493.58,394.45,173.19,1061.23
Rch1A_Simplified,783738,PF 6,600,511.29,405.01,184.33,1100.63
Rch1A_Simplified,783738,PF 7,700,528.01,417.15,195.07,1140.23
Rch1A_Simplified,783738,PF 8,800,543.08,429.08,202.14,1174.3
Rch1A_Simplified,783738,PF 9,900,555.97,437.74,210.02,1203.73
Rch1A_Simplified,783738,PF 10,1000,567.27,445.35,217.08,1229.7
Rch1A_Simplified,783738,PF 11,1100,575.79,453.45,223.96,1253.21
Rch1A_Simplified,783738,PF 12,1200,585.54,461.98,231.25,1278.77
Rch1A_Simplified,783738,PF 13,1300,593.78,469.52,239.14,1302.44
Rch1A_Simplified,783738,PF 14,1400,602.47,476.66,246.63,1325.76
Rch1A_Simplified,783738,PF 15,1500,608.67,483.11,253.58,1345.36
Rch1A_Simplified,783738,PF 16,1600,615.12,488.55,260.18,1363.84
Rch1A_Simplified,783738,PF 17,1700,621.67,494.43,268.18,1384.29
Rch1A_Simplified,783738,PF 18,1800,627.78,500.83,274.76,1403.37
Rch1A_Simplified,783738,PF 19,1900,632.96,507.15,282.06,1422.16
Rch1A_Simplified,783738,PF 20,2000,638.59,513.47,288.52,1440.58
Rch1A_Simplified,783738,PF 21,2100,642.18,519.11,294.53,1455.81
Rch1A_Simplified,783738,PF 22,2200,645.83,526.76,303.39,1475.98
Rch1A_Simplified,783738,PF 23,2300,649.65,533.74,309.7,1493.09
Rch1A_Simplified,783738,PF 24,2400,653.47,539.56,316.4,1509.42
Rch1A_Simplified,783738,PF 25,2500,656.87,544.7,322.6,1524.18
Rch1A_Simplified,783738,PF 26,2600,659.63,550.87,335.01,1545.52
Rch1A_Simplified,783738,PF 27,2700,662.03,556.89,341.59,1560.52
Rch1A_Simplified,783738,PF 28,2800,664.53,561.93,347.07,1573.52
Rch1A_Simplified,783738,PF 29,2900,666.53,566.08,357.03,1589.64
Rch1A_Simplified,783738,PF 30,3000,668.54,574.77,362.64,1605.95
Rch1A_Simplified,783738,PF 31,3100,670.67,578.87,369.63,1619.17
Rch1A_Simplified,783738,PF 32,3200,672.68,583.76,375.99,1632.43
Rch1A_Simplified,783738,PF 33,3300,674.42,592.59,381.25,1648.26
Rch1A_Simplified,783738,PF 34,3400,676.25,597.22,386.4,1659.86
Rch1A_Simplified,783738,PF 35,3500,677.94,602.17,391.69,1671.8
Rch1A_Simplified,783738,PF 36,3600,679.61,614.15,397.93,1691.68
Rch1A_Simplified,783738,PF 37,3700,681.17,618.42,404.89,1704.48
Rch1A_Simplified,783738,PF 38,3800,682.65,622.56,409.64,1714.85
Rch1A_Simplified,783738,PF 39,3900,684.26,627.08,414.94,1726.29
Rch1A_Simplified,783738,PF 40,4000,685.78,631.54,421.24,1738.56
Rch1A_Simplified,783738,PF 41,4100,687.23,636.35,425.98,1749.55
Rch1A_Simplified,783738,PF 42,4200,688.58,641.04,430.23,1759.85
Rch1A_Simplified,783738,PF 43,4300,689.59,645.48,435.09,1770.16
Rch1A_Simplified,783738,PF 44,4400,690.51,649.48,439.08,1779.07
Rch1A_Simplified,783738,PF 45,4500,691.27,653.16,442.74,1787.17
,,,,,,,
Rch1A_Simplified,783439,PF 1,100,395.61,187.18,121.44,704.23
Rch1A_Simplified,783439,PF 2,200,428.58,199.95,137.72,766.26
Rch1A_Simplified,783439,PF 3,300,451.72,246.25,152.87,850.84
Rch1A_Simplified,783439,PF 4,400,474.76,346.51,163.97,985.24
Rch1A_Simplified,783439,PF 5,500,492.97,394.45,173.19,1060.62
Rch1A_Simplified,783439,PF 6,600,510.67,405.01,184.33,1100.01
Rch1A_Simplified,783439,PF 7,700,527.37,417.15,195.07,1139.59
Rch1A_Simplified,783439,PF 8,800,542.43,429.08,202.14,1173.65
Rch1A_Simplified,783439,PF 9,900,555.31,437.74,210.02,1203.07
Rch1A_Simplified,783439,PF 10,1000,566.6,445.35,217.03,1228.99
Rch1A_Simplified,783439,PF 11,1100,575.11,453.45,223.87,1252.43
Rch1A_Simplified,783439,PF 12,1200,584.85,461.98,231.11,1277.93
Rch1A_Simplified,783439,PF 13,1300,593.08,469.52,238.95,1301.55
Rch1A_Simplified,783439,PF 14,1400,601.76,476.66,246.43,1324.85
Rch1A_Simplified,783439,PF 15,1500,607.95,483.11,253.38,1344.44
Rch1A_Simplified,783439,PF 16,1600,614.39,488.55,259.97,1362.91
Rch1A_Simplified,783439,PF 17,1700,620.94,494.43,267.95,1383.32
Rch1A_Simplified,783439,PF 18,1800,627.04,500.83,274.5,1402.37
Rch1A_Simplified,783439,PF 19,1900,632.2,507.15,281.78,1421.14
Rch1A_Simplified,783439,PF 20,2000,637.83,513.47,288.23,1439.53
Rch1A_Simplified,783439,PF 21,2100,641.41,519.11,294.22,1454.74
Rch1A_Simplified,783439,PF 22,2200,645.06,526.76,303.07,1474.89
Rch1A_Simplified,783439,PF 23,2300,648.87,533.74,309.36,1491.97
Rch1A_Simplified,783439,PF 24,2400,652.68,539.56,316.05,1508.29
Rch1A_Simplified,783439,PF 25,2500,656.08,544.7,322.25,1523.03
Rch1A_Simplified,783439,PF 26,2600,658.84,550.87,334.65,1544.36
Rch1A_Simplified,783439,PF 27,2700,661.23,556.89,341.22,1559.34
Rch1A_Simplified,783439,PF 28,2800,663.72,561.92,346.68,1572.32
Rch1A_Simplified,783439,PF 29,2900,665.72,566.07,356.63,1588.43
Rch1A_Simplified,783439,PF 30,3000,667.73,574.75,362.22,1604.71
Rch1A_Simplified,783439,PF 31,3100,669.85,578.86,369.18,1617.89
Rch1A_Simplified,783439,PF 32,3200,671.85,583.74,375.52,1631.11
Rch1A_Simplified,783439,PF 33,3300,673.59,592.57,380.74,1646.91
Rch1A_Simplified,783439,PF 34,3400,675.41,597.2,385.86,1658.47
Rch1A_Simplified,783439,PF 35,3500,677.1,602.15,391.12,1670.37
Rch1A_Simplified,783439,PF 36,3600,678.77,614.13,397.34,1690.24
Rch1A_Simplified,783439,PF 37,3700,680.33,618.4,404.29,1703.02
Rch1A_Simplified,783439,PF 38,3800,681.8,622.54,409.03,1713.37
Rch1A_Simplified,783439,PF 39,3900,683.41,627.05,414.32,1724.79
Rch1A_Simplified,783439,PF 40,4000,684.93,631.51,420.59,1737.03
Rch1A_Simplified,783439,PF 41,4100,686.37,636.32,425.31,1748
Rch1A_Simplified,783439,PF 42,4200,687.72,641.01,429.54,1758.27
Rch1A_Simplified,783439,PF 43,4300,688.73,645.45,434.38,1768.56
Rch1A_Simplified,783439,PF 44,4400,689.65,649.45,438.35,1777.45
Rch1A_Simplified,783439,PF 45,4500,690.4,653.13,441.97,1785.5
,,,,,,,
Rch1A_Simplified,783145,PF 1,100,394.97,187.18,121.44,703.59
Rch1A_Simplified,783145,PF 2,200,427.9,199.95,137.72,765.57
Rch1A_Simplified,783145,PF 3,300,451,246.25,152.87,850.12
Rch1A_Simplified,783145,PF 4,400,474.01,346.51,163.97,984.49
Rch1A_Simplified,783145,PF 5,500,492.2,394.45,173.19,1059.85
Rch1A_Simplified,783145,PF 6,600,509.88,405.01,184.33,1099.22
Rch1A_Simplified,783145,PF 7,700,526.57,417.15,195.07,1138.79
Rch1A_Simplified,783145,PF 8,800,541.61,429.08,202.14,1172.83
Rch1A_Simplified,783145,PF 9,900,554.47,437.74,210.02,1202.24
Rch1A_Simplified,783145,PF 10,1000,565.75,445.35,217.03,1228.14
Rch1A_Simplified,783145,PF 11,1100,574.25,453.45,223.87,1251.57
Rch1A_Simplified,783145,PF 12,1200,583.98,461.98,231.11,1277.06
Rch1A_Simplified,783145,PF 13,1300,592.2,469.52,238.95,1300.66
Rch1A_Simplified,783145,PF 14,1400,600.87,476.66,246.43,1323.96
Rch1A_Simplified,783145,PF 15,1500,607.05,483.11,253.38,1343.54
Rch1A_Simplified,783145,PF 16,1600,613.48,488.55,259.97,1362
Rch1A_Simplified,783145,PF 17,1700,620.02,494.43,267.93,1382.39
Rch1A_Simplified,783145,PF 18,1800,626.12,500.83,274.47,1401.42
Rch1A_Simplified,783145,PF 19,1900,631.27,507.15,281.74,1420.16
Rch1A_Simplified,783145,PF 20,2000,636.89,513.47,288.17,1438.54
Rch1A_Simplified,783145,PF 21,2100,640.47,519.11,294.16,1453.73
Rch1A_Simplified,783145,PF 22,2200,644.11,526.76,302.99,1473.86
Rch1A_Simplified,783145,PF 23,2300,647.92,533.74,309.28,1490.93
Rch1A_Simplified,783145,PF 24,2400,651.72,539.56,315.96,1507.24
Rch1A_Simplified,783145,PF 25,2500,655.11,544.7,322.15,1521.97
Rch1A_Simplified,783145,PF 26,2600,657.86,550.87,334.55,1543.28
Rch1A_Simplified,783145,PF 27,2700,660.25,556.89,341.11,1558.25
Rch1A_Simplified,783145,PF 28,2800,662.74,561.92,346.56,1571.21
Rch1A_Simplified,783145,PF 29,2900,664.73,566.06,356.51,1587.3
Rch1A_Simplified,783145,PF 30,3000,666.74,574.74,362.07,1603.55
Rch1A_Simplified,783145,PF 31,3100,668.86,578.84,369,1616.7
Rch1A_Simplified,783145,PF 32,3200,670.85,583.72,375.31,1629.89
Rch1A_Simplified,783145,PF 33,3300,672.59,592.55,380.52,1645.66
Rch1A_Simplified,783145,PF 34,3400,674.4,597.18,385.6,1657.18
Rch1A_Simplified,783145,PF 35,3500,676.09,602.13,390.84,1669.06
Rch1A_Simplified,783145,PF 36,3600,677.75,614.1,397.05,1688.9
Rch1A_Simplified,783145,PF 37,3700,679.31,618.38,403.95,1701.64
Rch1A_Simplified,783145,PF 38,3800,680.78,622.52,408.64,1711.94
Rch1A_Simplified,783145,PF 39,3900,682.39,627.03,413.9,1723.32
Rch1A_Simplified,783145,PF 40,4000,683.9,631.48,420.13,1735.51
Rch1A_Simplified,783145,PF 41,4100,685.34,636.29,424.8,1746.43
Rch1A_Simplified,783145,PF 42,4200,686.69,640.97,429.01,1756.67
Rch1A_Simplified,783145,PF 43,4300,687.7,645.41,433.81,1766.92
Rch1A_Simplified,783145,PF 44,4400,688.61,649.4,437.74,1775.75
Rch1A_Simplified,783145,PF 45,4500,689.36,653.08,441.3,1783.74
,,,,,,,
Rch1A_Simplified,782805,PF 1,100,393.58,187.18,121.44,702.2
Rch1A_Simplified,782805,PF 2,200,426.44,199.95,137.72,764.12
Rch1A_Simplified,782805,PF 3,300,449.51,246.25,152.87,848.63
Rch1A_Simplified,782805,PF 4,400,472.5,346.51,163.97,982.98
Rch1A_Simplified,782805,PF 5,500,490.66,394.45,173.19,1058.31
Rch1A_Simplified,782805,PF 6,600,508.31,405.01,184.33,1097.65
Rch1A_Simplified,782805,PF 7,700,524.98,417.15,195.07,1137.2
Rch1A_Simplified,782805,PF 8,800,540.01,429.08,202.14,1171.23
Rch1A_Simplified,782805,PF 9,900,552.86,437.74,210.02,1200.62
Rch1A_Simplified,782805,PF 10,1000,564.12,445.35,217.03,1226.5
Rch1A_Simplified,782805,PF 11,1100,572.6,453.45,223.87,1249.93
Rch1A_Simplified,782805,PF 12,1200,582.33,461.98,231.11,1275.41
Rch1A_Simplified,782805,PF 13,1300,590.54,469.52,238.95,1299
Rch1A_Simplified,782805,PF 14,1400,599.2,476.66,246.43,1322.29
Rch1A_Simplified,782805,PF 15,1500,605.37,483.11,253.38,1341.86
Rch1A_Simplified,782805,PF 16,1600,611.8,488.55,259.97,1360.31
Rch1A_Simplified,782805,PF 17,1700,618.33,494.43,267.93,1380.7
Rch1A_Simplified,782805,PF 18,1800,624.41,500.83,274.47,1399.71
Rch1A_Simplified,782805,PF 19,1900,629.57,507.15,281.74,1418.46
Rch1A_Simplified,782805,PF 20,2000,635.18,513.47,288.17,1436.82
Rch1A_Simplified,782805,PF 21,2100,638.75,519.11,294.16,1452.01
Rch1A_Simplified,782805,PF 22,2200,642.38,526.76,302.99,1472.14
Rch1A_Simplified,782805,PF 23,2300,646.19,533.74,309.28,1489.2
Rch1A_Simplified,782805,PF 24,2400,649.98,539.56,315.96,1505.5
Rch1A_Simplified,782805,PF 25,2500,653.37,544.7,322.15,1520.22
Rch1A_Simplified,782805,PF 26,2600,656.12,550.87,334.55,1541.53
Rch1A_Simplified,782805,PF 27,2700,658.5,556.89,341.11,1556.5
Rch1A_Simplified,782805,PF 28,2800,660.98,561.92,346.55,1569.45
Rch1A_Simplified,782805,PF 29,2900,662.97,566.06,356.5,1585.53
Rch1A_Simplified,782805,PF 30,3000,664.97,574.74,362.05,1601.76
Rch1A_Simplified,782805,PF 31,3100,667.09,578.84,368.98,1614.9
Rch1A_Simplified,782805,PF 32,3200,669.08,583.72,375.28,1628.09
Rch1A_Simplified,782805,PF 33,3300,670.81,592.55,380.48,1643.84
Rch1A_Simplified,782805,PF 34,3400,672.62,597.18,385.56,1655.36
Rch1A_Simplified,782805,PF 35,3500,674.3,602.13,390.79,1667.22
Rch1A_Simplified,782805,PF 36,3600,675.96,614.1,397,1687.06
Rch1A_Simplified,782805,PF 37,3700,677.51,618.38,403.86,1699.75
Rch1A_Simplified,782805,PF 38,3800,678.98,622.52,408.5,1709.99
Rch1A_Simplified,782805,PF 39,3900,680.59,627.03,413.72,1721.34
Rch1A_Simplified,782805,PF 40,4000,682.1,631.48,419.92,1733.5
Rch1A_Simplified,782805,PF 41,4100,683.54,636.28,424.58,1744.39
Rch1A_Simplified,782805,PF 42,4200,684.88,640.96,428.77,1754.61
Rch1A_Simplified,782805,PF 43,4300,685.89,645.39,433.54,1764.82
Rch1A_Simplified,782805,PF 44,4400,686.79,649.38,437.42,1773.6
Rch1A_Simplified,782805,PF 45,4500,687.54,653.05,440.94,1781.53
,,,,,,,
Rch1A_Simplified,782480,PF 1,100,391.96,187.18,121.44,700.58
Rch1A_Simplified,782480,PF 2,200,424.79,199.95,137.72,762.47
Rch1A_Simplified,782480,PF 3,300,447.84,246.25,152.87,846.95
Rch1A_Simplified,782480,PF 4,400,470.8,346.51,163.97,981.28
Rch1A_Simplified,782480,PF 5,500,488.95,394.45,173.19,1056.59
Rch1A_Simplified,782480,PF 6,600,506.58,405.01,184.33,1095.92
Rch1A_Simplified,782480,PF 7,700,523.23,417.15,195.07,1135.46
Rch1A_Simplified,782480,PF 8,800,538.21,429.08,202.14,1169.44
Rch1A_Simplified,782480,PF 9,900,550.96,437.74,210.02,1198.72
Rch1A_Simplified,782480,PF 10,1000,562.16,445.35,217.03,1224.55
Rch1A_Simplified,782480,PF 11,1100,570.59,453.45,223.87,1247.91
Rch1A_Simplified,782480,PF 12,1200,580.17,461.98,231.11,1273.26
Rch1A_Simplified,782480,PF 13,1300,588.31,469.52,238.95,1296.78
Rch1A_Simplified,782480,PF 14,1400,596.92,476.66,246.43,1320.01
Rch1A_Simplified,782480,PF 15,1500,603.06,483.11,253.38,1339.55
Rch1A_Simplified,782480,PF 16,1600,609.44,488.55,259.97,1357.95
Rch1A_Simplified,782480,PF 17,1700,615.89,494.43,267.93,1378.26
Rch1A_Simplified,782480,PF 18,1800,621.93,500.83,274.47,1397.23
Rch1A_Simplified,782480,PF 19,1900,627.07,507.15,281.74,1415.96
Rch1A_Simplified,782480,PF 20,2000,632.68,513.47,288.17,1434.32
Rch1A_Simplified,782480,PF 21,2100,636.24,519.11,294.16,1449.51
Rch1A_Simplified,782480,PF 22,2200,639.87,526.76,302.99,1469.62
Rch1A_Simplified,782480,PF 23,2300,643.66,533.74,309.28,1486.68
Rch1A_Simplified,782480,PF 24,2400,647.45,539.56,315.96,1502.97
Rch1A_Simplified,782480,PF 25,2500,650.84,544.7,322.15,1517.69
Rch1A_Simplified,782480,PF 26,2600,653.58,550.87,334.55,1539
Rch1A_Simplified,782480,PF 27,2700,655.96,556.89,341.11,1553.95
Rch1A_Simplified,782480,PF 28,2800,658.43,561.92,346.55,1566.9
Rch1A_Simplified,782480,PF 29,2900,660.42,566.06,356.5,1582.98
Rch1A_Simplified,782480,PF 30,3000,662.41,574.74,362.05,1599.21
Rch1A_Simplified,782480,PF 31,3100,664.52,578.84,368.98,1612.34
Rch1A_Simplified,782480,PF 32,3200,666.51,583.72,375.28,1625.52
Rch1A_Simplified,782480,PF 33,3300,668.24,592.55,380.48,1641.27
Rch1A_Simplified,782480,PF 34,3400,670.05,597.18,385.56,1652.79
Rch1A_Simplified,782480,PF 35,3500,671.72,602.13,390.79,1664.65
Rch1A_Simplified,782480,PF 36,3600,673.38,614.1,397,1684.48
Rch1A_Simplified,782480,PF 37,3700,674.93,618.38,403.86,1697.17
Rch1A_Simplified,782480,PF 38,3800,676.39,622.52,408.5,1707.41
Rch1A_Simplified,782480,PF 39,3900,677.99,627.03,413.72,1718.74
Rch1A_Simplified,782480,PF 40,4000,679.49,631.48,419.92,1730.89
Rch1A_Simplified,782480,PF 41,4100,680.9,636.28,424.58,1741.76
Rch1A_Simplified,782480,PF 42,4200,682.24,640.96,428.77,1751.96
Rch1A_Simplified,782480,PF 43,4300,683.23,645.39,433.54,1762.17
Rch1A_Simplified,782480,PF 44,4400,684.13,649.38,437.42,1770.93
Rch1A_Simplified,782480,PF 45,4500,684.87,653.05,440.94,1778.85
,,,,,,,
Rch1A_Simplified,782344,PF 1,100,391.37,187.18,121.44,699.99
Rch1A_Simplified,782344,PF 2,200,424.17,199.95,137.72,761.85
Rch1A_Simplified,782344,PF 3,300,447.2,246.25,152.87,846.32
Rch1A_Simplified,782344,PF 4,400,470.15,346.51,163.97,980.63
Rch1A_Simplified,782344,PF 5,500,488.26,394.45,173.19,1055.9
Rch1A_Simplified,782344,PF 6,600,505.86,405.01,184.33,1095.2
Rch1A_Simplified,782344,PF 7,700,522.48,417.15,195.07,1134.7
Rch1A_Simplified,782344,PF 8,800,537.42,429.08,202.14,1168.64
Rch1A_Simplified,782344,PF 9,900,550.11,437.74,210.02,1197.87
Rch1A_Simplified,782344,PF 10,1000,561.18,445.35,217.03,1223.56
Rch1A_Simplified,782344,PF 11,1100,569.56,453.45,223.87,1246.89
Rch1A_Simplified,782344,PF 12,1200,579.07,461.98,231.11,1272.15
Rch1A_Simplified,782344,PF 13,1300,587.15,469.52,238.95,1295.62
Rch1A_Simplified,782344,PF 14,1400,595.71,476.66,246.43,1318.8
Rch1A_Simplified,782344,PF 15,1500,601.81,483.11,253.38,1338.29
Rch1A_Simplified,782344,PF 16,1600,608.15,488.55,259.97,1356.67
Rch1A_Simplified,782344,PF 17,1700,614.58,494.43,267.93,1376.95
Rch1A_Simplified,782344,PF 18,1800,620.6,500.83,274.47,1395.9
Rch1A_Simplified,782344,PF 19,1900,625.73,507.15,281.74,1414.62
Rch1A_Simplified,782344,PF 20,2000,631.33,513.47,288.17,1432.98
Rch1A_Simplified,782344,PF 21,2100,634.89,519.11,294.16,1448.16
Rch1A_Simplified,782344,PF 22,2200,638.52,526.76,302.99,1468.27
Rch1A_Simplified,782344,PF 23,2300,642.31,533.74,309.28,1485.32
Rch1A_Simplified,782344,PF 24,2400,646.09,539.56,315.96,1501.61
Rch1A_Simplified,782344,PF 25,2500,649.47,544.7,322.15,1516.33
Rch1A_Simplified,782344,PF 26,2600,652.21,550.87,334.55,1537.63
Rch1A_Simplified,782344,PF 27,2700,654.59,556.89,341.11,1552.59
Rch1A_Simplified,782344,PF 28,2800,657.06,561.92,346.55,1565.53
Rch1A_Simplified,782344,PF 29,2900,659.04,566.06,356.5,1581.6
Rch1A_Simplified,782344,PF 30,3000,661.04,574.74,362.05,1597.83
Rch1A_Simplified,782344,PF 31,3100,663.15,578.84,368.98,1610.97
Rch1A_Simplified,782344,PF 32,3200,665.13,583.72,375.28,1624.14
Rch1A_Simplified,782344,PF 33,3300,666.86,592.55,380.48,1639.89
Rch1A_Simplified,782344,PF 34,3400,668.66,597.18,385.56,1651.4
Rch1A_Simplified,782344,PF 35,3500,670.34,602.13,390.79,1663.26
Rch1A_Simplified,782344,PF 36,3600,671.99,614.1,397,1683.09
Rch1A_Simplified,782344,PF 37,3700,673.54,618.38,403.86,1695.78
Rch1A_Simplified,782344,PF 38,3800,675,622.52,408.5,1706.01
Rch1A_Simplified,782344,PF 39,3900,676.6,627.03,413.72,1717.35
Rch1A_Simplified,782344,PF 40,4000,678.08,631.48,419.92,1729.49
Rch1A_Simplified,782344,PF 41,4100,679.49,636.28,424.58,1740.35
Rch1A_Simplified,782344,PF 42,4200,680.82,640.96,428.77,1750.55
Rch1A_Simplified,782344,PF 43,4300,681.82,645.39,433.54,1760.75
