# Qw	Qs_PARKER	Qs_WILCOCK	Qs_GAEUMAN
210.000000	0.442158	0.039517	0.092677
500.000000	0.597611	0.056416	0.130656
750.000000	0.944463	0.089842	0.201832
1000.000000	1.169084	0.115686	0.251985
1250.000000	1.342495	0.137642	0.292890
1500.000000	1.513461	0.160127	0.334052
2000.000000	1.786068	0.199367	0.403044
2240.000000	1.948149	0.223114	0.444409
