# Qw	Qs_PARKER	Qs_WILCOCK	Qs_GAEUMAN
210.000000	0.003179	0.000625	0.001519
500.000000	0.271179	0.023453	0.053529
750.000000	0.360756	0.034743	0.076071
1000.000000	0.374355	0.037371	0.080480
1250.000000	0.438198	0.045060	0.095449
1500.000000	0.527244	0.056066	0.116347
2000.000000	0.595398	0.065887	0.135368
2240.000000	0.664516	0.072397	0.150439
