# Qw	Qs_PARKER	Qs_WILCOCK	Qs_GAEUMAN
210.000000	0.000000	0.000000	0.000000
500.000000	0.000009	0.000016	0.000042
750.000000	0.001663	0.000428	0.001032
1000.000000	0.017739	0.002476	0.006107
1250.000000	0.067689	0.007589	0.018068
1500.000000	0.156373	0.016823	0.038173
2000.000000	0.467335	0.050586	0.106716
2240.000000	0.600481	0.069840	0.141588
