# Qw	Qs_PARKER	Qs_WILCOCK	Qs_GAEUMAN
210.000000	0.000000	0.000000	0.000001
500.000000	0.000110	0.000094	0.000241
750.000000	0.004788	0.001031	0.002489
1000.000000	0.029504	0.004166	0.010292
1250.000000	0.098446	0.011163	0.027071
1500.000000	0.222480	0.023082	0.054296
2000.000000	0.573780	0.059385	0.130438
2240.000000	0.746609	0.079217	0.169394
