# Qw	Qs_PARKER	Qs_WILCOCK	Qs_GAEUMAN
210.000000	0.000465	0.000184	0.000454
500.000000	0.123749	0.013322	0.031794
750.000000	0.779187	0.073938	0.162165
1000.000000	1.125172	0.114473	0.242327
1250.000000	1.292803	0.140035	0.294761
1500.000000	1.281547	0.137022	0.289657
2000.000000	1.725809	0.158255	0.356505
2240.000000	1.660032	0.160909	0.356495
