# Qw	Qs_PARKER	Qs_WILCOCK	Qs_GAEUMAN
210.000000	0.000000	0.000000	0.000000
500.000000	0.000000	0.000000	0.000001
750.000000	0.000012	0.000019	0.000049
1000.000000	0.001515	0.000394	0.000954
1250.000000	0.017388	0.002393	0.005876
1500.000000	0.075119	0.008330	0.019494
2000.000000	0.394350	0.044899	0.092681
2240.000000	1.148754	0.121387	0.240333
