# Qw	Qs_PARKER	Qs_WILCOCK	Qs_GAEUMAN
210.000000	0.000000	0.000000	0.000000
500.000000	0.000000	0.000001	0.000002
750.000000	0.000297	0.000092	0.000221
1000.000000	0.007137	0.000924	0.002268
1250.000000	0.034671	0.003720	0.008595
1500.000000	0.085993	0.009319	0.020182
2000.000000	0.227823	0.027114	0.053819
2240.000000	0.293838	0.036324	0.070341
