# Qw	Qs_PARKER	Qs_WILCOCK	Qs_GAEUMAN
210.000000	0.101324	0.010276	0.024715
500.000000	1.299637	0.117893	0.256347
750.000000	1.217635	0.119801	0.259204
1000.000000	1.544339	0.157984	0.333417
1250.000000	1.790472	0.189111	0.391249
1500.000000	1.732624	0.185954	0.382681
2000.000000	1.602029	0.176725	0.360477
2240.000000	1.659304	0.186348	0.376584
