# Qw	Qs_PARKER	Qs_WILCOCK	Qs_GAEUMAN
210.000000	0.000000	0.000000	0.000000
500.000000	0.000000	0.000002	0.000005
750.000000	0.000405	0.000162	0.000395
1000.000000	0.011616	0.001719	0.004239
1250.000000	0.065685	0.007394	0.017518
1500.000000	0.182972	0.019678	0.043477
2000.000000	0.613084	0.073617	0.145424
2240.000000	1.000818	0.124391	0.237956
